rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.77030,0.00615,0.76727,0
8192,8192,6.82218,2.32169,0.00333,2.32000,0
8192,16384,4.95896,1.73459,0.00546,1.73175,0
8192,32768,3.56947,1.26663,0.00389,1.26474,0
8192,65536,1.99675,0.80827,0.00378,0.80647,0
16384,8192,6.19810,2.30225,0.00547,2.29873,0
16384,16384,4.50449,1.71820,0.00735,1.71383,0
16384,32768,3.27141,1.25799,0.00346,1.25748,0
16384,65536,1.81832,0.80518,0.00379,0.80290,0
32768,8192,5.89828,2.29525,0.00663,2.29180,0
32768,16384,4.25538,1.70919,0.00499,1.70622,0
32768,32768,3.11435,1.24846,0.00212,1.24741,0
32768,65536,1.81306,0.81064,0.00435,0.80754,0
65536,8192,5.58187,2.28943,0.00298,2.28843,0
65536,16384,4.17000,1.70218,0.00468,1.70002,0
65536,32768,3.01989,1.24909,0.00329,1.24922,0
65536,65536,1.83193,0.81056,0.00291,0.80985,0
