rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.52455,0.00415,0.52204,0
8192,8192,3.74382,1.60813,0.00492,1.60607,0
8192,16384,2.63207,1.11152,0.00344,1.10908,0
8192,32768,1.85587,0.79901,0.00108,0.79879,0
8192,65536,1.01916,0.55733,0.00227,0.55623,0
16384,8192,3.44229,1.59203,0.00671,1.58915,0
16384,16384,2.42552,1.10439,0.00591,1.10139,0
16384,32768,1.71560,0.79575,0.00233,0.79494,0
16384,65536,0.96102,0.55154,0.00282,0.54952,0
32768,8192,3.20868,1.58098,0.00331,1.57911,0
32768,16384,2.29173,1.09720,0.00291,1.09548,0
32768,32768,1.63619,0.78912,0.00212,0.78834,0
32768,65536,0.93212,0.54976,0.00269,0.54924,0
65536,8192,3.05009,1.57227,0.00465,1.56980,0
65536,16384,2.24536,1.09449,0.00529,1.09214,0
65536,32768,1.57092,0.78719,0.00185,0.78686,0
65536,65536,0.94281,0.57316,0.00220,0.57274,0
