rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,2.41711,0.02905,2.39969,0
8192,8192,50.16270,18.96425,0.01071,18.96000,0
8192,16384,32.40655,11.67651,0.01152,11.67275,0
8192,32768,24.74140,7.64672,0.00726,7.64493,0
8192,65536,18.24269,5.19984,0.01658,5.18758,0
8192,131072,13.34079,3.62706,0.01212,3.62008,0
8192,262144,8.82265,2.50070,0.00810,2.49758,0
16384,8192,41.42556,18.71282,0.01547,18.70220,0
16384,16384,29.35432,11.53514,0.01107,11.52977,0
16384,32768,22.44481,7.59061,0.00760,7.58710,0
16384,65536,16.43288,5.17588,0.01003,5.17274,0
16384,131072,12.04340,3.59598,0.00830,3.59118,0
16384,262144,7.71770,2.47102,0.01209,2.46271,0
32768,8192,45.18788,18.54845,0.02024,18.54392,0
32768,16384,26.71111,11.45456,0.01155,11.44742,0
32768,32768,20.58553,7.54546,0.01122,7.53912,0
32768,65536,14.86215,5.16850,0.01631,5.15756,0
32768,131072,10.90902,3.60839,0.01298,3.60035,0
32768,262144,7.03187,2.52079,0.01436,2.51182,0
65536,8192,39.31388,18.45145,0.01293,18.44260,0
65536,16384,24.98761,11.42584,0.00993,11.41877,0
65536,32768,19.17731,7.52636,0.01261,7.52479,0
65536,65536,13.97373,5.15847,0.01609,5.15379,0
65536,131072,10.17624,3.59121,0.00839,3.58506,0
65536,262144,6.87246,2.51166,0.00501,2.50801,0
131072,8192,44.58130,18.42595,0.01626,18.42009,0
131072,16384,23.83883,11.39975,0.00561,11.39704,0
131072,32768,17.96763,7.50927,0.01279,7.50234,0
131072,65536,13.10956,5.14723,0.01415,5.14488,0
131072,131072,10.05868,3.59203,0.01213,3.58290,0
131072,262144,6.67480,2.52300,0.00370,2.52135,0
262144,8192,43.93060,18.41297,0.01009,18.40689,0
262144,16384,23.18138,11.39533,0.00310,11.39492,0
262144,32768,17.46836,7.50308,0.00897,7.50065,0
262144,65536,13.10815,5.15649,0.01196,5.15000,0
262144,131072,9.73034,3.58002,0.01797,3.57218,0
262144,262144,7.05484,2.51265,0.00523,2.51105,0
