rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.16413,0.00554,0.16027,0
8192,8192,0.54123,0.26077,0.00528,0.25783,0
8192,16384,0.30038,0.17144,0.00933,0.16458,0
16384,8192,0.52457,0.25395,0.00772,0.25009,0
16384,16384,0.28636,0.17168,0.00760,0.16873,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.15958,0.00487,0.15685,0
8192,8192,0.53537,0.26029,0.00491,0.25702,0
8192,16384,0.29502,0.17210,0.00894,0.16641,0
16384,8192,0.51538,0.25556,0.00807,0.25180,0
16384,16384,0.28713,0.17389,0.00266,0.17225,0
