rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,3.19969,0.02990,3.19536,0
8192,8192,63.47350,21.38034,0.01724,21.37276,0
8192,16384,49.13672,13.64127,0.01547,13.63060,0
8192,32768,38.79554,9.06602,0.01813,9.06724,0
8192,65536,28.83525,6.22118,0.01142,6.22132,0
8192,131072,22.05278,4.33175,0.01054,4.32722,0
8192,262144,16.19303,3.04648,0.00603,3.04288,0
16384,8192,57.87396,21.44605,0.03500,21.43118,0
16384,16384,44.48194,13.53668,0.01873,13.53172,0
16384,32768,34.64852,9.00893,0.01851,9.00752,0
16384,65536,26.19866,6.21722,0.00686,6.21403,0
16384,131072,19.71657,4.38430,0.00963,4.38372,0
16384,262144,14.21486,3.18051,0.00488,3.17868,0
32768,8192,53.12445,21.34194,0.01857,21.33652,0
32768,16384,40.50715,13.46073,0.01277,13.45600,0
32768,32768,31.23991,8.95510,0.01704,8.94087,0
32768,65536,23.45238,6.21951,0.00984,6.21392,0
32768,131072,17.91725,4.43893,0.01156,4.43212,0
32768,262144,13.31813,3.11272,0.00863,3.11373,0
65536,8192,49.04445,21.21301,0.02524,21.20037,0
65536,16384,38.27915,13.43721,0.02225,13.42166,0
65536,32768,29.58938,8.91484,0.00952,8.90818,0
65536,65536,21.86746,6.19306,0.01000,6.19439,0
65536,131072,16.66779,4.42343,0.00949,4.41744,0
65536,262144,12.88427,3.02385,0.01388,3.01635,0
131072,8192,46.89066,21.19910,0.01860,21.19028,0
131072,16384,35.59247,13.40357,0.02059,13.39796,0
131072,32768,27.78298,8.88513,0.01516,8.87826,0
131072,65536,20.77242,6.15473,0.01494,6.14549,0
131072,131072,16.77530,4.46651,0.01183,4.46642,0
131072,262144,12.87417,3.31257,0.00841,3.30905,0
262144,8192,45.61487,21.21109,0.01957,21.20009,0
262144,16384,34.60979,13.39508,0.02183,13.38722,0
262144,32768,26.79337,8.90823,0.01188,8.90357,0
262144,65536,20.47613,6.15833,0.02213,6.15406,0
262144,131072,16.37812,4.45339,0.01314,4.44394,0
262144,262144,13.24379,3.37598,0.01963,3.36689,0
