rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,2.56680,0.02264,2.55688,0
8192,8192,44.78128,18.99291,0.00580,18.98941,0
8192,16384,33.00063,11.83230,0.01403,11.82685,0
8192,32768,25.40270,7.93792,0.00604,7.93457,0
8192,65536,19.01961,5.55829,0.00927,5.55708,0
8192,131072,13.48801,3.91047,0.00729,3.90683,0
8192,262144,8.47366,2.65828,0.00284,2.65850,0
16384,8192,44.17396,18.80035,0.00757,18.79886,0
16384,16384,29.96402,11.73621,0.00496,11.73533,0
16384,32768,23.61324,7.88345,0.00751,7.88038,0
16384,65536,16.79652,5.55135,0.00713,5.54944,0
16384,131072,12.22215,3.89661,0.00955,3.89360,0
16384,262144,7.15577,2.68652,0.00960,2.67836,0
32768,8192,38.42622,18.58654,0.01766,18.57815,0
32768,16384,27.40733,11.62094,0.01355,11.61265,0
32768,32768,21.05804,7.86941,0.00291,7.86784,0
32768,65536,15.46876,5.52234,0.00509,5.52156,0
32768,131072,11.10827,3.89046,0.00846,3.88473,0
32768,262144,6.71506,2.66296,0.00697,2.66031,0
65536,8192,44.78853,18.49727,0.01808,18.48673,0
65536,16384,25.48309,11.59914,0.00939,11.59441,0
65536,32768,19.62743,7.82544,0.00780,7.81975,0
65536,65536,14.15209,5.50321,0.01226,5.49560,0
65536,131072,10.43196,3.87033,0.01060,3.86838,0
65536,262144,6.54790,2.65188,0.00689,2.64732,0
131072,8192,45.58217,18.43469,0.01155,18.43143,0
131072,16384,24.43544,11.54709,0.00493,11.54422,0
131072,32768,18.42739,7.81400,0.00649,7.81084,0
131072,65536,13.59354,5.50910,0.00862,5.50347,0
131072,131072,10.14940,3.86826,0.00546,3.86576,0
131072,262144,6.31206,2.66051,0.01085,2.65765,0
262144,8192,45.27776,18.42033,0.01456,18.41447,0
262144,16384,23.62254,11.52623,0.01174,11.51972,0
262144,32768,17.78098,7.79790,0.00772,7.79392,0
262144,65536,13.33106,5.49939,0.00878,5.49534,0
262144,131072,9.81587,3.87414,0.01269,3.86561,0
262144,262144,6.76723,2.66676,0.01211,2.66251,0
