rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.72376,0.01608,1.71389,0
8192,8192,29.62477,8.49400,0.00509,8.49274,0
8192,16384,23.67653,6.25291,0.00528,6.24902,0
8192,32768,17.71796,4.53746,0.00584,4.53533,0
8192,65536,13.00140,3.04800,0.00584,3.04421,0
8192,131072,7.62891,1.78135,0.00656,1.77823,0
16384,8192,26.68536,8.42913,0.00271,8.42786,0
16384,16384,21.19143,6.19702,0.00676,6.19252,0
16384,32768,15.87065,4.49634,0.01059,4.49013,0
16384,65536,11.70239,3.02011,0.00445,3.01794,0
16384,131072,6.70670,1.81650,0.00754,1.81347,0
32768,8192,24.60879,8.38011,0.00265,8.37852,0
32768,16384,19.40948,6.16299,0.00668,6.16081,0
32768,32768,14.36905,4.48516,0.01367,4.47570,0
32768,65536,10.78973,3.01924,0.00558,3.01658,0
32768,131072,6.64174,1.80646,0.00670,1.80124,0
65536,8192,23.00616,8.35009,0.00601,8.34666,0
65536,16384,18.57051,6.16448,0.00746,6.16217,0
65536,32768,13.54029,4.45253,0.00851,4.45102,0
65536,65536,10.49582,3.00226,0.00741,2.99938,0
65536,131072,6.88491,1.82208,0.00786,1.81864,0
131072,8192,22.65395,8.32346,0.01011,8.31765,0
131072,16384,17.44304,6.13161,0.00741,6.12869,0
131072,32768,13.37858,4.45982,0.01054,4.46052,0
131072,65536,10.20157,3.00908,0.00761,3.00762,0
131072,131072,6.42496,1.85660,0.00794,1.85146,0
