rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,3.70819,0.01950,3.69552,0
8192,8192,81.67257,24.88408,0.01825,24.87439,0
8192,16384,64.32545,16.49099,0.01249,16.48927,0
8192,32768,50.10212,11.21589,0.01841,11.20542,0
8192,65536,37.50805,7.77810,0.00909,7.77603,0
8192,131072,28.43897,5.33448,0.00813,5.33198,0
8192,262144,19.87473,3.64354,0.01215,3.63852,0
16384,8192,75.14621,24.73825,0.00750,24.73551,0
16384,16384,58.30068,16.32181,0.01745,16.31323,0
16384,32768,45.85479,11.18606,0.00971,11.18018,0
16384,65536,34.11048,7.73463,0.00697,7.73106,0
16384,131072,25.34355,5.33760,0.01612,5.33035,0
16384,262144,17.93897,3.69864,0.01411,3.69021,0
32768,8192,68.17064,24.55537,0.02154,24.54060,0
32768,16384,52.96523,16.21474,0.02219,16.20447,0
32768,32768,41.81942,11.11763,0.01336,11.11050,0
32768,65536,30.62425,7.68835,0.01186,7.68577,0
32768,131072,22.76463,5.39907,0.00466,5.39642,0
32768,262144,16.10596,3.70299,0.01778,3.69463,0
65536,8192,65.24477,24.50054,0.03746,24.47977,0
65536,16384,49.49787,16.15356,0.01317,16.14979,0
65536,32768,39.28348,11.05493,0.01449,11.05230,0
65536,65536,28.20678,7.65803,0.01649,7.65114,0
65536,131072,22.04560,5.39725,0.01143,5.39370,0
65536,262144,16.33227,3.64954,0.02753,3.63827,0
131072,8192,61.90852,24.50049,0.01174,24.49757,0
131072,16384,47.24705,16.14954,0.01660,16.13983,0
131072,32768,36.14268,11.03645,0.01355,11.03151,0
131072,65536,27.54828,7.64130,0.01386,7.63372,0
131072,131072,21.50505,5.38109,0.00896,5.37824,0
131072,262144,15.74735,3.86453,0.01703,3.85812,0
262144,8192,60.09939,24.47117,0.01151,24.46717,0
262144,16384,45.86308,16.12644,0.02049,16.12193,0
262144,32768,35.00086,10.99977,0.01807,10.98905,0
262144,65536,27.04867,7.62465,0.02048,7.61424,0
262144,131072,21.06289,5.37439,0.01746,5.36700,0
262144,262144,15.90797,3.96629,0.06201,3.93502,0
