rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,10.83462,0.06054,10.79579,0
8192,8192,431.50146,238.77132,0.04307,238.74719,0
8192,16384,292.42697,129.12845,0.02709,129.11804,0
8192,32768,190.78066,73.26200,0.02685,73.25242,0
8192,65536,138.63836,45.41575,0.05624,45.37659,0
8192,131072,106.36523,30.99924,0.12947,30.93349,0
8192,262144,79.50988,22.24658,0.08496,22.21289,0
16384,8192,387.72374,235.05169,0.03630,235.04468,0
16384,16384,274.75156,126.17440,0.05089,126.15301,0
16384,32768,190.84791,71.54689,0.01983,71.53987,0
16384,65536,126.04870,44.37482,0.04997,44.34124,0
16384,131072,95.82123,30.54315,0.10847,30.49302,0
16384,262144,71.08861,22.05341,0.10721,22.00975,0
32768,8192,388.30035,232.32187,0.18015,232.24104,0
32768,16384,258.71641,124.29032,0.03838,124.27300,0
32768,32768,178.41495,70.66997,0.02458,70.65678,0
32768,65536,115.64532,43.86043,0.01278,43.85556,0
32768,131072,87.42096,30.46658,0.40936,30.15848,0
32768,262144,63.04989,21.96864,0.16089,21.86586,0
65536,8192,426.31507,230.66099,0.03403,230.64920,0
65536,16384,262.14223,123.43160,0.05284,123.41220,0
65536,32768,164.98970,70.17788,0.03518,70.15537,0
65536,65536,106.74269,43.53340,0.05207,43.51205,0
65536,131072,80.10330,29.93957,0.10426,29.89156,0
65536,262144,57.64868,21.84725,0.07637,21.81518,0
131072,8192,410.66409,231.21763,0.20844,231.07986,0
131072,16384,252.17298,123.53691,0.03395,123.52422,0
131072,32768,172.90888,70.17025,0.05043,70.13930,0
131072,65536,99.81437,43.31833,0.06011,43.27978,0
131072,131072,73.84000,29.79684,0.09459,29.74588,0
131072,262144,52.69454,21.79455,0.06794,21.76470,0
262144,8192,424.51531,231.02351,0.25678,230.91310,0
262144,16384,264.48524,123.50890,0.22522,123.34523,0
262144,32768,154.96609,70.19342,0.11294,70.13259,0
262144,65536,94.77701,43.35530,0.16159,43.28085,0
262144,131072,69.32092,29.74327,0.07420,29.69669,0
262144,262144,49.21110,21.80580,0.09634,21.76456,0
