rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,8.06546,0.11096,8.00826,0
8192,8192,266.29279,80.79684,0.04670,80.79155,1
8192,16384,194.36680,51.35357,0.03551,51.33260,1
8192,32768,153.56587,34.03567,0.02570,34.02607,1
8192,65536,121.21575,23.24333,0.01553,23.23539,1
8192,131072,91.57126,16.04021,0.03406,16.02363,0
8192,262144,69.77334,11.30516,0.05655,11.28249,1
16384,8192,241.20163,80.59881,0.02270,80.59079,1
16384,16384,180.63615,50.72710,0.04014,50.69994,1
16384,32768,147.66423,33.67634,0.03021,33.65654,1
16384,65536,108.29436,22.92994,0.04196,22.90361,1
16384,131072,81.86190,15.96357,0.04490,15.93661,0
16384,262144,62.10839,11.27604,0.05790,11.25042,1
32768,8192,222.79778,80.36811,0.06402,80.32791,1
32768,16384,177.80883,50.57853,0.03420,50.56443,1
32768,32768,128.30236,33.33326,0.03425,33.31395,1
32768,65536,99.56080,22.81541,0.04155,22.79930,1
32768,131072,74.25108,15.97606,0.03282,15.95925,1
32768,262144,56.42856,11.30399,0.07107,11.27174,1
65536,8192,234.37413,80.07911,0.02983,80.06655,1
65536,16384,165.94324,50.35238,0.03395,50.34338,1
65536,32768,131.39497,33.22292,0.03703,33.20197,1
65536,65536,91.68076,22.70202,0.02764,22.68954,1
65536,131072,66.95665,15.86775,0.02751,15.86849,1
65536,262144,50.60585,11.35468,0.09718,11.30431,1
131072,8192,232.56944,79.99533,0.02294,79.98370,1
131072,16384,159.73948,50.25243,0.03555,50.24082,1
131072,32768,121.24981,33.19825,0.02778,33.18257,1
131072,65536,83.60637,22.64381,0.02636,22.62615,1
131072,131072,62.12063,15.77988,0.02671,15.77309,1
131072,262144,47.50788,11.35177,0.08157,11.30272,1
262144,8192,220.36691,79.91440,0.05149,79.88719,1
262144,16384,153.07829,50.28902,0.01723,50.28619,1
262144,32768,121.82025,33.24562,0.04905,33.22668,1
262144,65536,79.05086,22.60089,0.05079,22.58326,1
262144,131072,59.32598,15.75984,0.04284,15.74116,1
262144,262144,45.77931,11.43736,0.11108,11.37996,1
