rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.32164,0.00806,0.31843,0
8192,8192,1.41683,0.63705,0.00505,0.63454,0
8192,16384,0.96849,0.48801,0.00222,0.48700,0
8192,32768,0.51972,0.34724,0.00161,0.34662,0
16384,8192,1.31952,0.63424,0.00516,0.63184,0
16384,16384,0.90783,0.48339,0.00338,0.48154,0
16384,32768,0.50193,0.34580,0.00150,0.34506,0
32768,8192,1.27973,0.63127,0.00670,0.62650,0
32768,16384,0.88022,0.47810,0.00659,0.47498,0
32768,32768,0.50113,0.35052,0.00255,0.34932,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.31488,0.00712,0.31073,0
8192,8192,1.41910,0.64134,0.00397,0.63979,0
8192,16384,0.97834,0.48528,0.00480,0.48237,0
8192,32768,0.52276,0.34588,0.00312,0.34509,0
16384,8192,1.32177,0.63735,0.00399,0.63573,0
16384,16384,0.90781,0.48573,0.00302,0.48451,0
16384,32768,0.50072,0.34726,0.00150,0.34623,0
32768,8192,1.28104,0.63411,0.00543,0.62975,0
32768,16384,0.87619,0.48583,0.00155,0.48460,0
32768,32768,0.49666,0.35216,0.00198,0.35151,0
