rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,21.11062,0.12533,21.03440,0
8192,8192,904.55549,153.67316,0.07732,153.68942,0
8192,16384,721.75135,111.94877,0.03754,111.92163,0
8192,32768,581.96364,78.57403,0.03971,78.57017,0
8192,65536,451.00993,50.58030,0.02718,50.56409,0
8192,131072,367.16137,31.01685,0.03252,31.00482,0
8192,262144,287.34154,22.36271,0.02998,22.34405,0
16384,8192,839.09415,152.54411,0.05445,152.55432,0
16384,16384,642.34455,111.16390,0.03283,111.14871,0
16384,32768,536.14445,77.93493,0.03154,77.92453,0
16384,65536,420.94242,50.26078,0.02534,50.24623,0
16384,131072,322.21347,30.80883,0.02681,30.79802,0
16384,262144,267.98052,21.91467,0.03240,21.89896,0
32768,8192,743.99899,151.23271,0.07526,151.20386,0
32768,16384,592.46060,110.77986,0.04066,110.75917,0
32768,32768,500.74766,77.59996,0.04141,77.59156,0
32768,65536,400.11965,50.27159,0.04380,50.24013,0
32768,131072,282.99267,30.23657,0.02704,30.23094,0
32768,262144,245.67338,21.14077,0.06973,21.08855,0
65536,8192,717.51551,150.85191,0.15072,150.76777,0
65536,16384,558.27407,110.54708,0.08775,110.51293,0
65536,32768,464.49443,77.64866,0.08070,77.63933,0
65536,65536,364.59346,50.21119,0.05581,50.20073,0
65536,131072,287.61379,30.45420,0.02666,30.44176,0
65536,262144,224.86386,21.60012,0.06624,21.56028,0
131072,8192,693.98684,150.86267,0.14563,150.76619,0
131072,16384,522.51480,110.37323,0.04111,110.36698,0
131072,32768,414.59298,77.66429,0.04698,77.63059,0
131072,65536,334.87813,49.76464,0.04904,49.74697,0
131072,131072,264.34945,31.04091,0.15812,30.96536,0
131072,262144,200.38274,20.85955,0.06084,20.82113,0
262144,8192,671.72855,150.38293,0.04384,150.37846,0
262144,16384,506.25650,110.22745,0.02548,110.22349,0
262144,32768,413.87934,77.48592,0.07157,77.45362,0
262144,65536,328.40541,50.58612,0.03634,50.57421,0
262144,131072,258.51252,30.47411,0.03089,30.46078,0
262144,262144,230.43682,21.51704,0.08904,21.46190,0
