rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.78084,0.00610,1.77663,0
8192,8192,49.85316,11.29489,0.00874,11.29084,0
8192,16384,39.97236,7.73868,0.01081,7.73153,0
8192,32768,29.28686,5.18598,0.01389,5.18002,0
8192,65536,22.25858,3.19620,0.00766,3.19373,0
8192,131072,15.74063,2.19440,0.00409,2.19287,0
16384,8192,45.64883,11.22132,0.01234,11.21895,0
16384,16384,35.93744,7.72448,0.01276,7.72639,0
16384,32768,26.51066,5.13083,0.00755,5.12760,0
16384,65536,20.22324,3.31586,0.00773,3.31171,0
16384,131072,14.40563,2.06938,0.00408,2.06711,0
32768,8192,41.97133,11.13439,0.00942,11.13006,0
32768,16384,33.04996,7.72078,0.00712,7.71842,0
32768,32768,24.20106,5.23070,0.01009,5.22578,0
32768,65536,18.68575,3.32302,0.01109,3.31679,0
32768,131072,14.30018,2.28803,0.02321,2.27530,0
65536,8192,39.38380,11.13196,0.00407,11.13157,0
65536,16384,30.36174,7.67585,0.01550,7.66659,0
65536,32768,22.76575,5.22173,0.00826,5.21813,0
65536,65536,18.42400,3.54294,0.01051,3.54206,0
65536,131072,13.64547,2.11434,0.00452,2.11172,0
131072,8192,37.68156,11.11073,0.01352,11.10246,0
131072,16384,29.58153,7.68298,0.00877,7.68087,0
131072,32768,23.06059,5.22731,0.00734,5.22403,0
131072,65536,17.62293,3.53633,0.00714,3.53359,0
131072,131072,14.11109,2.00401,0.01808,1.99476,0
