rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,5.68712,0.03400,5.66040,0
8192,8192,180.16017,71.06504,0.06560,71.03705,1
8192,16384,128.75376,41.61423,0.02078,41.60730,1
8192,32768,93.70623,25.91651,0.01767,25.90996,1
8192,65536,72.45596,17.09022,0.02213,17.07873,1
8192,131072,53.96771,11.62415,0.04740,11.60327,1
8192,262144,40.71338,8.11513,0.04426,8.09557,1
16384,8192,169.34301,69.33434,0.01458,69.32948,1
16384,16384,120.67740,41.09723,0.14556,41.01841,1
16384,32768,90.43827,25.65362,0.02517,25.63706,1
16384,65536,65.19669,16.89775,0.01651,16.88933,1
16384,131072,48.38212,11.53039,0.02238,11.52087,1
16384,262144,36.16652,8.12042,0.02982,8.10791,0
32768,8192,172.75026,68.83536,0.01760,68.82986,1
32768,16384,109.70278,40.61532,0.03003,40.61923,1
32768,32768,77.17126,25.41963,0.03656,25.40409,1
32768,65536,60.12444,16.78998,0.02460,16.77576,1
32768,131072,43.89965,11.56110,0.02342,11.54886,0
32768,262144,32.81974,8.05521,0.03861,8.03416,0
65536,8192,153.96000,68.33057,0.01861,68.32351,1
65536,16384,113.68468,40.40495,0.02597,40.39181,1
65536,32768,82.09998,25.33029,0.04256,25.31320,1
65536,65536,54.41584,16.72146,0.01973,16.70957,1
65536,131072,39.92235,11.53265,0.00914,11.53060,0
65536,262144,29.84294,8.16681,0.03049,8.15109,0
131072,8192,174.90339,68.32931,0.01971,68.31801,1
131072,16384,107.59127,40.31929,0.03376,40.30246,1
131072,32768,81.83489,25.29676,0.02572,25.28828,1
131072,65536,51.33202,16.74262,0.01783,16.73516,1
131072,131072,36.67100,11.47550,0.02228,11.46753,0
131072,262144,28.66063,8.12772,0.05239,8.09483,0
262144,8192,166.78104,68.36526,0.02894,68.34738,1
262144,16384,109.52020,40.34435,0.03771,40.32406,1
262144,32768,79.27612,25.24993,0.03791,25.22468,1
262144,65536,47.92268,16.72355,0.02620,16.71529,1
262144,131072,36.06070,11.44608,0.06019,11.41323,0
262144,262144,27.23905,8.22336,0.04475,8.21029,0
