rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,10.82855,0.12973,10.76662,0
8192,8192,508.25977,248.38518,0.17338,248.30951,0
8192,16384,359.45332,136.12343,0.05143,136.10010,0
8192,32768,241.02012,78.97039,0.01611,78.96007,0
8192,65536,178.92194,49.36836,0.04545,49.34198,0
8192,131072,146.09996,33.34518,0.18372,33.24295,0
8192,262144,98.65554,23.04474,0.08046,23.00609,0
16384,8192,461.97887,242.96495,0.05063,242.92896,0
16384,16384,309.88235,132.53912,0.04638,132.51979,0
16384,32768,228.77630,77.32167,0.04035,77.30293,0
16384,65536,163.29685,48.61917,0.12706,48.56801,0
16384,131072,132.61001,32.83728,0.07133,32.79744,0
16384,262144,87.68907,22.86856,0.06449,22.84426,0
32768,8192,492.62180,238.90042,0.25391,238.79754,0
32768,16384,321.90008,130.92366,0.00793,130.92128,0
32768,32768,234.88012,76.59335,0.22524,76.50261,0
32768,65536,151.08518,48.10707,0.01450,48.10478,0
32768,131072,114.58073,32.59845,0.06082,32.58161,0
32768,262144,80.00826,22.76362,0.10096,22.71903,0
65536,8192,405.32376,237.20203,0.23709,237.09790,0
65536,16384,322.81397,130.11077,0.05281,130.09708,0
65536,32768,219.62595,76.06786,0.01601,76.06241,0
65536,65536,143.56730,47.85702,0.04531,47.83630,0
65536,131072,114.77715,32.39835,0.04919,32.36982,0
65536,262144,72.00703,22.70110,0.04764,22.67817,0
131072,8192,496.49582,237.27817,0.20719,237.14550,0
131072,16384,323.29075,130.19892,0.35377,130.04484,0
131072,32768,184.66434,75.98110,0.02223,75.98101,0
131072,65536,131.67188,47.71187,0.21208,47.61728,0
131072,131072,107.21264,32.26446,0.04165,32.24403,0
131072,262144,66.12680,22.59139,0.09860,22.53549,0
262144,8192,486.51497,237.53337,0.22606,237.38592,0
262144,16384,314.74355,130.39022,0.22795,130.29713,0
262144,32768,202.02022,75.88122,0.07888,75.84121,0
262144,65536,133.05644,47.73043,0.02234,47.72212,0
262144,131072,103.23045,32.16836,0.03131,32.15058,0
262144,262144,61.99329,22.53621,0.09206,22.49408,0
