rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,56.27201,1.99819,55.19347,0
8192,8192,2117.97945,396.79428,0.20774,396.82524,0
8192,16384,1645.62421,272.88221,0.09647,272.89109,0
8192,32768,1291.23100,196.00397,0.13055,196.00899,0
8192,65536,1029.04756,139.58970,0.06460,139.58212,0
8192,131072,828.43305,94.41550,0.07027,94.36589,0
8192,262144,673.64954,65.97605,0.52092,65.61001,0
16384,8192,1966.41847,390.76896,0.14464,390.78567,0
16384,16384,1515.77265,269.72712,0.07885,269.74956,0
16384,32768,1196.70276,194.58012,0.21495,194.55182,0
16384,65536,991.77467,138.25023,0.06145,138.22096,0
16384,131072,797.76433,93.58031,0.36002,93.41047,0
16384,262144,627.84794,64.29821,0.05852,64.27034,0
32768,8192,1811.91669,387.89339,0.32803,387.60993,0
32768,16384,1415.53799,268.38710,0.24652,268.34327,0
32768,32768,1094.84908,193.64945,0.10464,193.59499,0
32768,65536,900.70067,137.53989,0.10876,137.51466,0
32768,131072,742.66660,92.62986,0.09557,92.57099,0
32768,262144,568.89828,64.17274,0.40672,63.88914,0
65536,8192,1747.42480,392.20627,0.08459,392.17141,0
65536,16384,1346.30765,268.23915,0.04734,268.23485,0
65536,32768,1024.17978,193.54122,0.18426,193.46419,0
65536,65536,844.80432,137.26497,0.06126,137.23804,0
65536,131072,680.60089,93.33211,0.04543,93.31883,0
65536,262144,544.95714,64.21442,0.17204,64.11530,0
131072,8192,1660.06878,388.49562,0.28212,388.34680,0
131072,16384,1260.11598,266.86060,0.19161,266.76270,0
131072,32768,967.45910,192.45654,0.34954,192.21276,0
131072,65536,775.73830,137.22768,0.08236,137.19240,0
131072,131072,644.11133,92.04983,0.09934,92.00488,0
131072,262144,497.25657,63.86151,0.56666,63.62145,0
262144,8192,1596.86195,385.67849,0.19089,385.59468,0
262144,16384,1198.86608,267.31878,0.04753,267.30653,0
262144,32768,896.52653,192.80833,0.16577,192.73200,0
262144,65536,721.79776,137.03872,0.11008,136.96309,0
262144,131072,566.95100,92.83893,0.15219,92.76552,0
262144,262144,456.03519,67.17676,0.69481,66.74939,0
