rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.68945,0.02617,1.67450,0
8192,8192,27.87097,8.10579,0.00967,8.10119,0
8192,16384,22.13358,5.90044,0.00391,5.90063,0
8192,32768,17.00523,4.29988,0.00557,4.29724,0
8192,65536,12.68083,2.95440,0.00684,2.95028,0
8192,131072,7.29749,1.77891,0.00765,1.77561,0
16384,8192,25.15905,8.02557,0.00235,8.02492,0
16384,16384,19.95932,5.83780,0.00308,5.83611,0
16384,32768,15.03720,4.26025,0.00605,4.25923,0
16384,65536,11.07717,2.91842,0.00867,2.91383,0
16384,131072,6.48693,1.77439,0.00649,1.77384,0
32768,8192,22.95413,7.96112,0.00386,7.95981,0
32768,16384,18.14898,5.79739,0.00557,5.79413,0
32768,32768,13.55516,4.20377,0.00537,4.20181,0
32768,65536,10.04720,2.89438,0.00559,2.89107,0
32768,131072,5.96898,1.77639,0.01481,1.76786,0
65536,8192,21.77106,7.95484,0.00501,7.95213,0
65536,16384,16.88258,5.79743,0.00605,5.79606,0
65536,32768,12.72407,4.19672,0.00655,4.19219,0
65536,65536,9.44973,2.88103,0.00545,2.88053,0
65536,131072,5.95864,1.77851,0.00607,1.77748,0
131072,8192,21.01212,7.93119,0.00656,7.92848,0
131072,16384,16.49150,5.78297,0.00400,5.78118,0
131072,32768,12.64636,4.19918,0.00432,4.19672,0
131072,65536,9.31058,2.91500,0.00177,2.91427,0
131072,131072,6.11800,1.81308,0.00589,1.81037,0
