rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.52470,0.00661,0.52109,0
8192,8192,6.28412,1.47385,0.00587,1.47095,0
8192,16384,4.71052,0.83010,0.00346,0.82868,0
8192,32768,2.97987,0.47834,0.00735,0.47340,0
16384,8192,5.94127,1.47307,0.00534,1.47172,0
16384,16384,4.45126,0.87989,0.00536,0.87664,0
16384,32768,2.94864,0.43595,0.00718,0.43283,0
32768,8192,5.81778,1.46641,0.00372,1.46515,0
32768,16384,4.32554,0.88378,0.00520,0.88124,0
32768,32768,3.07111,0.54326,0.00602,0.53944,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.53664,0.02343,0.51704,0
8192,8192,6.24758,1.47215,0.00450,1.47145,0
8192,16384,4.72552,0.82309,0.00558,0.81904,0
8192,32768,2.97619,0.48042,0.00752,0.47497,0
16384,8192,5.88831,1.47172,0.00480,1.46883,0
16384,16384,4.45469,0.87623,0.00599,0.87261,0
16384,32768,2.94419,0.42842,0.00609,0.42492,0
32768,8192,5.80271,1.46904,0.00771,1.46513,0
32768,16384,4.32606,0.88708,0.00207,0.88735,0
32768,32768,3.06018,0.54296,0.00656,0.53908,0
