rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.50879,0.01168,0.50313,0
8192,8192,4.92056,1.19570,0.00396,1.19262,0
8192,16384,3.72483,0.85333,0.00647,0.84881,0
8192,32768,2.52124,0.59226,0.00239,0.59146,0
16384,8192,4.64681,1.19582,0.00273,1.19455,0
16384,16384,3.50947,0.79331,0.00261,0.79192,0
16384,32768,2.56359,0.64886,0.00261,0.64786,0
32768,8192,4.48099,1.20966,0.00575,1.20681,0
32768,16384,3.51808,0.78958,0.00205,0.78892,0
32768,32768,2.50462,0.52754,0.00535,0.52463,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.51090,0.01083,0.50379,0
8192,8192,4.86143,1.20044,0.00229,1.19935,0
8192,16384,3.71280,0.73574,0.00315,0.73513,0
8192,32768,2.51933,0.45385,0.00602,0.44981,0
16384,8192,4.64875,1.19275,0.00280,1.19243,0
16384,16384,3.50224,0.79102,0.00126,0.79036,0
16384,32768,2.55189,0.41468,0.00752,0.40991,0
32768,8192,4.47580,1.21043,0.00467,1.20723,0
32768,16384,3.50384,0.79229,0.00355,0.79095,0
32768,32768,2.49399,0.53298,0.00454,0.53108,0
