rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.40599,0.00958,1.39864,0
8192,8192,18.56835,6.19399,0.00886,6.18755,0
8192,16384,14.47872,4.10360,0.00507,4.10017,0
8192,32768,10.74148,2.80888,0.00969,2.80408,0
8192,65536,7.99159,1.94708,0.00339,1.94681,0
8192,131072,5.64004,1.42192,0.00504,1.41883,0
16384,8192,18.88990,6.23211,0.02153,6.22048,0
16384,16384,12.91569,4.08258,0.00641,4.07858,0
16384,32768,9.70496,2.79782,0.00906,2.79242,0
16384,65536,7.20675,1.97824,0.00231,1.97725,0
16384,131072,5.30230,1.39207,0.00712,1.38752,0
32768,8192,19.28863,6.23536,0.01239,6.22933,0
32768,16384,12.44073,4.08939,0.00953,4.08882,0
32768,32768,8.96257,2.78358,0.00429,2.78038,0
32768,65536,6.76146,1.99064,0.00894,1.98644,0
32768,131072,4.96428,1.46495,0.00839,1.46091,0
65536,8192,19.56175,6.20196,0.00837,6.19654,0
65536,16384,11.57451,4.07090,0.01059,4.06978,0
65536,32768,8.61882,2.77601,0.00304,2.77412,0
65536,65536,6.64088,1.96966,0.00637,1.96563,0
65536,131072,5.22876,1.46792,0.00384,1.46639,0
131072,8192,19.07206,6.19062,0.01436,6.17934,0
131072,16384,11.25670,4.04666,0.01493,4.03618,0
131072,32768,8.34934,2.76535,0.01200,2.75569,0
131072,65536,6.62288,1.98205,0.00512,1.97884,0
131072,131072,5.05990,1.45380,0.00223,1.45267,0
