rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,6.16121,0.23587,6.04882,0
8192,8192,278.05094,51.84908,0.01965,51.85051,0
8192,16384,219.82737,36.82435,0.03555,36.80666,0
8192,32768,175.01661,24.07975,0.03374,24.08038,0
8192,65536,133.33608,14.25973,0.04097,14.24314,0
8192,131072,102.71768,8.45651,0.05573,8.42783,0
8192,262144,72.11883,6.57841,0.14826,6.50009,0
16384,8192,252.32280,51.36335,0.05870,51.37029,0
16384,16384,199.51944,36.51608,0.07860,36.45547,0
16384,32768,159.00772,23.85449,0.03092,23.83286,0
16384,65536,119.02308,14.22872,0.03574,14.20960,0
16384,131072,90.83354,8.51576,0.08055,8.47152,0
16384,262144,63.40019,6.52378,0.25368,6.32973,0
32768,8192,242.59074,51.10781,0.08430,51.06837,0
32768,16384,180.90802,36.41532,0.04651,36.39707,0
32768,32768,145.31432,23.74700,0.03490,23.72678,0
32768,65536,104.73080,14.33697,0.04797,14.30661,0
32768,131072,80.72843,8.38315,0.08586,8.31996,0
32768,262144,58.73423,6.54114,0.21819,6.39509,0
65536,8192,227.08384,51.04380,0.01640,51.03484,0
65536,16384,166.97178,36.51504,0.03357,36.50702,0
65536,32768,130.94347,23.90553,0.04011,23.87502,0
65536,65536,94.30759,14.29631,0.07206,14.25357,0
65536,131072,74.43631,8.50957,0.12410,8.43589,0
65536,262144,54.96361,6.53093,0.29288,6.35408,0
131072,8192,211.43156,50.98021,0.02121,50.96665,0
131072,16384,156.93267,36.43770,0.04283,36.41211,0
131072,32768,119.53648,23.93157,0.05393,23.91848,0
131072,65536,89.18810,13.98515,0.08490,13.93645,0
131072,131072,71.15002,8.75289,0.12780,8.67688,0
131072,262144,53.13543,6.39793,0.26326,6.23565,0
262144,8192,205.96500,50.93929,0.02260,50.93266,0
262144,16384,163.72924,36.27538,0.04053,36.26033,0
262144,32768,118.19663,23.90426,0.05246,23.87248,0
262144,65536,87.77597,14.74863,0.08297,14.69906,0
262144,131072,68.02900,8.19275,0.13039,8.11070,0
262144,262144,74.84382,6.69875,0.35949,6.49363,0
