rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.65803,0.00310,0.65695,0
8192,8192,4.34336,1.76701,0.00392,1.76516,0
8192,16384,3.12210,1.31095,0.00279,1.30908,0
8192,32768,2.16481,0.97832,0.00333,0.97639,0
8192,65536,1.13790,0.69725,0.00157,0.69643,0
16384,8192,3.99973,1.74552,0.00432,1.74320,0
16384,16384,2.85068,1.29467,0.00386,1.29269,0
16384,32768,1.96531,0.97330,0.00325,0.97137,0
16384,65536,1.04629,0.69161,0.00223,0.69030,0
32768,8192,3.73692,1.73805,0.00496,1.73554,0
32768,16384,2.67395,1.28769,0.00396,1.28508,0
32768,32768,1.86768,0.97405,0.00376,0.97178,0
32768,65536,1.02254,0.68944,0.00228,0.68812,0
65536,8192,3.51074,1.72670,0.00416,1.72444,0
65536,16384,2.60269,1.28497,0.00258,1.28354,0
65536,32768,1.83655,0.97259,0.00194,0.97240,0
65536,65536,1.02122,0.70949,0.00259,0.70917,0
