rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.94476,0.00380,1.94327,0
8192,8192,57.96444,12.28551,0.01092,12.28318,0
8192,16384,46.23806,8.40595,0.00390,8.40359,0
8192,32768,34.45909,5.51918,0.00621,5.51861,0
8192,65536,26.07173,3.47466,0.00615,3.47125,0
8192,131072,19.03873,2.16516,0.00733,2.16044,0
16384,8192,52.91714,12.24818,0.01159,12.23921,0
16384,16384,41.94280,8.41943,0.00978,8.41642,0
16384,32768,30.38849,5.55511,0.01305,5.54735,0
16384,65536,23.91871,3.40183,0.00644,3.39786,0
16384,131072,16.96368,2.28101,0.00838,2.27626,0
32768,8192,48.80146,12.16497,0.01591,12.15597,0
32768,16384,38.33489,8.36518,0.01420,8.36217,0
32768,32768,28.27289,5.67454,0.00805,5.67160,0
32768,65536,21.85935,3.60134,0.00504,3.59792,0
32768,131072,16.85278,2.12648,0.00724,2.12266,0
65536,8192,45.75405,12.13381,0.02025,12.13270,0
65536,16384,35.72816,8.36261,0.01561,8.35730,0
65536,32768,26.48060,5.66119,0.00617,5.65953,0
65536,65536,21.36149,3.57012,0.00519,3.56777,0
65536,131072,17.21714,2.32825,0.00956,2.32479,0
131072,8192,44.17860,12.14160,0.01701,12.13145,0
131072,16384,33.82374,8.33315,0.02229,8.32109,0
131072,32768,26.35083,5.65869,0.01849,5.64836,0
131072,65536,21.09126,3.86228,0.00781,3.85764,0
131072,131072,16.58158,2.03920,0.01571,2.03057,0
