rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.12835,0.02718,1.11560,0
8192,8192,16.29351,3.69241,0.00824,3.68831,0
8192,16384,11.83529,2.44178,0.00459,2.43981,0
8192,32768,8.88906,1.59546,0.00358,1.59440,0
8192,65536,6.23231,0.89537,0.00524,0.89231,0
16384,8192,14.92764,3.67944,0.00423,3.67846,0
16384,16384,10.74418,2.49833,0.00595,2.49673,0
16384,32768,8.30952,1.55453,0.00689,1.55125,0
16384,65536,6.03054,1.00059,0.00547,0.99686,0
32768,8192,13.70369,3.66165,0.00779,3.65799,0
32768,16384,10.26215,2.48734,0.00837,2.48144,0
32768,32768,7.91021,1.65976,0.00585,1.65756,0
32768,65536,5.95966,0.91651,0.00353,0.91455,0
65536,8192,13.25771,3.64506,0.00888,3.64205,0
65536,16384,9.91887,2.49853,0.00609,2.49556,0
65536,32768,7.84404,1.67327,0.00182,1.67298,0
65536,65536,6.19930,1.16398,0.00784,1.16034,0
