rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.19524,0.01476,1.18926,0
8192,8192,14.58932,5.76778,0.01022,5.76317,0
8192,16384,11.13322,3.78747,0.00471,3.78489,0
8192,32768,8.02295,2.58946,0.01020,2.58325,0
8192,65536,5.79452,1.79540,0.00265,1.79367,0
8192,131072,3.63760,1.25141,0.00547,1.24799,0
16384,8192,13.23094,5.71209,0.01003,5.71225,0
16384,16384,10.08466,3.75404,0.01232,3.74603,0
16384,32768,7.32936,2.56698,0.00672,2.56334,0
16384,65536,5.40178,1.79129,0.00382,1.78927,0
16384,131072,3.33108,1.24741,0.00412,1.24578,0
32768,8192,12.23792,5.68413,0.00816,5.67974,0
32768,16384,9.34729,3.73230,0.00881,3.72783,0
32768,32768,6.70219,2.56967,0.00981,2.56443,0
32768,65536,4.96254,1.78030,0.00724,1.77503,0
32768,131072,3.17773,1.24804,0.00484,1.24603,0
65536,8192,11.60361,5.64972,0.00687,5.64643,0
65536,16384,8.85279,3.71902,0.01256,3.71198,0
65536,32768,6.48731,2.55273,0.00237,2.55141,0
65536,65536,4.79455,1.77527,0.00416,1.77402,0
65536,131072,3.13475,1.23458,0.00670,1.23000,0
131072,8192,11.21928,5.63091,0.00925,5.62866,0
131072,16384,8.40313,3.70880,0.01217,3.70112,0
131072,32768,6.26219,2.55013,0.00642,2.54661,0
131072,65536,4.64465,1.76384,0.00425,1.76216,0
131072,131072,3.33091,1.23448,0.00262,1.23340,0
