rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.40316,0.00910,0.39815,0
8192,8192,2.86940,0.89732,0.00342,0.89573,0
8192,16384,2.09695,0.61418,0.00337,0.61275,0
8192,32768,1.39001,0.42123,0.00250,0.41993,0
16384,8192,2.69958,0.89174,0.00448,0.88922,0
16384,16384,2.01242,0.62027,0.00268,0.61886,0
16384,32768,1.39303,0.40818,0.00581,0.40531,0
32768,8192,2.61497,0.89066,0.00211,0.88956,0
32768,16384,1.99106,0.61844,0.00354,0.61709,0
32768,32768,1.44044,0.42224,0.00253,0.42068,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.40493,0.00641,0.40163,0
8192,8192,2.88117,0.89783,0.00434,0.89533,0
8192,16384,2.08776,0.61772,0.00221,0.61752,0
8192,32768,1.38177,0.40984,0.00591,0.40494,0
16384,8192,2.69022,0.89263,0.00344,0.89104,0
16384,16384,2.00508,0.62026,0.00287,0.61888,0
16384,32768,1.38761,0.40829,0.00632,0.40586,0
32768,8192,2.61102,0.89268,0.00444,0.89070,0
32768,16384,1.98197,0.62235,0.00373,0.61969,0
32768,32768,1.43312,0.41516,0.00684,0.41103,0
