rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.81707,0.00333,0.81507,0
8192,8192,18.85053,4.00474,0.01762,3.99519,0
8192,16384,13.65659,2.64564,0.01090,2.63943,0
8192,32768,10.42017,1.66156,0.00527,1.65880,0
8192,65536,7.27697,0.98445,0.00345,0.98275,0
16384,8192,17.25709,4.00271,0.01414,3.99664,0
16384,16384,12.51418,2.68973,0.00464,2.68738,0
16384,32768,9.54114,1.66187,0.00633,1.65712,0
16384,65536,7.15468,1.00584,0.00343,1.00417,0
32768,8192,15.99069,3.97140,0.01096,3.96419,0
32768,16384,11.82528,2.67806,0.00404,2.67725,0
32768,32768,9.35207,1.79051,0.00717,1.78704,0
32768,65536,6.91789,1.00493,0.00592,1.00176,0
65536,8192,15.19135,3.98009,0.01287,3.97495,0
65536,16384,11.71209,2.70486,0.03230,2.69377,0
65536,32768,9.01145,1.79369,0.00673,1.78934,0
65536,65536,7.17770,0.93383,0.01060,0.92827,0
