rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.82950,0.00994,0.82360,0
8192,8192,9.16525,2.66541,0.01020,2.65892,0
8192,16384,6.69141,1.83952,0.00347,1.83873,0
8192,32768,4.87311,1.25884,0.00315,1.25718,0
8192,65536,3.28591,0.81045,0.00267,0.80888,0
16384,8192,8.50508,2.65074,0.01045,2.64602,0
16384,16384,6.11943,1.82711,0.00531,1.82411,0
16384,32768,4.50228,1.25215,0.00644,1.24803,0
16384,65536,3.15262,0.86306,0.00593,0.86000,0
32768,8192,7.88141,2.63897,0.00862,2.63537,0
32768,16384,5.71643,1.81747,0.00364,1.81604,0
32768,32768,4.33032,1.25871,0.00273,1.25719,0
32768,65536,3.06602,0.86254,0.00609,0.85820,0
65536,8192,7.50245,2.61914,0.00468,2.61695,0
65536,16384,5.71824,1.84267,0.00497,1.83912,0
65536,32768,4.29210,1.25989,0.00484,1.25941,0
65536,65536,3.17874,0.87192,0.00577,0.86850,0
