rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,4.71896,0.23513,4.60100,0
8192,8192,205.95074,42.19159,0.02861,42.18120,0
8192,16384,164.92225,30.52137,0.01425,30.51183,0
8192,32768,130.73898,20.96309,0.02908,20.94675,0
8192,65536,99.19937,13.06070,0.02191,13.04957,0
8192,131072,75.33325,7.68549,0.03956,7.66550,0
8192,262144,50.11254,5.05177,0.08938,5.01195,0
16384,8192,197.58014,41.91237,0.07376,41.86151,0
16384,16384,149.95845,30.37514,0.02682,30.36237,0
16384,32768,119.24125,20.80683,0.02553,20.79431,0
16384,65536,89.34152,13.03696,0.02540,13.03006,0
16384,131072,67.06006,7.86384,0.03736,7.84849,0
16384,262144,46.39949,5.20171,0.14047,5.13121,0
32768,8192,177.86419,41.73408,0.05461,41.70535,0
32768,16384,136.70083,30.25909,0.01843,30.25319,0
32768,32768,108.33234,20.82172,0.03629,20.80213,0
32768,65536,78.71732,13.07142,0.03891,13.05689,0
32768,131072,60.95959,7.68350,0.05760,7.65637,0
32768,262144,42.23897,5.05274,0.19999,4.94385,0
65536,8192,167.55293,41.61509,0.01735,41.60556,0
65536,16384,125.01055,30.20221,0.02008,30.19023,0
65536,32768,97.88492,20.77563,0.02937,20.76088,0
65536,65536,71.68952,12.98024,0.05176,12.96016,0
65536,131072,54.89010,7.69958,0.06714,7.66516,0
65536,262144,39.44058,5.20190,0.20397,5.08649,0
131072,8192,165.09830,41.61898,0.01896,41.61399,0
131072,16384,116.93407,30.19861,0.03194,30.18870,0
131072,32768,90.52173,20.74974,0.03267,20.72949,0
131072,65536,66.88315,13.28086,0.07343,13.24167,0
131072,131072,53.08148,7.67630,0.07660,7.63124,0
131072,262144,40.49967,4.98662,0.26000,4.84338,0
262144,8192,158.99039,41.57284,0.04102,41.55100,0
262144,16384,123.65491,30.21476,0.04120,30.20621,0
262144,32768,85.77917,20.80786,0.03628,20.79253,0
262144,65536,66.23885,13.35879,0.08626,13.30950,0
262144,131072,70.33202,8.41517,0.09861,8.37218,0
262144,262144,38.10345,4.98421,0.25203,4.85378,0
