rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,4.68251,0.17099,4.61253,0
8192,8192,211.65532,42.49922,0.01619,42.49812,0
8192,16384,167.29649,30.69294,0.01750,30.68271,0
8192,32768,132.18895,21.05555,0.02164,21.03988,0
8192,65536,100.71492,13.13348,0.02092,13.12704,0
8192,131072,76.67932,7.70805,0.04413,7.68754,0
8192,262144,51.71150,5.10120,0.08832,5.05748,0
16384,8192,193.00302,42.16024,0.07591,42.12244,0
16384,16384,150.91167,30.53410,0.01574,30.52366,0
16384,32768,120.21940,20.88785,0.01114,20.88730,0
16384,65536,89.96064,13.07106,0.02314,13.06257,0
16384,131072,68.06771,7.91200,0.04193,7.89304,0
16384,262144,45.41712,5.23869,0.12962,5.17686,0
32768,8192,184.49117,42.02060,0.03955,42.00234,0
32768,16384,137.36694,30.40950,0.02210,30.40598,0
32768,32768,109.77207,20.89559,0.04133,20.87470,0
32768,65536,79.57790,13.10985,0.02850,13.09101,0
32768,131072,61.24191,7.68285,0.05402,7.65499,0
32768,262144,42.85624,5.11533,0.21234,4.99818,0
65536,8192,174.08042,41.88171,0.04521,41.85074,0
65536,16384,126.63597,30.35126,0.02041,30.34791,0
65536,32768,98.74870,20.86774,0.03906,20.85458,0
65536,65536,72.77245,12.96615,0.04404,12.94372,0
65536,131072,55.52785,7.70973,0.04913,7.68530,0
65536,262144,39.92823,5.26778,0.21904,5.14304,0
131072,8192,168.10712,41.86264,0.04105,41.84026,0
131072,16384,118.54712,30.37196,0.01784,30.35946,0
131072,32768,90.96962,20.85723,0.05277,20.82842,0
131072,65536,67.78006,13.26161,0.05627,13.24118,0
131072,131072,53.18736,7.71801,0.08275,7.67749,0
131072,262144,55.45680,5.04541,0.30477,4.87510,0
262144,8192,162.13499,41.92490,0.02293,41.91091,0
262144,16384,115.51797,30.36846,0.01700,30.36610,0
262144,32768,87.07087,20.87575,0.04607,20.84528,0
262144,65536,67.12181,13.36070,0.07499,13.30877,0
262144,131072,70.92396,8.41392,0.09363,8.36975,0
262144,262144,38.41300,5.04084,0.26326,4.90280,0
