rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.72535,0.00948,0.71900,0
8192,8192,7.16684,2.19200,0.00845,2.18752,0
8192,16384,5.23216,1.50561,0.00305,1.50394,0
8192,32768,3.91096,1.05447,0.00361,1.05341,0
8192,65536,2.75711,0.69677,0.00472,0.69434,0
16384,8192,6.65834,2.16964,0.00629,2.16528,0
16384,16384,4.78582,1.48991,0.00239,1.48892,0
16384,32768,3.61810,1.05011,0.00285,1.04876,0
16384,65536,2.57927,0.75395,0.00398,0.75166,0
32768,8192,6.19372,2.16065,0.00650,2.15671,0
32768,16384,4.58720,1.48353,0.00578,1.48075,0
32768,32768,3.52605,1.04859,0.00182,1.04812,0
32768,65536,2.64323,0.75549,0.00268,0.75360,0
65536,8192,5.94285,2.14986,0.00845,2.14462,0
65536,16384,4.52372,1.47984,0.00739,1.47542,0
65536,32768,3.49996,1.05538,0.00423,1.05306,0
65536,65536,2.57220,0.75194,0.00179,0.75106,0
