rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,5.11482,0.04111,5.08563,0
8192,8192,136.05404,64.61567,0.02099,64.60708,0
8192,16384,93.97569,36.47879,0.01098,36.47317,0
8192,32768,64.75753,22.25643,0.02228,22.24724,0
8192,65536,49.34680,14.90107,0.01980,14.88533,0
8192,131072,36.46029,10.79549,0.02628,10.79164,0
8192,262144,26.21641,7.78940,0.01179,7.78298,0
16384,8192,145.92575,63.10019,0.01492,63.09216,0
16384,16384,87.82589,35.81599,0.01775,35.80504,0
16384,32768,57.63888,21.93324,0.02208,21.91968,0
16384,65536,44.75467,14.75872,0.01417,14.75444,0
16384,131072,32.80200,10.64049,0.00838,10.63745,0
16384,262144,23.65213,7.74198,0.00782,7.74196,0
32768,8192,137.76282,62.34292,0.00932,62.33992,0
32768,16384,90.86473,35.43111,0.01549,35.42006,0
32768,32768,52.89330,21.79621,0.01110,21.79089,0
32768,65536,40.57515,14.68489,0.01527,14.67753,0
32768,131072,29.73504,10.60189,0.00702,10.59995,0
32768,262144,21.20473,7.74257,0.01196,7.73677,0
65536,8192,116.49460,61.93657,0.01573,61.92278,0
65536,16384,84.95852,35.29367,0.01263,35.29362,0
65536,32768,48.45838,21.72967,0.01543,21.72196,0
65536,65536,37.33526,14.66891,0.00576,14.66683,0
65536,131072,26.95722,10.56757,0.00310,10.56588,0
65536,262144,19.48939,7.72009,0.01264,7.71551,0
131072,8192,129.56627,61.89867,0.03480,61.87169,0
131072,16384,75.59449,35.23016,0.03029,35.21643,0
131072,32768,46.23493,21.70539,0.03227,21.68734,0
131072,65536,34.68879,14.61604,0.00725,14.61210,0
131072,131072,25.08566,10.52924,0.00822,10.52589,0
131072,262144,18.25737,7.69054,0.01295,7.68797,0
262144,8192,132.31063,62.12810,0.12677,62.05503,0
262144,16384,73.61544,35.29554,0.06069,35.25443,0
262144,32768,43.74711,21.65037,0.04844,21.62541,0
262144,65536,32.92510,14.59511,0.01341,14.58625,0
262144,131072,23.92508,10.50852,0.00748,10.51072,0
262144,262144,17.57220,7.67536,0.01300,7.66956,0
