rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,13.87272,0.22695,13.75947,0
8192,8192,472.76255,188.98061,0.03568,188.96582,1
8192,16384,361.35690,121.21709,0.03807,121.18920,1
8192,32768,285.16278,78.25750,0.05718,78.21184,1
8192,65536,231.04353,51.45258,0.03160,51.44195,1
8192,131072,183.00988,34.77202,0.03669,34.76002,1
8192,262144,145.49011,24.44387,0.10067,24.39367,1
16384,8192,454.16997,208.09767,0.08953,208.02096,1
16384,16384,336.06203,125.67698,0.03418,125.67269,1
16384,32768,259.80172,79.31701,0.02673,79.30531,1
16384,65536,210.88081,51.48190,0.04463,51.45208,1
16384,131072,168.57519,34.54020,0.03547,34.52024,1
16384,262144,128.28202,24.11677,0.10184,24.05942,1
32768,8192,532.84240,224.01977,0.09148,223.96262,1
32768,16384,316.16681,131.78317,0.05103,131.74972,1
32768,32768,242.97361,79.36374,0.01959,79.35261,1
32768,65536,203.53477,51.47942,0.05074,51.45728,1
32768,131072,154.22100,34.39632,0.06052,34.35439,1
32768,262144,127.65038,24.13930,0.07423,24.13052,1
65536,8192,453.97255,238.01848,0.03801,238.00064,1
65536,16384,298.82235,136.76242,0.03448,136.74425,1
65536,32768,271.82810,81.44015,0.04277,81.41260,1
65536,65536,189.64054,51.38193,0.05358,51.36645,1
65536,131072,152.67172,34.10738,0.03654,34.09480,1
65536,262144,104.62038,24.10757,0.06645,24.06666,1
131072,8192,517.59027,247.38918,0.05789,247.35893,1
131072,16384,365.33952,139.50712,0.04619,139.48889,1
131072,32768,248.77816,82.36243,0.05026,82.33643,1
131072,65536,179.65397,51.55884,0.05745,51.54435,1
131072,131072,138.86954,34.17130,0.08538,34.13726,1
131072,262144,103.29623,24.05339,0.08292,24.00696,1
262144,8192,541.62896,250.55547,0.06473,250.51372,1
262144,16384,352.61237,140.43473,0.13103,140.34319,1
262144,32768,249.51121,82.70653,0.11588,82.64982,1
262144,65536,172.49369,51.48374,0.11247,51.42231,1
262144,131072,136.29257,34.05984,0.04290,34.04476,1
262144,262144,104.36855,23.87293,0.08708,23.82970,1
