rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.80635,0.00673,1.80294,0
8192,8192,67.15736,14.41568,0.01180,14.40850,0
8192,16384,53.01359,9.98742,0.00943,9.98206,0
8192,32768,39.51373,6.37024,0.00606,6.36730,0
8192,65536,29.91989,3.65813,0.00743,3.65388,0
8192,131072,19.23238,2.09777,0.00961,2.09198,0
16384,8192,61.03033,14.34341,0.01303,14.33862,0
16384,16384,48.14516,9.99884,0.00757,9.99829,0
16384,32768,35.24255,6.30606,0.00734,6.30382,0
16384,65536,26.75619,3.61448,0.00628,3.61589,0
16384,131072,17.54104,2.22007,0.00734,2.21715,0
32768,8192,55.57048,14.28486,0.01066,14.28310,0
32768,16384,43.41483,9.96828,0.01291,9.96593,0
32768,32768,32.05122,6.38025,0.00830,6.38244,0
32768,65536,24.14927,3.70710,0.00605,3.70450,0
32768,131072,16.89914,2.03907,0.00665,2.03582,0
65536,8192,51.89000,14.27697,0.00643,14.27326,0
65536,16384,40.11894,9.96802,0.00857,9.96372,0
65536,32768,30.66916,6.38394,0.01006,6.38143,0
65536,65536,23.21542,3.53964,0.00551,3.53850,0
65536,131072,16.55275,1.91687,0.01120,1.91125,0
131072,8192,49.30602,14.25806,0.00411,14.25662,0
131072,16384,38.42117,9.96599,0.01971,9.96398,0
131072,32768,29.78170,6.41038,0.01013,6.40504,0
131072,65536,22.64746,3.92064,0.00918,3.91844,0
131072,131072,16.63975,1.93298,0.01774,1.92285,0
