rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,3.63008,0.06756,3.60819,0
8192,8192,88.43309,25.32963,0.02110,25.31893,0
8192,16384,69.45737,17.72335,0.00734,17.72210,0
8192,32768,55.37034,13.04284,0.00629,13.04189,0
8192,65536,42.62500,9.39990,0.01168,9.39673,0
8192,131072,31.08921,6.21565,0.01404,6.20587,0
8192,262144,18.69672,3.72831,0.00596,3.72583,0
16384,8192,79.96460,25.11425,0.08169,25.07486,0
16384,16384,63.04854,17.54282,0.01250,17.53171,0
16384,32768,50.46044,12.90098,0.01030,12.89981,0
16384,65536,37.87601,9.34792,0.01113,9.34250,0
16384,131072,27.83735,6.23382,0.00865,6.23150,0
16384,262144,16.40976,3.69827,0.00692,3.69425,0
32768,8192,73.86019,24.94718,0.00798,24.94277,0
32768,16384,57.08634,17.45735,0.01028,17.45793,0
32768,32768,45.62901,12.84315,0.00499,12.84180,0
32768,65536,33.94199,9.29522,0.01003,9.28680,0
32768,131072,25.24170,6.21183,0.01121,6.20760,0
32768,262144,14.74900,3.75833,0.01109,3.75330,0
65536,8192,68.07273,24.79621,0.02835,24.77779,0
65536,16384,52.44393,17.39692,0.01476,17.39746,0
65536,32768,42.05661,12.82668,0.00789,12.82504,0
65536,65536,31.21657,9.26007,0.01843,9.25915,0
65536,131072,23.18631,6.18784,0.01423,6.18558,0
65536,262144,13.90520,3.79788,0.00909,3.79209,0
131072,8192,64.48439,24.74931,0.02156,24.73953,0
131072,16384,49.81927,17.39739,0.01590,17.38740,0
131072,32768,39.36113,12.79072,0.01542,12.78647,0
131072,65536,29.37590,9.30959,0.01775,9.30754,0
131072,131072,22.51350,6.20028,0.00863,6.19714,0
131072,262144,14.25069,3.76777,0.01399,3.76214,0
262144,8192,62.20199,24.74711,0.00793,24.74325,0
262144,16384,48.30816,17.35982,0.01869,17.34696,0
262144,32768,37.43073,12.79025,0.01731,12.78157,0
262144,65536,28.80278,9.22616,0.02067,9.21568,0
262144,131072,21.80701,6.16706,0.02431,6.15136,0
262144,262144,14.19282,3.76881,0.02986,3.75515,0
