rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,7.31460,0.12301,7.31237,0
8192,8192,255.74179,79.94053,0.02328,79.92745,0
8192,16384,208.68823,51.06811,0.01082,51.06189,0
8192,32768,162.97813,35.22082,0.02577,35.21032,0
8192,65536,126.15121,25.58285,0.01820,25.57738,0
8192,131072,98.15552,18.57016,0.01385,18.56670,0
8192,262144,70.96831,12.51402,0.03595,12.49717,0
16384,8192,255.28754,78.59227,0.03949,78.57644,0
16384,16384,180.67957,50.16555,0.02604,50.15156,0
16384,32768,143.27752,34.70341,0.01946,34.69690,0
16384,65536,113.97077,25.23269,0.01449,25.22396,0
16384,131072,88.14032,18.28658,0.03650,18.25583,0
16384,262144,65.65848,12.45261,0.02863,12.43995,0
32768,8192,233.69547,77.63049,0.02766,77.61356,0
32768,16384,169.72990,49.80527,0.02115,49.79303,0
32768,32768,138.79075,34.42940,0.01503,34.42249,0
32768,65536,104.14777,25.03536,0.02881,25.02581,0
32768,131072,79.62330,18.13108,0.01518,18.12741,0
32768,262144,57.95389,12.38034,0.02367,12.37661,0
65536,8192,227.32167,77.39497,0.04110,77.38016,0
65536,16384,165.73833,49.56495,0.01025,49.56030,0
65536,32768,132.97892,34.41928,0.12421,34.37145,0
65536,65536,92.70485,24.87781,0.03098,24.86622,0
65536,131072,70.19978,18.05912,0.00827,18.05915,0
65536,262144,52.38508,12.31030,0.03214,12.29895,0
131072,8192,225.86477,77.31536,0.03626,77.30033,0
131072,16384,152.35755,49.55571,0.02367,49.55334,0
131072,32768,122.21849,34.28852,0.02228,34.28793,0
131072,65536,87.10765,24.87260,0.01477,24.86394,0
131072,131072,64.00432,17.99411,0.02916,17.99121,0
131072,262144,47.74909,12.23000,0.05729,12.20678,0
262144,8192,229.41679,77.38230,0.04197,77.36043,0
262144,16384,145.38556,49.64529,0.06991,49.60573,0
262144,32768,114.95292,34.23363,0.04568,34.21180,0
262144,65536,82.60292,24.86167,0.02125,24.85391,0
262144,131072,59.56852,18.01885,0.02879,18.00987,0
262144,262144,45.68082,12.22295,0.04258,12.19612,0
