rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.94542,0.00407,0.94378,0
8192,8192,9.00574,4.26002,0.00471,4.25851,0
8192,16384,4.91085,2.55862,0.00507,2.55585,0
8192,32768,3.46997,1.70025,0.00508,1.69732,0
8192,65536,2.32527,1.27517,0.00645,1.26919,0
8192,131072,1.24357,1.00324,0.00246,1.00182,0
16384,8192,7.50512,4.19157,0.00617,4.18752,0
16384,16384,4.46506,2.52690,0.00629,2.52402,0
16384,32768,3.04405,1.68643,0.00384,1.68482,0
16384,65536,2.04709,1.25582,0.00455,1.25383,0
16384,131072,1.11277,0.99340,0.00267,0.99228,0
32768,8192,7.19849,4.14326,0.00656,4.13933,0
32768,16384,4.04361,2.50483,0.00747,2.50085,0
32768,32768,2.78974,1.67611,0.00519,1.67391,0
32768,65536,1.86506,1.25455,0.00549,1.25175,0
32768,131072,1.01962,0.99333,0.00564,0.99100,0
65536,8192,6.87158,4.12648,0.00748,4.12129,0
65536,16384,3.84476,2.49135,0.00792,2.48694,0
65536,32768,2.62846,1.67091,0.00473,1.66808,0
65536,65536,1.76279,1.24830,0.00350,1.24612,0
65536,131072,1.01139,0.98850,0.00434,0.98557,0
131072,8192,7.50958,4.11368,0.01130,4.10816,0
131072,16384,4.10406,2.48103,0.00534,2.47817,0
131072,32768,2.58021,1.66332,0.00440,1.66112,0
131072,65536,1.71225,1.23717,0.00262,1.23600,0
131072,131072,1.00502,1.05659,0.00336,1.05494,0
