rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,8.42779,0.04958,8.39055,0
8192,8192,370.82604,238.52576,0.06237,238.49173,0
8192,16384,253.63934,126.59505,0.04747,126.57735,0
8192,32768,182.49615,70.39637,0.22046,70.31381,0
8192,65536,116.84386,41.72332,0.04251,41.69332,0
8192,131072,86.08550,26.73859,0.07091,26.69977,0
8192,262144,63.04419,18.11253,0.05153,18.09424,0
16384,8192,384.24616,232.64895,0.35675,232.50942,0
16384,16384,252.33885,123.80844,0.03731,123.78475,0
16384,32768,151.69120,68.72256,0.02229,68.70824,0
16384,65536,104.45957,40.78775,0.03500,40.76900,0
16384,131072,77.98879,26.31870,0.10172,26.25886,0
16384,262144,56.51715,17.95810,0.06264,17.93175,0
32768,8192,383.56168,229.61231,0.03816,229.58584,0
32768,16384,212.99639,121.66767,0.03438,121.64911,0
32768,32768,152.06176,67.69064,0.03802,67.67365,0
32768,65536,94.90326,40.36769,0.03130,40.34919,0
32768,131072,70.71860,26.14706,0.08662,26.10400,0
32768,262144,50.93967,17.83542,0.05419,17.81351,0
65536,8192,315.66999,227.42897,0.05324,227.39856,0
65536,16384,245.06689,120.90072,0.07076,120.86488,0
65536,32768,148.96184,67.38268,0.03211,67.36903,0
65536,65536,103.62719,40.14370,0.03882,40.12445,0
65536,131072,65.13231,25.95127,0.09538,25.89660,0
65536,262144,46.56388,17.78764,0.04561,17.76682,0
131072,8192,368.85804,227.43064,0.19249,227.31531,0
131072,16384,230.21846,120.68356,0.04428,120.66464,0
131072,32768,150.65311,67.30143,0.04418,67.27495,0
131072,65536,82.27218,40.01781,0.05227,39.98517,0
131072,131072,60.38217,25.81890,0.04132,25.79921,0
131072,262144,42.33440,17.70803,0.03599,17.69232,0
262144,8192,398.68738,227.68379,0.24487,227.51341,0
262144,16384,228.28043,120.86088,0.15087,120.77390,0
262144,32768,134.57405,67.28492,0.09951,67.22612,0
262144,65536,93.96706,40.02906,0.04181,40.00489,0
262144,131072,56.32735,25.76363,0.05020,25.73889,0
262144,262144,39.97839,17.68452,0.05796,17.65678,0
