rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.36951,0.00636,0.36626,0
8192,8192,2.17925,0.84346,0.00398,0.84083,0
8192,16384,1.56062,0.61687,0.00269,0.61625,0
8192,32768,0.86421,0.39809,0.00366,0.39549,0
16384,8192,2.03222,0.83580,0.00320,0.83386,0
16384,16384,1.46362,0.61346,0.00185,0.61220,0
16384,32768,0.85366,0.39417,0.00372,0.39214,0
32768,8192,1.98798,0.83577,0.00350,0.83390,0
32768,16384,1.41240,0.61263,0.00381,0.61154,0
32768,32768,0.84878,0.39453,0.00418,0.39264,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.38250,0.00737,0.38183,0
8192,8192,2.17214,0.84230,0.00331,0.84058,0
8192,16384,1.56148,0.61672,0.00416,0.61518,0
8192,32768,0.86684,0.39260,0.00439,0.38956,0
16384,8192,2.02759,0.83830,0.00208,0.83723,0
16384,16384,1.46954,0.60915,0.00311,0.60733,0
16384,32768,0.85059,0.39374,0.00290,0.39241,0
32768,8192,1.99331,0.83526,0.00624,0.83248,0
32768,16384,1.41755,0.61437,0.00175,0.61391,0
32768,32768,0.85106,0.39389,0.00233,0.39259,0
