rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,5.88596,0.04135,5.87186,0
8192,8192,153.95913,66.11765,0.02066,66.10472,0
8192,16384,107.79484,38.19170,0.04394,38.16903,0
8192,32768,75.41910,24.03662,0.02012,24.02509,0
8192,65536,57.98837,17.00039,0.00946,16.99422,0
8192,131072,42.81615,12.65366,0.00993,12.65173,0
8192,262144,30.55948,9.20841,0.01049,9.20829,0
16384,8192,136.27334,64.74890,0.02000,64.73622,0
16384,16384,101.05659,37.38823,0.02574,37.37923,0
16384,32768,67.82739,23.82182,0.00894,23.81689,0
16384,65536,52.34572,16.79525,0.01449,16.79780,0
16384,131072,38.44737,12.52487,0.01931,12.51639,0
16384,262144,27.25043,9.15661,0.00765,9.15203,0
32768,8192,142.97651,63.92737,0.06782,63.88649,0
32768,16384,89.60518,37.00277,0.01073,37.00019,0
32768,32768,61.93545,23.60834,0.02304,23.59344,0
32768,65536,47.60605,16.68671,0.01136,16.67611,0
32768,131072,35.04670,12.49427,0.00746,12.49184,0
32768,262144,24.88569,9.15500,0.01123,9.15002,0
65536,8192,144.30581,63.41997,0.03075,63.40875,0
65536,16384,95.90121,36.84459,0.01743,36.83599,0
65536,32768,57.12496,23.52416,0.01141,23.52014,0
65536,65536,43.39810,16.68012,0.00774,16.67855,0
65536,131072,32.03084,12.48292,0.01076,12.47738,0
65536,262144,22.53702,9.14271,0.00882,9.13857,0
131072,8192,150.62115,63.35805,0.02394,63.34488,0
131072,16384,91.15144,36.80075,0.02892,36.78146,0
131072,32768,53.03779,23.50064,0.02107,23.49042,0
131072,65536,40.65706,16.64697,0.00899,16.64575,0
131072,131072,29.51095,12.46444,0.01328,12.46438,0
131072,262144,21.12843,9.11542,0.01488,9.10987,0
262144,8192,148.85026,63.46619,0.04908,63.43528,0
262144,16384,94.07095,36.82604,0.04913,36.79906,0
262144,32768,50.99446,23.44150,0.03614,23.41522,0
262144,65536,38.40496,16.57953,0.02628,16.55836,0
262144,131072,28.31201,12.46161,0.00772,12.46205,0
262144,262144,20.25035,9.09761,0.01695,9.08852,0
