rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.33947,0.00470,0.33695,0
8192,8192,1.67022,0.72981,0.00553,0.72612,0
8192,16384,1.16463,0.54511,0.00196,0.54429,0
8192,32768,0.62184,0.36963,0.00173,0.36913,0
16384,8192,1.57205,0.71992,0.00247,0.71933,0
16384,16384,1.09922,0.53591,0.00374,0.53399,0
16384,32768,0.60777,0.36536,0.00283,0.36349,0
32768,8192,1.52832,0.71934,0.00514,0.71592,0
32768,16384,1.07247,0.53702,0.00366,0.53507,0
32768,32768,0.59420,0.36702,0.00195,0.36633,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.34799,0.00366,0.34663,0
8192,8192,1.67168,0.72716,0.00529,0.72363,0
8192,16384,1.16147,0.54220,0.00406,0.54069,0
8192,32768,0.62148,0.36645,0.00277,0.36536,0
16384,8192,1.57123,0.72045,0.00427,0.71756,0
16384,16384,1.09619,0.54363,0.00198,0.54264,0
16384,32768,0.60962,0.35688,0.00639,0.35329,0
32768,8192,1.52639,0.72025,0.00561,0.71751,0
32768,16384,1.07286,0.53696,0.00301,0.53516,0
32768,32768,0.59481,0.36559,0.00219,0.36510,0
