rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.79825,0.00432,1.79610,0
8192,8192,66.25371,14.33926,0.00929,14.33709,0
8192,16384,52.78843,9.98184,0.01064,9.98217,0
8192,32768,39.18025,6.35776,0.00653,6.35590,0
8192,65536,29.40689,3.64782,0.00621,3.64476,0
8192,131072,19.22838,2.09246,0.00950,2.08753,0
16384,8192,60.11986,14.26204,0.00979,14.25671,0
16384,16384,47.68072,9.95323,0.00954,9.94975,0
16384,32768,34.56062,6.27809,0.00831,6.27638,0
16384,65536,26.39833,3.59789,0.00263,3.59758,0
16384,131072,17.44819,2.21955,0.00390,2.21914,0
32768,8192,54.94773,14.23697,0.00932,14.23159,0
32768,16384,43.34628,9.91431,0.01452,9.90988,0
32768,32768,31.62039,6.37546,0.01149,6.37303,0
32768,65536,23.96027,3.69372,0.00532,3.69199,0
32768,131072,16.80868,2.04157,0.00985,2.03438,0
65536,8192,51.43267,14.19139,0.00907,14.19162,0
65536,16384,39.66241,9.90780,0.01282,9.90066,0
65536,32768,29.66146,6.36540,0.00839,6.36546,0
65536,65536,23.06562,3.54535,0.00773,3.54111,0
65536,131072,16.60841,1.94766,0.01034,1.94245,0
131072,8192,49.05925,14.18652,0.00786,14.18350,0
131072,16384,38.11252,9.89111,0.01940,9.88151,0
131072,32768,29.54790,6.35549,0.02267,6.34122,0
131072,65536,22.30087,3.90566,0.01439,3.89846,0
131072,131072,16.34162,2.03562,0.01910,2.02627,0
