rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,2.13126,0.00900,2.13361,0
8192,8192,35.87664,17.09332,0.01066,17.08630,0
8192,16384,25.21432,10.13122,0.00600,10.12697,0
8192,32768,17.55529,6.52546,0.02252,6.51672,0
8192,65536,12.73806,4.45465,0.00718,4.45242,0
8192,131072,9.05195,3.16502,0.00517,3.16229,0
8192,262144,5.46331,2.22047,0.01192,2.21354,0
16384,8192,34.42902,16.79260,0.01128,16.78566,0
16384,16384,24.65608,9.98795,0.00796,9.98366,0
16384,32768,15.96786,6.43760,0.00542,6.43668,0
16384,65536,11.44414,4.44254,0.01132,4.44026,0
16384,131072,8.10048,3.16325,0.00777,3.15947,0
16384,262144,4.65153,2.22011,0.00854,2.21580,0
32768,8192,34.52393,16.62909,0.01116,16.62164,0
32768,16384,22.80843,9.90525,0.00631,9.90165,0
32768,32768,14.64155,6.40614,0.00673,6.40284,0
32768,65536,10.40562,4.42572,0.00953,4.42402,0
32768,131072,7.43942,3.15625,0.00918,3.15252,0
32768,262144,4.19530,2.21900,0.00604,2.21780,0
65536,8192,30.14936,16.54669,0.01478,16.53948,0
65536,16384,21.46586,9.87137,0.00722,9.86786,0
65536,32768,13.62476,6.37242,0.00630,6.36981,0
65536,65536,9.73909,4.38734,0.01182,4.38261,0
65536,131072,6.91905,3.12791,0.00299,3.12629,0
65536,262144,4.04879,2.19990,0.00476,2.19730,0
131072,8192,29.20936,16.52744,0.01296,16.52011,0
131072,16384,17.38083,9.84672,0.00780,9.84214,0
131072,32768,12.88180,6.37339,0.00575,6.37094,0
131072,65536,9.25375,4.35627,0.00486,4.35495,0
131072,131072,6.75306,3.12570,0.01004,3.12026,0
131072,262144,3.94150,2.19401,0.00301,2.19297,0
262144,8192,31.52765,16.52234,0.01766,16.51251,0
262144,16384,20.40687,9.82833,0.00532,9.82655,0
262144,32768,12.33850,6.35428,0.00636,6.35457,0
262144,65536,9.17904,4.37240,0.01198,4.36906,0
262144,131072,6.48780,3.11240,0.00554,3.11014,0
262144,262144,4.05534,2.32855,0.00664,2.32797,0
