rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.29576,0.00503,1.29265,0
8192,8192,17.93368,6.31045,0.01141,6.30340,0
8192,16384,13.88760,4.14202,0.01048,4.13708,0
8192,32768,10.07579,2.82050,0.00235,2.81925,0
8192,65536,7.41968,1.95296,0.00872,1.94887,0
8192,131072,4.90058,1.32794,0.00275,1.32601,0
16384,8192,16.18652,6.22687,0.01693,6.21911,0
16384,16384,12.58912,4.12792,0.01084,4.12666,0
16384,32768,9.03426,2.79601,0.00354,2.79476,0
16384,65536,6.70404,1.95339,0.00309,1.95213,0
16384,131072,4.46727,1.28585,0.00750,1.28114,0
32768,8192,17.66869,6.17011,0.01184,6.16437,0
32768,16384,11.62917,4.09273,0.01302,4.08777,0
32768,32768,8.37146,2.79208,0.00360,2.79028,0
32768,65536,6.32170,1.95694,0.00758,1.95518,0
32768,131072,4.25288,1.35946,0.00660,1.35622,0
65536,8192,14.31471,6.15214,0.00659,6.14934,0
65536,16384,10.86927,4.07977,0.00974,4.07465,0
65536,32768,8.00272,2.79084,0.00872,2.78376,0
65536,65536,6.03053,1.94812,0.00561,1.94609,0
65536,131072,4.42438,1.36124,0.00498,1.35805,0
131072,8192,16.78474,6.16169,0.00961,6.16011,0
131072,16384,10.48008,4.04967,0.00347,4.04750,0
131072,32768,7.80978,2.77352,0.00581,2.77051,0
131072,65536,5.96970,1.94155,0.00197,1.94180,0
131072,131072,4.34238,1.36331,0.00618,1.35941,0
