rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.74289,0.00555,0.74010,0
8192,8192,21.18153,4.74136,0.00653,4.73677,0
8192,16384,15.53821,3.01035,0.00749,3.00578,0
8192,32768,11.70613,1.79045,0.00491,1.78763,0
8192,65536,7.48346,0.95203,0.00695,0.94803,0
16384,8192,19.33363,4.70992,0.01147,4.70240,0
16384,16384,14.28299,3.06311,0.00743,3.06335,0
16384,32768,10.58766,1.73738,0.00716,1.73434,0
16384,65536,6.93169,0.87974,0.00428,0.87717,0
32768,8192,17.86528,4.69916,0.01045,4.69383,0
32768,16384,13.20329,3.05025,0.00233,3.04895,0
32768,32768,10.17852,1.83810,0.00977,1.83123,0
32768,65536,6.87517,0.95876,0.01395,0.95068,0
65536,8192,17.03663,4.69027,0.00891,4.68514,0
65536,16384,12.82989,3.05929,0.00850,3.05288,0
65536,32768,9.96572,1.84044,0.00823,1.83868,0
65536,65536,7.17459,0.83703,0.00455,0.83531,0
