rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,7.23924,0.02393,7.23474,0
8192,8192,252.06062,221.02449,0.05918,220.99103,0
8192,16384,155.17681,117.67577,0.18119,117.59392,0
8192,32768,105.75508,62.50398,0.02625,62.49387,0
8192,65536,72.94569,34.69738,0.03738,34.67867,0
8192,131072,47.91105,20.54778,0.06608,20.50933,0
8192,262144,33.70204,13.44839,0.01836,13.44198,0
16384,8192,238.12793,222.95834,0.05829,222.92192,0
16384,16384,144.47545,115.20343,0.03375,115.18288,0
16384,32768,99.50084,61.12413,0.04733,61.10015,0
16384,65536,72.25484,33.77361,0.01639,33.76914,0
16384,131072,42.62188,20.21475,0.06337,20.18203,0
16384,262144,30.51572,13.27492,0.02039,13.26523,0
32768,8192,241.06877,221.51667,0.06880,221.48631,0
32768,16384,184.22137,113.76300,0.04068,113.74708,0
32768,32768,104.48019,60.07618,0.04114,60.04988,0
32768,65536,67.37842,33.42042,0.03396,33.40071,0
32768,131072,38.65553,20.02244,0.07540,19.98365,0
32768,262144,27.49295,13.18757,0.01969,13.17743,0
65536,8192,254.29964,220.02722,0.11833,219.97441,0
65536,16384,179.93956,112.95510,0.06728,112.91121,0
65536,32768,97.27297,59.72431,0.03797,59.70559,0
65536,65536,64.78930,33.15014,0.02810,33.13466,0
65536,131072,35.69764,19.84915,0.05398,19.82446,0
65536,262144,24.86739,13.16635,0.02404,13.15853,0
131072,8192,326.44802,220.86310,0.35839,220.62616,0
131072,16384,178.97293,112.79326,0.08953,112.74798,0
131072,32768,107.83275,59.62090,0.05867,59.59152,0
131072,65536,63.42414,33.01344,0.04407,32.98477,0
131072,131072,32.68329,19.74563,0.01871,19.73411,0
131072,262144,22.43587,13.15684,0.02759,13.14815,0
262144,8192,332.81354,219.88703,0.39334,219.61544,0
262144,16384,188.00485,112.95765,0.29893,112.78621,0
262144,32768,104.74947,59.71069,0.14729,59.63602,0
262144,65536,57.84291,32.94008,0.06613,32.90006,0
262144,131072,30.37401,19.67617,0.01610,19.66726,0
262144,262144,20.78173,13.14024,0.01259,13.13794,0
