rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.47570,0.00401,0.47377,0
8192,8192,2.33347,1.28189,0.00676,1.27740,0
8192,16384,1.60947,0.84857,0.00606,0.84492,0
8192,32768,1.06334,0.63127,0.00562,0.62860,0
8192,65536,0.58401,0.49925,0.00387,0.49795,0
16384,8192,2.57545,1.25756,0.00896,1.25243,0
16384,16384,1.46192,0.83999,0.00595,0.83640,0
16384,32768,0.95961,0.63123,0.00319,0.62964,0
16384,65536,0.51970,0.49780,0.00416,0.49587,0
32768,8192,1.98597,1.25992,0.00763,1.25548,0
32768,16384,1.37257,0.83672,0.00591,0.83332,0
32768,32768,0.89723,0.62508,0.00356,0.62401,0
32768,65536,0.51124,0.49918,0.00265,0.49855,0
65536,8192,2.28607,1.24126,0.00667,1.23734,0
65536,16384,1.34263,0.83111,0.00627,0.82819,0
65536,32768,0.86733,0.62561,0.00195,0.62517,0
65536,65536,0.50606,0.49202,0.00447,0.48903,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.47408,0.00474,0.47177,0
8192,8192,2.36882,1.28436,0.00898,1.27861,0
8192,16384,1.61864,0.84701,0.00526,0.84437,0
8192,32768,1.06882,0.63211,0.00576,0.62875,0
8192,65536,0.57661,0.50374,0.00204,0.50212,0
16384,8192,2.58924,1.25965,0.00891,1.25522,0
16384,16384,1.47186,0.84299,0.00577,0.83961,0
16384,32768,0.95985,0.63073,0.00256,0.63011,0
16384,65536,0.52157,0.49585,0.00475,0.49314,0
32768,8192,1.99816,1.25968,0.00743,1.25537,0
32768,16384,1.37654,0.83512,0.00508,0.83170,0
32768,32768,0.89926,0.62466,0.00453,0.62207,0
32768,65536,0.51082,0.50070,0.00220,0.50017,0
65536,8192,2.30312,1.24281,0.00740,1.23900,0
65536,16384,1.34120,0.83304,0.00863,0.82808,0
65536,32768,0.87071,0.61967,0.00518,0.61702,0
65536,65536,0.50461,0.49735,0.00212,0.49653,0
