rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.83763,0.02425,0.81708,0
8192,8192,10.04584,2.98624,0.00757,2.98262,0
8192,16384,7.36971,2.18699,0.00465,2.18460,0
8192,32768,5.40088,1.48146,0.00446,1.47941,0
8192,65536,3.04332,0.87624,0.00412,0.87335,0
16384,8192,9.25093,2.95391,0.00419,2.95212,0
16384,16384,6.70862,2.16394,0.00711,2.15916,0
16384,32768,4.95252,1.47568,0.00244,1.47460,0
16384,65536,2.83927,0.86927,0.00885,0.86327,0
32768,8192,8.69775,2.93657,0.00791,2.93103,0
32768,16384,6.33321,2.15401,0.00314,2.15230,0
32768,32768,4.71786,1.46435,0.00503,1.46112,0
32768,65536,2.80415,0.87277,0.00377,0.87055,0
65536,8192,8.20880,2.93116,0.00661,2.92566,0
65536,16384,6.22012,2.15691,0.00603,2.15458,0
65536,32768,4.57590,1.46112,0.00639,1.45673,0
65536,65536,2.90712,0.88040,0.00685,0.87614,0
