rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.26964,0.01308,1.26364,0
8192,8192,13.21092,5.43881,0.01016,5.43306,0
8192,16384,10.16876,3.64970,0.00752,3.64932,0
8192,32768,7.29158,2.62010,0.00484,2.61900,0
8192,65536,5.13357,1.92181,0.00318,1.92013,0
8192,131072,2.82922,1.33965,0.00238,1.33878,0
16384,8192,11.86713,5.35986,0.01333,5.35923,0
16384,16384,9.12711,3.60548,0.01230,3.59868,0
16384,32768,6.54430,2.58821,0.00515,2.58457,0
16384,65536,4.66846,1.90651,0.00556,1.90251,0
16384,131072,2.55132,1.32384,0.00459,1.32248,0
32768,8192,10.90469,5.32791,0.01026,5.32098,0
32768,16384,8.45245,3.59017,0.00838,3.58521,0
32768,32768,6.04127,2.58950,0.00777,2.58686,0
32768,65536,4.32387,1.89741,0.00677,1.89434,0
32768,131072,2.35949,1.32324,0.00432,1.32057,0
65536,8192,10.54485,5.29478,0.00948,5.29266,0
65536,16384,7.92997,3.57258,0.00863,3.57142,0
65536,32768,5.76965,2.57240,0.00598,2.56877,0
65536,65536,4.15635,1.90063,0.00280,1.89989,0
65536,131072,2.41387,1.31887,0.00360,1.31689,0
131072,8192,10.34526,5.30228,0.00530,5.30086,0
131072,16384,7.67150,3.57298,0.00900,3.57338,0
131072,32768,5.62913,2.56415,0.00453,2.56237,0
131072,65536,4.07424,1.90710,0.00805,1.90538,0
131072,131072,2.34971,1.33215,0.00383,1.33086,0
