rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,3.24416,0.15138,3.16998,0
8192,8192,72.20038,3.50982,0.11105,3.44821,0
8192,16384,61.17763,3.24803,0.16300,3.15082,0
8192,32768,54.60707,3.38683,0.17157,3.28122,0
16384,8192,68.10224,3.46255,0.17034,3.35869,0
16384,16384,58.54103,3.22026,0.16810,3.12421,0
16384,32768,53.76824,3.34708,0.19311,3.23208,0
32768,8192,84.69553,3.50916,0.18088,3.40573,0
32768,16384,76.70557,3.24139,0.17906,3.14313,0
32768,32768,75.88122,3.40727,0.19682,3.29476,0
rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,3.24725,0.16743,3.16577,0
8192,8192,71.45750,3.53062,0.11518,3.46109,0
8192,16384,61.40358,3.28631,0.16314,3.18495,0
8192,32768,54.71510,3.41242,0.17483,3.30134,0
16384,8192,68.04991,3.50072,0.15609,3.40435,0
16384,16384,58.62975,3.24797,0.17454,3.14312,0
16384,32768,53.86720,3.38855,0.19435,3.27006,0
32768,8192,84.02079,3.54639,0.18605,3.43149,0
32768,16384,76.27229,3.24704,0.18291,3.14606,0
32768,32768,76.09171,3.42111,0.20610,3.30452,0
