rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.62819,0.00833,0.62438,0
8192,8192,4.47511,1.79456,0.00435,1.79242,0
8192,16384,3.24295,1.29319,0.00530,1.29041,0
8192,32768,2.29065,0.95139,0.00507,0.94903,0
8192,65536,1.24326,0.65881,0.00230,0.65724,0
16384,8192,4.13865,1.77514,0.00224,1.77359,0
16384,16384,2.97648,1.28350,0.00376,1.28198,0
16384,32768,2.11647,0.94878,0.00250,0.94684,0
16384,65536,1.14114,0.65723,0.00434,0.65567,0
32768,8192,3.92543,1.76337,0.00482,1.76228,0
32768,16384,2.82715,1.27423,0.00346,1.27289,0
32768,32768,2.01362,0.94345,0.00388,0.94171,0
32768,65536,1.15048,0.66048,0.00460,0.65864,0
65536,8192,3.74331,1.75798,0.00303,1.75606,0
65536,16384,2.74258,1.27121,0.00246,1.27032,0
65536,32768,1.97416,0.95160,0.00230,0.95075,0
65536,65536,1.12014,0.65876,0.00318,0.65784,0
