rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,16.72314,0.24925,16.57228,0
8192,8192,769.86459,277.87110,0.07477,277.84906,0
8192,16384,585.40336,164.76942,0.04927,164.76183,0
8192,32768,462.09995,106.27346,0.07640,106.23831,0
8192,65536,382.19453,74.10625,0.04022,74.10152,0
8192,131072,306.58621,54.03458,0.04188,54.00294,0
8192,262144,237.44394,39.09287,0.02896,39.07773,0
16384,8192,718.91435,271.76457,0.26445,271.65286,0
16384,16384,555.31177,161.91448,0.20779,161.82525,0
16384,32768,428.26557,104.23235,0.06433,104.19067,0
16384,65536,345.82815,72.80095,0.03668,72.77223,0
16384,131072,278.32434,53.19479,0.03976,53.16680,0
16384,262144,221.58414,38.49452,0.03946,38.47931,0
32768,8192,777.49799,268.69248,0.02812,268.68984,0
32768,16384,527.14241,159.62350,0.06958,159.58294,0
32768,32768,404.62229,103.35218,0.04522,103.33306,0
32768,65536,326.10035,72.15574,0.16086,72.07606,0
32768,131072,258.45793,52.62281,0.01106,52.62012,0
32768,262144,204.86041,38.16487,0.03975,38.14363,0
65536,8192,737.70377,266.80107,0.05667,266.78350,0
65536,16384,523.52830,158.91708,0.07156,158.88085,0
65536,32768,389.73867,102.75855,0.04139,102.74132,0
65536,65536,300.46192,71.68032,0.06280,71.63176,0
65536,131072,238.87171,52.31207,0.00994,52.31385,0
65536,262144,185.24034,37.72521,0.05635,37.70986,0
131072,8192,735.34870,267.29270,0.21006,267.18057,0
131072,16384,499.88689,158.98075,0.07653,158.97771,0
131072,32768,365.33080,102.70817,0.04500,102.68124,0
131072,65536,269.39889,71.50363,0.01863,71.49033,0
131072,131072,218.54578,51.95107,0.03715,51.92145,0
131072,262144,168.62961,37.53847,0.06173,37.51403,0
262144,8192,682.37262,267.51168,0.07325,267.48144,0
262144,16384,506.98513,158.60728,0.14130,158.55796,0
262144,32768,339.94093,102.40866,0.06505,102.39888,0
262144,65536,267.35643,71.40345,0.02262,71.39687,0
262144,131072,204.29951,51.87611,0.03978,51.85545,0
262144,262144,156.53154,37.52812,0.03360,37.50749,0
