filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k17_0.899_0.537_0.515_0.484_c862.mtx,88.0664,0.051158,6.32976,0.309403,6.12526
k17_0.899_0.537_0.516_0.484_c862.mtx,88.3529,0.051606,6.42313,0.220936,6.26191
k17_0.899_0.537_0.517_0.484_c862.mtx,88.9448,0.053142,6.37767,0.273362,6.19076
k17_0.899_0.537_0.518_0.484_c862.mtx,88.2467,0.056542,6.26239,0.408557,5.99254
k17_0.899_0.537_0.519_0.484_c862.mtx,89.3267,0.055029,6.45028,0.288419,6.26685
k17_0.899_0.537_0.520_0.484_c862.mtx,87.976,0.052268,6.43551,0.303759,6.23048
k17_0.899_0.537_0.521_0.484_c862.mtx,88.3693,0.051587,6.63345,0.236447,6.47848
k17_0.899_0.537_0.522_0.484_c862.mtx,89.6265,0.057441,6.76306,0.166912,6.63802
k17_0.899_0.537_0.523_0.484_c862.mtx,90.2204,0.061557,7.56913,0.55311,7.19273
k17_0.899_0.537_0.524_0.484_c862.mtx,88.5215,0.051142,6.57196,0.369993,6.32033
k17_0.899_0.537_0.525_0.484_c862.mtx,88.5295,0.052896,6.83142,0.305885,6.60576
k17_0.899_0.537_0.526_0.484_c862.mtx,88.679,0.052717,6.74416,0.305884,6.52075
k17_0.899_0.537_0.527_0.484_c862.mtx,89.4724,0.052775,6.67598,0.308566,6.45551
k17_0.899_0.537_0.528_0.484_c862.mtx,88.5246,0.050184,6.83663,0.347542,6.58956
k17_0.899_0.537_0.529_0.484_c862.mtx,89.2726,0.055188,6.94671,0.339636,6.70809
k17_0.899_0.537_0.530_0.484_c862.mtx,88.8733,0.05163,7.07036,0.2809,6.87751
k17_0.899_0.537_0.531_0.484_c862.mtx,89.1026,0.055577,7.02045,0.274019,6.818
k17_0.899_0.537_0.532_0.484_c862.mtx,88.4268,0.053052,6.97938,0.322544,6.74863
k17_0.899_0.537_0.533_0.484_c862.mtx,87.1976,0.050621,7.14934,0.225177,6.99284
k17_0.899_0.537_0.534_0.484_c862.mtx,87.7843,0.050954,7.06158,0.393259,6.8023
k17_0.899_0.537_0.535_0.484_c862.mtx,87.2537,0.052156,7.01654,0.352817,6.78099
k17_0.899_0.537_0.536_0.484_c862.mtx,87.7637,0.052317,7.25428,0.294808,7.06
k17_0.899_0.537_0.537_0.484_c862.mtx,87.405,0.050139,7.19723,0.320213,6.95999
k17_0.899_0.537_0.537_0.485_c862.mtx,87.3918,0.049921,7.36169,0.216237,7.21742
k17_0.899_0.537_0.537_0.486_c862.mtx,87.2483,0.050413,7.27687,0.284749,7.06355
k17_0.899_0.537_0.537_0.487_c862.mtx,87.3568,0.049621,7.46636,0.252841,7.30213
k17_0.899_0.537_0.537_0.488_c862.mtx,88.0909,0.053544,7.45479,0.230327,7.29627
k17_0.899_0.537_0.537_0.489_c862.mtx,87.4138,0.049907,7.37301,0.30611,7.15031
k17_0.899_0.537_0.537_0.490_c862.mtx,87.8864,0.054708,7.59404,0.218464,7.4614
k17_0.899_0.537_0.537_0.491_c862.mtx,87.2483,0.050458,7.50218,0.297976,7.29019
k17_0.899_0.537_0.537_0.492_c862.mtx,87.918,0.052375,7.75756,0.272593,7.54491
k17_0.899_0.537_0.537_0.493_c862.mtx,87.3396,0.050596,7.85475,0.183769,7.71391
k17_0.899_0.537_0.537_0.494_c862.mtx,87.4089,0.050308,7.78246,0.242871,7.61738
k17_0.899_0.537_0.537_0.495_c862.mtx,87.6208,0.051652,7.86539,0.255368,7.69913
k17_0.899_0.537_0.537_0.496_c862.mtx,87.477,0.049477,7.76971,0.25952,7.58946
k17_0.899_0.537_0.537_0.497_c862.mtx,87.4456,0.049683,7.83424,0.273861,7.65001
k17_0.899_0.537_0.537_0.498_c862.mtx,87.5994,0.050481,7.94937,0.256952,7.76461
k17_0.899_0.537_0.537_0.499_c862.mtx,87.432,0.050075,8.10576,0.219214,7.96696
k17_0.899_0.537_0.537_0.500_c862.mtx,87.6026,0.052238,8.06802,0.25986,7.87955
k17_0.899_0.537_0.537_0.501_c862.mtx,87.5791,0.052387,8.27788,0.2144,8.1455
k17_0.899_0.537_0.537_0.502_c862.mtx,87.7705,0.050691,8.18645,0.251916,8.0065
k17_0.899_0.537_0.537_0.503_c862.mtx,88.0868,0.050697,8.27276,0.24091,8.1119
k17_0.899_0.537_0.537_0.504_c862.mtx,87.4976,0.050183,8.24688,0.311691,8.03824
k17_0.899_0.537_0.537_0.505_c862.mtx,87.8856,0.051601,8.41015,0.235688,8.24974
k17_0.899_0.537_0.537_0.506_c862.mtx,87.6279,0.051257,8.47038,0.228312,8.30916
k17_0.899_0.537_0.537_0.507_c862.mtx,87.5968,0.051018,8.71403,0.202412,8.5766
k17_0.899_0.537_0.537_0.508_c862.mtx,87.6841,0.050972,8.6443,0.200936,8.5171
k17_0.899_0.537_0.537_0.509_c862.mtx,87.8244,0.050145,8.76678,0.219516,8.62154
k17_0.899_0.537_0.537_0.510_c862.mtx,87.5383,0.051265,8.85552,0.199366,8.71944
k17_0.899_0.537_0.537_0.511_c862.mtx,87.6703,0.050633,8.77262,0.213645,8.63608
k17_0.899_0.537_0.537_0.512_c862.mtx,87.8006,0.052285,8.85986,0.225319,8.70018
k17_0.899_0.537_0.537_0.513_c862.mtx,87.6569,0.050538,8.9473,0.200977,8.797
k17_0.899_0.537_0.537_0.514_c862.mtx,90.4822,0.083357,10.6782,0.395968,10.3737
k17_0.899_0.537_0.537_0.515_c862.mtx,88.0001,0.052242,9.10259,0.200973,8.95998
k17_0.899_0.537_0.537_0.516_c862.mtx,88.5715,0.054138,9.07508,0.227686,8.91657
k17_0.899_0.537_0.537_0.517_c862.mtx,87.9715,0.053542,9.3779,0.187536,9.25513
k17_0.899_0.537_0.537_0.518_c862.mtx,87.7085,0.049986,9.27448,0.173159,9.16298
k17_0.899_0.537_0.537_0.519_c862.mtx,87.7307,0.052335,9.51813,0.201534,9.37516
k17_0.899_0.537_0.537_0.520_c862.mtx,88.0345,0.052973,9.46761,0.184626,9.34113
k17_0.899_0.537_0.537_0.521_c862.mtx,87.9171,0.051729,9.46707,0.188159,9.35441
k17_0.899_0.537_0.537_0.522_c862.mtx,87.8645,0.051479,9.53664,0.181353,9.4122
k17_0.899_0.537_0.537_0.523_c862.mtx,87.8934,0.050845,9.8477,0.218821,9.68307
k17_0.899_0.537_0.537_0.524_c862.mtx,87.634,0.051116,9.71209,0.202988,9.57455
k17_0.899_0.537_0.537_0.525_c862.mtx,87.7788,0.050496,9.7182,0.190692,9.57931
k17_0.899_0.537_0.537_0.526_c862.mtx,87.8292,0.050703,9.61863,0.234339,9.46458
k17_0.899_0.537_0.537_0.527_c862.mtx,88.1042,0.05069,9.78752,0.19677,9.65087
k17_0.899_0.537_0.537_0.528_c862.mtx,87.9845,0.05157,9.97397,0.193092,9.84163
k17_0.899_0.537_0.537_0.529_c862.mtx,87.8703,0.049882,9.91821,0.209756,9.7789
k17_0.899_0.537_0.537_0.530_c862.mtx,88.0514,0.052078,10.0908,0.190527,9.96655
k17_0.899_0.537_0.537_0.531_c862.mtx,88.2184,0.050775,10.1131,0.205177,9.96721
k17_0.899_0.537_0.537_0.532_c862.mtx,87.9003,0.050077,10.1531,0.197728,10.0287
k17_0.899_0.537_0.537_0.533_c862.mtx,88.0309,0.049088,10.2922,0.167803,10.1672
k17_0.899_0.537_0.537_0.534_c862.mtx,88.0109,0.050431,10.3619,0.172957,10.2377
k17_0.899_0.537_0.537_0.535_c862.mtx,88.1192,0.051504,10.4573,0.177336,10.3526
k17_0.899_0.537_0.537_0.536_c862.mtx,87.8927,0.050614,10.4931,0.154702,10.3704
k17_0.899_0.537_0.537_0.537_c862.mtx,88.2182,0.05122,10.639,0.171492,10.5116
k17_0.899_0.537_0.537_0.538_c862.mtx,88.0686,0.052609,10.6651,0.161761,10.5589
k17_0.899_0.537_0.537_0.539_c862.mtx,88.1767,0.050411,10.8371,0.152509,10.7438
k17_0.899_0.537_0.537_0.540_c862.mtx,88.2124,0.050133,10.8367,0.19023,10.6992
k17_0.899_0.537_0.537_0.541_c862.mtx,88.1502,0.050585,10.9971,0.145965,10.9036
k17_0.899_0.537_0.537_0.542_c862.mtx,88.1686,0.049847,11.0008,0.13719,10.9049
k17_0.899_0.537_0.537_0.543_c862.mtx,88.2784,0.051711,11.1276,0.172196,11.0094
k17_0.899_0.537_0.537_0.544_c862.mtx,88.1982,0.052336,11.1949,0.134769,11.1076
k17_0.899_0.537_0.537_0.545_c862.mtx,88.2448,0.050495,11.2032,0.16089,11.0801
k17_0.899_0.537_0.537_0.546_c862.mtx,88.3561,0.050882,11.3156,0.168889,11.2027
k17_0.899_0.537_0.537_0.547_c862.mtx,88.3788,0.0516,11.5012,0.141194,11.4016
k17_0.899_0.537_0.537_0.548_c862.mtx,88.4103,0.052035,11.5945,0.152503,11.4895
k17_0.899_0.537_0.537_0.549_c862.mtx,88.2925,0.051867,11.5374,0.122509,11.4599
k17_0.899_0.537_0.537_0.550_c862.mtx,88.5499,0.05261,11.6376,0.121633,11.5654
k17_0.899_0.537_0.537_0.551_c862.mtx,88.1656,0.050356,11.732,0.113274,11.6507
k17_0.899_0.537_0.537_0.552_c862.mtx,88.2478,0.051507,11.9346,0.100313,11.8728
k17_0.899_0.537_0.537_0.553_c862.mtx,88.1859,0.053315,11.9,0.132654,11.8164
k17_0.899_0.537_0.537_0.554_c862.mtx,88.5372,0.05596,11.9361,0.129722,11.8494
k17_0.899_0.537_0.537_0.555_c862.mtx,88.3337,0.050696,12.2487,0.21052,12.1413
k17_0.899_0.537_0.537_0.556_c862.mtx,88.7919,0.050638,12.151,0.0989365,12.0867
k17_0.899_0.537_0.537_0.557_c862.mtx,88.4742,0.050786,12.2253,0.106132,12.149
k17_0.899_0.537_0.537_0.558_c862.mtx,89.4371,0.051119,12.2889,0.148519,12.1839
k17_0.899_0.537_0.537_0.559_c862.mtx,88.52,0.049675,12.4283,0.081515,12.3747
k17_0.899_0.537_0.537_0.560_c862.mtx,88.4335,0.051235,12.4821,0.0882001,12.4255
k17_0.899_0.537_0.537_0.561_c862.mtx,88.5155,0.050168,12.5901,0.0747672,12.5434
k17_0.899_0.537_0.537_0.562_c862.mtx,88.844,0.051111,12.6859,0.0819431,12.635
k17_0.899_0.537_0.537_0.563_c862.mtx,88.6287,0.051634,12.7739,0.109945,12.6992
k17_0.899_0.537_0.537_0.564_c862.mtx,88.6416,0.050549,12.8869,0.0807063,12.8382
k17_0.899_0.537_0.537_0.565_c862.mtx,88.6366,0.053128,12.82,0.0582813,12.7902
k17_0.899_0.537_0.537_0.566_c862.mtx,92.6145,0.057557,12.9935,0.129623,12.9198
k17_0.899_0.537_0.537_0.567_c862.mtx,88.89,0.05127,13.1625,0.0943447,13.095
k17_0.899_0.537_0.537_0.568_c862.mtx,88.7321,0.050204,13.3148,0.0742375,13.2729
k17_0.899_0.537_0.537_0.569_c862.mtx,88.7456,0.049657,13.3461,0.0340595,13.3308
k17_0.899_0.537_0.537_0.570_c862.mtx,89.2841,0.059419,16.0655,0.173024,15.9513
k17_0.899_0.537_0.537_0.571_c862.mtx,88.941,0.049862,13.5052,0.085041,13.4426
k17_0.899_0.537_0.537_0.572_c862.mtx,88.6688,0.050404,13.6661,0.0445472,13.64
k17_0.899_0.537_0.537_0.573_c862.mtx,90.2936,0.052706,13.73,0.0511585,13.7007
k17_0.899_0.537_0.537_0.574_c862.mtx,88.6915,0.051538,13.8475,0.105677,13.7735
k17_0.899_0.537_0.537_0.575_c862.mtx,88.9594,0.050404,13.981,0.0920951,13.9227
k17_0.899_0.537_0.537_0.576_c862.mtx,88.7501,0.050162,13.9724,0.0451817,13.9524
k17_0.899_0.537_0.537_0.577_c862.mtx,88.9653,0.05067,14.1286,0.0554331,14.0961
k17_0.899_0.537_0.537_0.578_c862.mtx,88.9194,0.051801,14.3059,0.0362149,14.2862
k17_0.899_0.537_0.537_0.579_c862.mtx,89.009,0.056772,14.232,0.0598109,14.1954
k17_0.899_0.537_0.537_0.580_c862.mtx,89.0185,0.050427,14.3433,0.0577479,14.3107
k17_0.899_0.537_0.537_0.581_c862.mtx,89.0208,0.050772,14.445,0.0681762,14.4082
k17_0.899_0.537_0.537_0.582_c862.mtx,88.9364,0.048114,14.7868,0.0188888,14.7768
k17_0.899_0.537_0.537_0.583_c862.mtx,89.007,0.047787,14.3853,0.102671,14.3124
k17_0.899_0.537_0.537_0.584_c862.mtx,89.0937,0.048798,14.9135,0.0586936,14.8807
k17_0.963_0.437_0.437_0.484_c862.mtx,86.5794,0.050298,3.22194,0.177243,3.12036
k17_0.964_0.437_0.437_0.484_c862.mtx,86.5648,0.052089,3.22511,0.203968,3.11563
k17_0.965_0.437_0.437_0.484_c862.mtx,86.4306,0.049702,3.18329,0.213698,3.06807
k17_0.966_0.437_0.437_0.484_c862.mtx,87.0582,0.050846,3.2641,0.155254,3.15789
k17_0.967_0.437_0.437_0.484_c862.mtx,133.664,0.049618,3.21594,0.265521,3.07885
k17_0.968_0.437_0.437_0.484_c862.mtx,86.6074,0.049819,3.22865,0.190035,3.1124
k17_0.969_0.437_0.437_0.484_c862.mtx,86.6205,0.052261,3.23528,0.229655,3.1132
k17_0.970_0.437_0.437_0.484_c862.mtx,86.8746,0.052776,3.31056,0.18111,3.21445
k17_0.971_0.437_0.437_0.484_c862.mtx,86.679,0.05119,3.33426,0.171892,3.2159
k17_0.972_0.437_0.437_0.484_c862.mtx,87.2056,0.04945,3.41921,0.191909,3.29345
k17_0.973_0.437_0.437_0.484_c862.mtx,86.6622,0.050527,3.37006,0.196494,3.26807
k17_0.974_0.437_0.437_0.484_c862.mtx,86.5293,0.049991,3.39085,0.167389,3.27919
k17_0.975_0.437_0.437_0.484_c862.mtx,86.5146,0.050041,3.35769,0.257467,3.20866
k17_0.976_0.437_0.437_0.484_c862.mtx,86.6079,0.049747,3.36801,0.213083,3.27506
k17_0.977_0.437_0.437_0.484_c862.mtx,86.7624,0.049462,3.41687,0.205997,3.27528
k17_0.978_0.437_0.437_0.484_c862.mtx,87.3101,0.052911,3.45982,0.183779,3.34942
k17_0.979_0.437_0.437_0.484_c862.mtx,86.4199,0.049527,3.41942,0.215458,3.32862
k17_0.980_0.437_0.437_0.484_c862.mtx,86.6912,0.050801,3.51419,0.211314,3.37071
k17_0.981_0.437_0.437_0.484_c862.mtx,86.9737,0.049722,3.49481,0.211821,3.37557
k17_0.982_0.437_0.437_0.484_c862.mtx,86.8535,0.050543,3.51546,0.182232,3.38633
k17_0.983_0.437_0.437_0.484_c862.mtx,86.7541,0.051213,3.47348,0.201031,3.35317
k17_0.984_0.437_0.437_0.484_c862.mtx,86.7518,0.050528,3.53501,0.228288,3.37862
k17_0.985_0.437_0.437_0.484_c862.mtx,86.6937,0.050608,3.50922,0.204038,3.39313
k17_0.986_0.437_0.437_0.484_c862.mtx,86.735,0.051208,3.48012,0.226356,3.31531
k17_0.987_0.437_0.437_0.484_c862.mtx,86.6271,0.049081,3.60018,0.236598,3.45699
k17_0.988_0.437_0.437_0.484_c862.mtx,86.7221,0.048824,3.59521,0.247264,3.46362
k17_0.989_0.437_0.437_0.484_c862.mtx,86.5756,0.050287,3.63147,0.204923,3.49703
k17_0.990_0.437_0.437_0.484_c862.mtx,86.856,0.050342,3.59026,0.232131,3.45456
k17_0.991_0.437_0.437_0.484_c862.mtx,87.2989,0.048913,3.65969,0.222859,3.52678
k17_0.992_0.437_0.437_0.484_c862.mtx,86.8074,0.05098,3.75011,0.303195,3.55714
k17_0.993_0.437_0.437_0.484_c862.mtx,86.7068,0.050406,3.63777,0.230658,3.48751
k17_0.994_0.437_0.437_0.484_c862.mtx,86.7834,0.049256,3.74936,0.312097,3.55572
k17_0.995_0.437_0.437_0.484_c862.mtx,86.9508,0.050359,3.77998,0.242286,3.65654
k17_0.996_0.437_0.437_0.484_c862.mtx,86.6486,0.053771,3.78376,0.279749,3.57276
k17_0.997_0.437_0.437_0.484_c862.mtx,87.1091,0.052326,3.7357,0.271778,3.58589
k17_0.998_0.437_0.437_0.484_c862.mtx,87.2374,0.051108,3.79078,0.264601,3.62014
