filename,rows_per_block,cols_per_block,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.530_0.484_c862.mtx,4,4,102.534,0.05302,12186.5,2.92153,12185
k16_0.899_0.537_0.530_0.484_c862.mtx,4,8,102.6,0.051961,6203.04,3.1232,6202.37
k16_0.899_0.537_0.530_0.484_c862.mtx,4,16,103.082,0.055412,3212.59,6.46515,3212.46
k16_0.899_0.537_0.530_0.484_c862.mtx,4,32,103.408,0.054235,1717.2,1.58399,1716.56
k16_0.899_0.537_0.530_0.484_c862.mtx,4,64,103.765,0.055754,957.479,2.16782,956.48
k16_0.899_0.537_0.530_0.484_c862.mtx,4,128,103.467,0.060269,571.037,1.31449,570.706
k16_0.899_0.537_0.530_0.484_c862.mtx,4,256,102.891,0.054256,365.976,0.134845,365.916
k16_0.899_0.537_0.530_0.484_c862.mtx,4,512,103.149,0.055125,235.908,0.0709221,235.87
k16_0.899_0.537_0.530_0.484_c862.mtx,4,1024,102.849,0.055093,149.647,0.0601234,149.615
k16_0.899_0.537_0.530_0.484_c862.mtx,4,2048,102.624,0.054462,89.1712,0.11073,89.1648
k16_0.899_0.537_0.530_0.484_c862.mtx,4,4096,102.844,0.056392,49.4152,0.0914709,49.3837
k16_0.899_0.537_0.530_0.484_c862.mtx,4,8192,102.673,0.053309,25.6562,0.062635,25.615
k16_0.899_0.537_0.530_0.484_c862.mtx,4,16384,103.042,0.052587,12.7617,0.077865,12.718
k16_0.899_0.537_0.530_0.484_c862.mtx,4,32768,103.423,0.060361,6.29791,0.062555,6.26228
k16_0.899_0.537_0.530_0.484_c862.mtx,4,65536,103.197,0.056242,3.42428,0.0763879,3.3852
k16_0.899_0.537_0.530_0.484_c862.mtx,8,2,103.303,0.055987,25186.1,6.0676,25185.2
k16_0.899_0.537_0.530_0.484_c862.mtx,8,4,103.26,0.055245,12706.9,42.5347,12722.5
k16_0.899_0.537_0.530_0.484_c862.mtx,8,8,102.984,0.053544,6476.45,1.80802,6476.15
k16_0.899_0.537_0.530_0.484_c862.mtx,8,16,102.967,0.058511,3356.87,1.17562,3356.7
k16_0.899_0.537_0.530_0.484_c862.mtx,8,32,103.302,0.055753,1776.82,0.292036,1776.71
k16_0.899_0.537_0.530_0.484_c862.mtx,8,64,102.805,0.056628,996.387,0.239866,996.37
k16_0.899_0.537_0.530_0.484_c862.mtx,8,128,103.137,0.05503,587.331,0.161367,587.241
k16_0.899_0.537_0.530_0.484_c862.mtx,8,256,102.758,0.053278,357.559,0.17984,357.442
k16_0.899_0.537_0.530_0.484_c862.mtx,8,512,103.476,0.054399,232.245,0.106566,232.192
k16_0.899_0.537_0.530_0.484_c862.mtx,8,1024,103.133,0.05425,147.74,0.129486,147.67
k16_0.899_0.537_0.530_0.484_c862.mtx,8,2048,102.988,0.055327,87.544,0.0827869,87.4938
k16_0.899_0.537_0.530_0.484_c862.mtx,8,4096,103.274,0.055046,48.1006,0.0824834,48.0687
k16_0.899_0.537_0.530_0.484_c862.mtx,8,8192,103.292,0.05391,24.8856,0.0954136,24.8268
k16_0.899_0.537_0.530_0.484_c862.mtx,8,16384,102.807,0.05252,12.3972,0.116886,12.3114
k16_0.899_0.537_0.530_0.484_c862.mtx,8,32768,102.971,0.053232,6.14456,0.0834148,6.09807
k16_0.899_0.537_0.530_0.484_c862.mtx,8,65536,102.828,0.054323,3.35052,0.104686,3.29465
k16_0.899_0.537_0.530_0.484_c862.mtx,16,2,102.985,0.053996,25045.2,18.0078,25038
k16_0.899_0.537_0.530_0.484_c862.mtx,16,4,103.336,0.055591,12571.8,1.2106,12571.1
k16_0.899_0.537_0.530_0.484_c862.mtx,16,8,104.906,0.060664,6440.97,1.20727,6440.33
k16_0.899_0.537_0.530_0.484_c862.mtx,16,16,103.059,0.053713,3348.59,0.828272,3348.55
k16_0.899_0.537_0.530_0.484_c862.mtx,16,32,103.515,0.055058,1793.68,0.464757,1793.54
k16_0.899_0.537_0.530_0.484_c862.mtx,16,64,103.227,0.053352,1002.43,0.297058,1002.4
k16_0.899_0.537_0.530_0.484_c862.mtx,16,128,106.604,0.058823,592.139,0.201752,592.025
k16_0.899_0.537_0.530_0.484_c862.mtx,16,256,103.502,0.054131,358.288,0.0463937,358.27
k16_0.899_0.537_0.530_0.484_c862.mtx,16,512,103.113,0.053815,231.753,0.171954,231.695
k16_0.899_0.537_0.530_0.484_c862.mtx,16,1024,103.043,0.058394,144.854,0.0902282,144.803
k16_0.899_0.537_0.530_0.484_c862.mtx,16,2048,103.37,0.054627,84.8757,0.119055,84.8497
k16_0.899_0.537_0.530_0.484_c862.mtx,16,4096,103.489,0.05494,46.8448,0.0907344,46.8318
k16_0.899_0.537_0.530_0.484_c862.mtx,16,8192,103.502,0.055915,24.3905,0.128286,24.3331
k16_0.899_0.537_0.530_0.484_c862.mtx,16,16384,103.188,0.053149,12.1833,0.109471,12.1219
k16_0.899_0.537_0.530_0.484_c862.mtx,16,32768,103.61,0.05438,6.04265,0.0979402,5.98616
k16_0.899_0.537_0.530_0.484_c862.mtx,16,65536,102.969,0.054415,3.32424,0.0733199,3.28445
k16_0.899_0.537_0.530_0.484_c862.mtx,32,2,102.783,0.053857,24969.8,7.09743,24967
k16_0.899_0.537_0.530_0.484_c862.mtx,32,4,103.181,0.054267,12666.2,5.78919,12664.3
k16_0.899_0.537_0.530_0.484_c862.mtx,32,8,103.1,0.053514,6472.65,2.08973,6471.69
k16_0.899_0.537_0.530_0.484_c862.mtx,32,16,103.32,0.055033,3360.75,7.71841,3353.85
k16_0.899_0.537_0.530_0.484_c862.mtx,32,32,103.097,0.054098,1802.63,0.414119,1802.38
k16_0.899_0.537_0.530_0.484_c862.mtx,32,64,102.855,0.054145,1016.26,0.984666,1015.69
k16_0.899_0.537_0.530_0.484_c862.mtx,32,128,103.822,0.056121,599.192,0.218349,599.069
k16_0.899_0.537_0.530_0.484_c862.mtx,32,256,105.349,0.055834,364.135,0.2333,363.984
k16_0.899_0.537_0.530_0.484_c862.mtx,32,512,102.72,0.054055,233.213,0.212622,233.076
k16_0.899_0.537_0.530_0.484_c862.mtx,32,1024,103.213,0.055771,143.065,0.102305,143.011
k16_0.899_0.537_0.530_0.484_c862.mtx,32,2048,103.986,0.088488,82.7666,0.199838,82.6687
k16_0.899_0.537_0.530_0.484_c862.mtx,32,4096,102.652,0.054228,45.6203,0.129518,45.5588
k16_0.899_0.537_0.530_0.484_c862.mtx,32,8192,103.139,0.055251,23.917,0.138862,23.8406
k16_0.899_0.537_0.530_0.484_c862.mtx,32,16384,103.04,0.05403,12.0725,0.119603,12.0088
k16_0.899_0.537_0.530_0.484_c862.mtx,32,32768,102.726,0.053085,5.99699,0.100655,5.93903
k16_0.899_0.537_0.530_0.484_c862.mtx,32,65536,102.819,0.052412,3.27432,0.0813621,3.22498
k16_0.899_0.537_0.530_0.484_c862.mtx,64,2,102.837,0.053034,25054.5,8.37637,25053.6
k16_0.899_0.537_0.530_0.484_c862.mtx,64,4,103.293,0.055043,12685.2,16.4257,12675.8
k16_0.899_0.537_0.530_0.484_c862.mtx,64,8,102.938,0.05506,6509.39,2.15567,6508.54
k16_0.899_0.537_0.530_0.484_c862.mtx,64,16,102.871,0.052762,3406.66,0.853542,3406.12
k16_0.899_0.537_0.530_0.484_c862.mtx,64,32,102.802,0.055441,1841.65,0.507898,1841.45
k16_0.899_0.537_0.530_0.484_c862.mtx,64,64,103.202,0.055559,1036.24,0.418825,1035.95
k16_0.899_0.537_0.530_0.484_c862.mtx,64,128,102.8,0.054493,618.549,0.313341,618.445
k16_0.899_0.537_0.530_0.484_c862.mtx,64,256,103.113,0.053353,379.897,0.235095,379.786
k16_0.899_0.537_0.530_0.484_c862.mtx,64,512,104.849,0.054441,237.901,0.125094,237.817
k16_0.899_0.537_0.530_0.484_c862.mtx,64,1024,103.052,0.054471,142.992,0.135567,142.905
k16_0.899_0.537_0.530_0.484_c862.mtx,64,2048,102.89,0.078956,81.2826,0.234584,81.1483
k16_0.899_0.537_0.530_0.484_c862.mtx,64,4096,102.684,0.053529,44.4504,0.127116,44.3768
k16_0.899_0.537_0.530_0.484_c862.mtx,64,8192,102.714,0.055382,23.384,0.12273,23.3209
k16_0.899_0.537_0.530_0.484_c862.mtx,64,16384,102.708,0.053221,11.8273,0.142018,11.7511
k16_0.899_0.537_0.530_0.484_c862.mtx,64,32768,103.697,0.056646,5.96705,0.106677,5.90383
k16_0.899_0.537_0.530_0.484_c862.mtx,64,65536,102.706,0.053576,3.2472,0.0788873,3.20101
k16_0.899_0.537_0.530_0.484_c862.mtx,128,2,102.774,0.053616,23383.2,7.48989,23380.9
k16_0.899_0.537_0.530_0.484_c862.mtx,128,4,103.124,0.054686,11884.6,25.5478,11873.9
k16_0.899_0.537_0.530_0.484_c862.mtx,128,8,102.756,0.053929,6146.29,4.51267,6144.97
k16_0.899_0.537_0.530_0.484_c862.mtx,128,16,102.827,0.053784,3253.08,1.39749,3252.52
k16_0.899_0.537_0.530_0.484_c862.mtx,128,32,102.956,0.055204,1786.35,0.397001,1786.16
k16_0.899_0.537_0.530_0.484_c862.mtx,128,64,102.833,0.053715,1031.87,0.290429,1031.83
k16_0.899_0.537_0.530_0.484_c862.mtx,128,128,102.824,0.053268,623.31,0.292362,623.211
k16_0.899_0.537_0.530_0.484_c862.mtx,128,256,102.915,0.052547,385.785,0.280486,385.677
k16_0.899_0.537_0.530_0.484_c862.mtx,128,512,102.792,0.058141,241.993,0.237794,241.858
k16_0.899_0.537_0.530_0.484_c862.mtx,128,1024,103.083,0.054583,143.433,0.146983,143.375
k16_0.899_0.537_0.530_0.484_c862.mtx,128,2048,102.831,0.054673,80.8585,0.150474,80.7909
k16_0.899_0.537_0.530_0.484_c862.mtx,128,4096,103.129,0.053905,44.2868,0.150713,44.2075
k16_0.899_0.537_0.530_0.484_c862.mtx,128,8192,102.733,0.053608,23.4801,0.128513,23.4071
k16_0.899_0.537_0.530_0.484_c862.mtx,128,16384,102.628,0.05392,11.9941,0.114613,11.9283
k16_0.899_0.537_0.530_0.484_c862.mtx,128,32768,102.749,0.053753,6.04429,0.0995162,5.99521
k16_0.899_0.537_0.530_0.484_c862.mtx,128,65536,102.682,0.052519,3.28638,0.068776,3.24679
k16_0.899_0.537_0.530_0.484_c862.mtx,256,2,102.819,0.054085,23390.4,3.70903,23389.1
k16_0.899_0.537_0.530_0.484_c862.mtx,256,4,103.175,0.054322,11959.7,3.53455,11958.2
k16_0.899_0.537_0.530_0.484_c862.mtx,256,8,102.887,0.051577,6214.67,2.44244,6214.15
k16_0.899_0.537_0.530_0.484_c862.mtx,256,16,103.504,0.055619,3321.15,1.49263,3321.19
k16_0.899_0.537_0.530_0.484_c862.mtx,256,32,103.259,0.056048,1848.38,0.700319,1848.29
k16_0.899_0.537_0.530_0.484_c862.mtx,256,64,102.786,0.053836,1079.59,0.435959,1079.4
k16_0.899_0.537_0.530_0.484_c862.mtx,256,128,103.062,0.053244,650.836,0.29289,650.711
k16_0.899_0.537_0.530_0.484_c862.mtx,256,256,103.755,0.05615,403.407,0.216799,403.307
k16_0.899_0.537_0.530_0.484_c862.mtx,256,512,102.743,0.052827,246.795,0.147827,246.704
k16_0.899_0.537_0.530_0.484_c862.mtx,256,1024,102.93,0.052179,144.468,0.213989,144.353
k16_0.899_0.537_0.530_0.484_c862.mtx,256,2048,102.82,0.052642,80.8961,0.162131,80.8137
k16_0.899_0.537_0.530_0.484_c862.mtx,256,4096,102.925,0.054055,43.8328,0.118975,43.7696
k16_0.899_0.537_0.530_0.484_c862.mtx,256,8192,102.552,0.053535,23.1131,0.144685,23.0439
k16_0.899_0.537_0.530_0.484_c862.mtx,256,16384,102.737,0.054272,11.8411,0.125281,11.7864
k16_0.899_0.537_0.530_0.484_c862.mtx,256,32768,102.904,0.054265,6.04226,0.110943,5.98159
k16_0.899_0.537_0.530_0.484_c862.mtx,256,65536,103.35,0.055206,3.3066,0.0818907,3.26528
k16_0.899_0.537_0.530_0.484_c862.mtx,512,2,103.333,0.05501,23738.9,6.10136,23734.4
k16_0.899_0.537_0.530_0.484_c862.mtx,512,4,102.932,0.05389,12217.8,8.04893,12213.8
k16_0.899_0.537_0.530_0.484_c862.mtx,512,8,103.202,0.054398,6432.26,3.00606,6431.82
k16_0.899_0.537_0.530_0.484_c862.mtx,512,16,102.898,0.054395,3517.42,1.9135,3516.36
k16_0.899_0.537_0.530_0.484_c862.mtx,512,32,102.93,0.053764,2003.14,0.937342,2003.06
k16_0.899_0.537_0.530_0.484_c862.mtx,512,64,104.503,0.062737,1190.13,0.993242,1189.63
k16_0.899_0.537_0.530_0.484_c862.mtx,512,128,102.975,0.053948,720.801,0.353411,720.609
k16_0.899_0.537_0.530_0.484_c862.mtx,512,256,102.942,0.05359,434.897,0.349569,434.659
k16_0.899_0.537_0.530_0.484_c862.mtx,512,512,103.077,0.053075,255.276,0.144061,255.229
k16_0.899_0.537_0.530_0.484_c862.mtx,512,1024,103.243,0.053739,146.241,0.191922,146.155
k16_0.899_0.537_0.530_0.484_c862.mtx,512,2048,102.839,0.054208,80.7248,0.202007,80.624
k16_0.899_0.537_0.530_0.484_c862.mtx,512,4096,104.09,0.054035,43.3751,0.151284,43.2998
k16_0.899_0.537_0.530_0.484_c862.mtx,512,8192,103.392,0.054676,22.7942,0.150534,22.7226
k16_0.899_0.537_0.530_0.484_c862.mtx,512,16384,104.095,0.054219,11.7441,0.100332,11.7007
k16_0.899_0.537_0.530_0.484_c862.mtx,512,32768,102.884,0.052975,6.01782,0.0931303,5.97032
k16_0.899_0.537_0.530_0.484_c862.mtx,512,65536,103.189,0.055466,3.30613,0.0866323,3.26715
k16_0.899_0.537_0.530_0.484_c862.mtx,1024,2,102.78,0.053015,25967,7.3786,25962.3
k16_0.899_0.537_0.530_0.484_c862.mtx,1024,4,103.171,0.056361,13779.1,5.91187,13778.3
k16_0.899_0.537_0.530_0.484_c862.mtx,1024,8,103.098,0.054035,7520.85,1.5123,7520.85
k16_0.899_0.537_0.530_0.484_c862.mtx,1024,16,103.027,0.052708,4225.57,1.76123,4224.41
k16_0.899_0.537_0.530_0.484_c862.mtx,1024,32,102.846,0.053256,2426,1.14057,2425.64
k16_0.899_0.537_0.530_0.484_c862.mtx,1024,64,102.904,0.054215,1418.44,0.677834,1418
k16_0.899_0.537_0.530_0.484_c862.mtx,1024,128,102.909,0.052853,820.056,0.35113,819.789
k16_0.899_0.537_0.530_0.484_c862.mtx,1024,256,102.956,0.053553,467.232,0.319873,467.129
k16_0.899_0.537_0.530_0.484_c862.mtx,1024,512,103.132,0.054276,261.549,0.237118,261.452
k16_0.899_0.537_0.530_0.484_c862.mtx,1024,1024,103.16,0.052102,146.485,0.177881,146.419
k16_0.899_0.537_0.530_0.484_c862.mtx,1024,2048,103.102,0.054495,80.3192,0.1353,80.2694
k16_0.899_0.537_0.530_0.484_c862.mtx,1024,4096,102.735,0.057265,42.969,0.148089,42.8776
k16_0.899_0.537_0.530_0.484_c862.mtx,1024,8192,102.947,0.054607,22.5564,0.149586,22.4866
k16_0.899_0.537_0.530_0.484_c862.mtx,1024,16384,105.017,0.053499,11.6308,0.125347,11.5676
k16_0.899_0.537_0.530_0.484_c862.mtx,1024,32768,102.757,0.054431,6.00069,0.109098,5.94989
k16_0.899_0.537_0.530_0.484_c862.mtx,1024,65536,102.71,0.052702,3.29774,0.0751912,3.26095
k16_0.899_0.537_0.530_0.484_c862.mtx,2048,2,103.152,0.05304,44086.4,12.0199,44081.6
k16_0.899_0.537_0.530_0.484_c862.mtx,2048,4,103.099,0.058607,22691.5,7.26299,22688.5
k16_0.899_0.537_0.530_0.484_c862.mtx,2048,8,105.373,0.052951,11772,5.45298,11769.7
k16_0.899_0.537_0.530_0.484_c862.mtx,2048,16,103.226,0.060745,6147.59,1.5093,6147.15
k16_0.899_0.537_0.530_0.484_c862.mtx,2048,32,103.25,0.055063,3246.88,1.23895,3246.28
k16_0.899_0.537_0.530_0.484_c862.mtx,2048,64,102.887,0.054121,1722.77,0.963331,1722.22
k16_0.899_0.537_0.530_0.484_c862.mtx,2048,128,106.235,0.062643,917.737,0.568583,917.385
k16_0.899_0.537_0.530_0.484_c862.mtx,2048,256,102.762,0.051954,491.28,0.40205,490.978
k16_0.899_0.537_0.530_0.484_c862.mtx,2048,512,102.791,0.052749,265.133,0.223571,265.017
k16_0.899_0.537_0.530_0.484_c862.mtx,2048,1024,102.987,0.053602,146.185,0.195654,146.059
k16_0.899_0.537_0.530_0.484_c862.mtx,2048,2048,102.717,0.05322,79.8253,0.120395,79.7608
k16_0.899_0.537_0.530_0.484_c862.mtx,2048,4096,102.839,0.054153,42.7602,0.139901,42.681
k16_0.899_0.537_0.530_0.484_c862.mtx,2048,8192,102.74,0.054747,22.3427,0.120804,22.2799
k16_0.899_0.537_0.530_0.484_c862.mtx,2048,16384,102.881,0.053385,11.5583,0.0789167,11.5156
k16_0.899_0.537_0.530_0.484_c862.mtx,2048,32768,103.094,0.05578,6.01496,0.110553,5.95655
k16_0.899_0.537_0.530_0.484_c862.mtx,2048,65536,102.865,0.054642,3.29401,0.0737745,3.2556
k16_0.899_0.537_0.530_0.484_c862.mtx,4096,2,102.845,0.051906,56765.1,16.6333,56752.9
k16_0.899_0.537_0.530_0.484_c862.mtx,4096,4,103.513,0.060462,28592.3,11.2618,28586.5
k16_0.899_0.537_0.530_0.484_c862.mtx,4096,8,103.673,0.056577,14418.8,5.12706,14416.9
k16_0.899_0.537_0.530_0.484_c862.mtx,4096,16,103.234,0.05367,7300.01,2.02533,7299.95
k16_0.899_0.537_0.530_0.484_c862.mtx,4096,32,102.97,0.054023,3712.1,2.55252,3710.94
k16_0.899_0.537_0.530_0.484_c862.mtx,4096,64,102.979,0.053072,1892.91,0.918715,1892.61
k16_0.899_0.537_0.530_0.484_c862.mtx,4096,128,102.892,0.053859,969.517,0.364257,969.398
k16_0.899_0.537_0.530_0.484_c862.mtx,4096,256,103.344,0.057275,505.206,0.212708,505.216
k16_0.899_0.537_0.530_0.484_c862.mtx,4096,512,103,0.051937,267.391,0.213156,267.315
k16_0.899_0.537_0.530_0.484_c862.mtx,4096,1024,102.798,0.052851,145.379,0.168317,145.279
k16_0.899_0.537_0.530_0.484_c862.mtx,4096,2048,103.042,0.066088,79.7581,0.187512,79.6307
k16_0.899_0.537_0.530_0.484_c862.mtx,4096,4096,103.225,0.056001,42.6865,0.0516052,42.6696
k16_0.899_0.537_0.530_0.484_c862.mtx,4096,8192,102.776,0.053776,22.2527,0.0614325,22.2222
k16_0.899_0.537_0.530_0.484_c862.mtx,4096,16384,104.213,0.053368,11.4887,0.0478947,11.4729
k16_0.899_0.537_0.530_0.484_c862.mtx,4096,32768,102.713,0.053469,6.01334,0.0476331,5.99158
k16_0.899_0.537_0.530_0.484_c862.mtx,4096,65536,103.215,0.055488,3.30131,0.0796903,3.25866
k16_0.899_0.537_0.530_0.484_c862.mtx,8192,2,102.832,0.052422,61145.3,19.3555,61133.8
k16_0.899_0.537_0.530_0.484_c862.mtx,8192,4,102.99,0.053164,30664.7,9.21776,30665.6
k16_0.899_0.537_0.530_0.484_c862.mtx,8192,8,102.961,0.052613,15357.7,5.30757,15356.9
k16_0.899_0.537_0.530_0.484_c862.mtx,8192,16,102.935,0.060738,7721.26,2.34469,7720.45
k16_0.899_0.537_0.530_0.484_c862.mtx,8192,32,102.793,0.053801,3883.9,1.38441,3883.11
k16_0.899_0.537_0.530_0.484_c862.mtx,8192,64,102.854,0.051683,1961.86,0.895224,1961.65
k16_0.899_0.537_0.530_0.484_c862.mtx,8192,128,102.89,0.053295,992.824,0.389463,992.513
k16_0.899_0.537_0.530_0.484_c862.mtx,8192,256,106.531,0.066997,512.429,0.241568,512.344
k16_0.899_0.537_0.530_0.484_c862.mtx,8192,512,102.667,0.05309,269.014,0.178868,268.923
k16_0.899_0.537_0.530_0.484_c862.mtx,8192,1024,102.81,0.052822,145.111,0.143629,145.061
k16_0.899_0.537_0.530_0.484_c862.mtx,8192,2048,103.093,0.051272,79.3681,0.121204,79.3104
k16_0.899_0.537_0.530_0.484_c862.mtx,8192,4096,102.612,0.054469,42.543,0.0326393,42.5218
k16_0.899_0.537_0.530_0.484_c862.mtx,8192,8192,102.9,0.052758,22.1104,0.0707768,22.065
k16_0.899_0.537_0.530_0.484_c862.mtx,8192,16384,103.186,0.054937,11.4276,0.0523627,11.3933
k16_0.899_0.537_0.530_0.484_c862.mtx,8192,32768,103.155,0.058903,5.96123,0.0440507,5.94343
k16_0.899_0.537_0.530_0.484_c862.mtx,8192,65536,103.041,0.052157,3.30701,0.0760886,3.2629
k16_0.899_0.537_0.530_0.484_c862.mtx,16384,2,102.881,0.054388,62972.1,8.8456,62971.7
k16_0.899_0.537_0.530_0.484_c862.mtx,16384,4,103.007,0.055191,31447.3,15.3017,31439.2
k16_0.899_0.537_0.530_0.484_c862.mtx,16384,8,103.07,0.053381,15769.9,8.64688,15766.4
k16_0.899_0.537_0.530_0.484_c862.mtx,16384,16,103.281,0.056084,7896.4,4.93478,7893.01
k16_0.899_0.537_0.530_0.484_c862.mtx,16384,32,103.226,0.05507,3955.6,2.19203,3954.95
k16_0.899_0.537_0.530_0.484_c862.mtx,16384,64,106.402,0.066535,1997.04,1.3764,1996.56
k16_0.899_0.537_0.530_0.484_c862.mtx,16384,128,102.944,0.053223,1005,0.555354,1004.8
k16_0.899_0.537_0.530_0.484_c862.mtx,16384,256,103.369,0.083946,515.927,0.254498,515.924
k16_0.899_0.537_0.530_0.484_c862.mtx,16384,512,103.318,0.054788,269.975,0.152969,269.919
k16_0.899_0.537_0.530_0.484_c862.mtx,16384,1024,102.974,0.053432,144.915,0.123645,144.844
k16_0.899_0.537_0.530_0.484_c862.mtx,16384,2048,102.995,0.054298,78.7316,0.077637,78.7244
k16_0.899_0.537_0.530_0.484_c862.mtx,16384,4096,103.431,0.055262,42.1535,0.0816396,42.1384
k16_0.899_0.537_0.530_0.484_c862.mtx,16384,8192,102.855,0.054386,22.0321,0.0327763,22.0196
k16_0.899_0.537_0.530_0.484_c862.mtx,16384,16384,102.752,0.053761,11.4196,0.0211678,11.4034
k16_0.899_0.537_0.530_0.484_c862.mtx,16384,32768,102.785,0.05387,5.9909,0.0736104,5.96024
k16_0.899_0.537_0.530_0.484_c862.mtx,16384,65536,102.782,0.053245,3.29655,0.0799766,3.25092
k16_0.899_0.537_0.530_0.484_c862.mtx,32768,2,104.02,0.054684,63483.4,22.8687,63474.8
k16_0.899_0.537_0.530_0.484_c862.mtx,32768,4,103.153,0.053911,31701.1,9.66943,31696.4
k16_0.899_0.537_0.530_0.484_c862.mtx,32768,8,103.168,0.082972,15882.8,7.14612,15880.3
k16_0.899_0.537_0.530_0.484_c862.mtx,32768,16,103.14,0.055669,7947.81,3.06445,7946.78
k16_0.899_0.537_0.530_0.484_c862.mtx,32768,32,103.135,0.054843,3987.92,2.83402,3985.94
k16_0.899_0.537_0.530_0.484_c862.mtx,32768,64,102.84,0.058215,2006.85,1.2537,2006.4
k16_0.899_0.537_0.530_0.484_c862.mtx,32768,128,103.37,0.054983,1012,0.469452,1011.71
k16_0.899_0.537_0.530_0.484_c862.mtx,32768,256,102.808,0.053905,519.573,0.288439,519.373
k16_0.899_0.537_0.530_0.484_c862.mtx,32768,512,103.042,0.051807,271.668,0.207096,271.607
k16_0.899_0.537_0.530_0.484_c862.mtx,32768,1024,103.164,0.059546,145.233,0.159554,145.221
k16_0.899_0.537_0.530_0.484_c862.mtx,32768,2048,102.78,0.053509,78.653,0.0346021,78.6347
k16_0.899_0.537_0.530_0.484_c862.mtx,32768,4096,102.99,0.054216,41.9756,0.0765496,41.956
k16_0.899_0.537_0.530_0.484_c862.mtx,32768,8192,102.911,0.053001,21.9774,0.0574436,21.9582
k16_0.899_0.537_0.530_0.484_c862.mtx,32768,16384,103.615,0.061957,11.3877,0.0414653,11.377
k16_0.899_0.537_0.530_0.484_c862.mtx,32768,32768,102.988,0.053241,5.98741,0.0780135,5.95233
k16_0.899_0.537_0.530_0.484_c862.mtx,32768,65536,104.2,0.053811,3.29763,0.0684344,3.26109
k16_0.899_0.537_0.530_0.484_c862.mtx,65536,2,102.895,0.054361,63970.2,18.6113,63963.3
k16_0.899_0.537_0.530_0.484_c862.mtx,65536,4,103.101,0.052167,31899,9.67815,31898
k16_0.899_0.537_0.530_0.484_c862.mtx,65536,8,103.302,0.056521,15982.2,9.50317,15983.1
k16_0.899_0.537_0.530_0.484_c862.mtx,65536,16,103.083,0.053174,8009.13,2.78363,8007.54
k16_0.899_0.537_0.530_0.484_c862.mtx,65536,32,103.576,0.057561,4021.53,2.0569,4019.99
k16_0.899_0.537_0.530_0.484_c862.mtx,65536,64,103.06,0.054632,2029.65,1.19339,2028.9
k16_0.899_0.537_0.530_0.484_c862.mtx,65536,128,103.146,0.055992,1018.12,0.759655,1017.65
k16_0.899_0.537_0.530_0.484_c862.mtx,65536,256,102.969,0.053884,521.919,0.188675,521.836
k16_0.899_0.537_0.530_0.484_c862.mtx,65536,512,103.054,0.053874,272.275,0.106934,272.252
k16_0.899_0.537_0.530_0.484_c862.mtx,65536,1024,102.981,0.053217,145.669,0.103784,145.659
k16_0.899_0.537_0.530_0.484_c862.mtx,65536,2048,103.08,0.05424,78.5701,0.0690114,78.5564
k16_0.899_0.537_0.530_0.484_c862.mtx,65536,4096,103.379,0.054439,41.992,0.0539204,41.97
k16_0.899_0.537_0.530_0.484_c862.mtx,65536,8192,102.917,0.053876,21.8598,0.0549892,21.85
k16_0.899_0.537_0.530_0.484_c862.mtx,65536,16384,103.21,0.055301,11.37,0.0236272,11.3585
k16_0.899_0.537_0.530_0.484_c862.mtx,65536,32768,103.139,0.056225,5.96896,0.0850827,5.92946
