filename,rows_per_block,cols_per_block,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.527_0.484_c862.mtx,4,512,104.023,0.057076,233.174,0.142088,233.122
k16_0.899_0.537_0.527_0.484_c862.mtx,4,1024,103.293,0.054875,148.307,0.0875103,148.266
k16_0.899_0.537_0.527_0.484_c862.mtx,4,2048,103.226,0.058127,88.4345,0.120138,88.3627
k16_0.899_0.537_0.527_0.484_c862.mtx,4,4096,103.164,0.056075,49.0779,0.0844543,49.0236
k16_0.899_0.537_0.527_0.484_c862.mtx,4,8192,103.179,0.055778,25.5167,0.0783008,25.4826
k16_0.899_0.537_0.527_0.484_c862.mtx,4,16384,103.295,0.055829,12.693,0.0648635,12.6683
k16_0.899_0.537_0.527_0.484_c862.mtx,4,32768,103.303,0.055891,6.26001,0.0670381,6.22422
k16_0.899_0.537_0.527_0.484_c862.mtx,4,65536,103.506,0.056679,3.35974,0.0881155,3.30838
k16_0.899_0.537_0.527_0.484_c862.mtx,8,2,103.588,0.058865,24999.7,9.0595,24998.3
k16_0.899_0.537_0.527_0.484_c862.mtx,8,4,103.041,0.055335,12509.1,2.65921,12508.3
k16_0.899_0.537_0.527_0.484_c862.mtx,8,8,103.507,0.054683,6449.47,9.41656,6445.8
k16_0.899_0.537_0.527_0.484_c862.mtx,8,16,103.524,0.060302,3333.01,0.916669,3332.53
k16_0.899_0.537_0.527_0.484_c862.mtx,8,32,103.402,0.058763,1775.49,0.521776,1775.35
k16_0.899_0.537_0.527_0.484_c862.mtx,8,64,103.376,0.057495,986.703,0.202856,986.694
k16_0.899_0.537_0.527_0.484_c862.mtx,8,128,103.557,0.058391,581.758,0.165717,581.664
k16_0.899_0.537_0.527_0.484_c862.mtx,8,256,104.822,0.057822,353.708,0.291256,353.586
k16_0.899_0.537_0.527_0.484_c862.mtx,8,512,103.229,0.054646,229.573,0.162124,229.445
k16_0.899_0.537_0.527_0.484_c862.mtx,8,1024,103.573,0.05641,146.107,0.126168,146.036
k16_0.899_0.537_0.527_0.484_c862.mtx,8,2048,103.516,0.058133,86.9377,0.161787,86.8888
k16_0.899_0.537_0.527_0.484_c862.mtx,8,4096,103.553,0.055259,47.7483,0.0685257,47.7244
k16_0.899_0.537_0.527_0.484_c862.mtx,8,8192,105.702,0.063847,24.7399,0.111524,24.685
k16_0.899_0.537_0.527_0.484_c862.mtx,8,16384,104.575,0.060413,12.3714,0.218699,12.2536
k16_0.899_0.537_0.527_0.484_c862.mtx,8,32768,104.147,0.057931,6.10705,0.0838186,6.06353
k16_0.899_0.537_0.527_0.484_c862.mtx,8,65536,103.36,0.055143,3.30288,0.0784431,3.26236
k16_0.899_0.537_0.527_0.484_c862.mtx,16,2,103.602,0.05507,24873.1,9.35366,24873.9
k16_0.899_0.537_0.527_0.484_c862.mtx,16,4,103.466,0.054543,12571.6,1.73467,12571.5
k16_0.899_0.537_0.527_0.484_c862.mtx,16,8,105.298,0.056518,6407.47,11.9086,6411.55
k16_0.899_0.537_0.527_0.484_c862.mtx,16,16,104.115,0.055322,3334.26,0.833851,3333.89
k16_0.899_0.537_0.527_0.484_c862.mtx,16,32,105.313,0.064948,1778.36,0.742406,1777.99
k16_0.899_0.537_0.527_0.484_c862.mtx,16,64,103.558,0.055501,993.172,0.411225,992.898
k16_0.899_0.537_0.527_0.484_c862.mtx,16,128,103.967,0.056194,583.285,0.179385,583.17
k16_0.899_0.537_0.527_0.484_c862.mtx,16,256,103.743,0.057443,355.28,0.137732,355.215
k16_0.899_0.537_0.527_0.484_c862.mtx,16,512,103.826,0.057618,229.229,0.121888,229.166
k16_0.899_0.537_0.527_0.484_c862.mtx,16,1024,103.951,0.057662,143.42,0.0996879,143.389
k16_0.899_0.537_0.527_0.484_c862.mtx,16,2048,103.824,0.054596,84.2324,0.120358,84.1799
k16_0.899_0.537_0.527_0.484_c862.mtx,16,4096,103.673,0.055667,46.5425,0.118424,46.4987
k16_0.899_0.537_0.527_0.484_c862.mtx,16,8192,103.413,0.055888,24.2406,0.138138,24.1798
k16_0.899_0.537_0.527_0.484_c862.mtx,16,16384,103.849,0.055103,12.1007,0.115162,12.0369
k16_0.899_0.537_0.527_0.484_c862.mtx,16,32768,103.897,0.054926,5.99011,0.0893517,5.94147
k16_0.899_0.537_0.527_0.484_c862.mtx,16,65536,103.454,0.055024,3.28786,0.0922767,3.2374
k16_0.899_0.537_0.527_0.484_c862.mtx,32,2,103.534,0.056452,24896.2,8.14171,24895.2
k16_0.899_0.537_0.527_0.484_c862.mtx,32,4,103.646,0.0623,12592.3,9.50731,12592.7
k16_0.899_0.537_0.527_0.484_c862.mtx,32,8,103.317,0.070311,6432.9,1.3117,6432.24
k16_0.899_0.537_0.527_0.484_c862.mtx,32,16,103.403,0.057904,3341.47,0.500409,3341.29
k16_0.899_0.537_0.527_0.484_c862.mtx,32,32,103.304,0.053716,1786.01,0.352771,1785.84
k16_0.899_0.537_0.527_0.484_c862.mtx,32,64,103.352,0.056497,1006.56,0.270549,1006.54
k16_0.899_0.537_0.527_0.484_c862.mtx,32,128,103.598,0.055231,595.352,0.183946,595.273
k16_0.899_0.537_0.527_0.484_c862.mtx,32,256,103.671,0.054838,361.35,0.143448,361.291
k16_0.899_0.537_0.527_0.484_c862.mtx,32,512,103.565,0.056777,230.304,0.111922,230.252
k16_0.899_0.537_0.527_0.484_c862.mtx,32,1024,103.493,0.05651,141.955,0.0919919,141.908
k16_0.899_0.537_0.527_0.484_c862.mtx,32,2048,103.614,0.054885,81.9881,0.120529,81.9143
k16_0.899_0.537_0.527_0.484_c862.mtx,32,4096,103.298,0.056074,45.403,0.116643,45.3181
k16_0.899_0.537_0.527_0.484_c862.mtx,32,8192,103.493,0.055442,23.8185,0.141405,23.722
k16_0.899_0.537_0.527_0.484_c862.mtx,32,16384,103.656,0.057422,11.992,0.141592,11.9196
k16_0.899_0.537_0.527_0.484_c862.mtx,32,32768,103.601,0.056353,5.94998,0.0992883,5.8977
k16_0.899_0.537_0.527_0.484_c862.mtx,32,65536,105.779,0.0567,3.23236,0.0784042,3.17814
k16_0.899_0.537_0.527_0.484_c862.mtx,64,2,103.466,0.059938,24916.3,8.5855,24910.6
k16_0.899_0.537_0.527_0.484_c862.mtx,64,4,103.534,0.058265,12539.5,3.03441,12538.1
k16_0.899_0.537_0.527_0.484_c862.mtx,64,8,105.64,0.059209,6474.56,2.10743,6474.9
k16_0.899_0.537_0.527_0.484_c862.mtx,64,16,103.591,0.054404,3385.41,1.33786,3384.94
k16_0.899_0.537_0.527_0.484_c862.mtx,64,32,103.522,0.056698,1823.17,0.630672,1822.78
k16_0.899_0.537_0.527_0.484_c862.mtx,64,64,103.431,0.055156,1031.84,0.300781,1031.89
k16_0.899_0.537_0.527_0.484_c862.mtx,64,128,103.424,0.054105,611.916,0.196454,611.851
k16_0.899_0.537_0.527_0.484_c862.mtx,64,256,103.521,0.055709,376.902,0.102068,376.879
k16_0.899_0.537_0.527_0.484_c862.mtx,64,512,104.615,0.055718,235.67,0.155713,235.62
k16_0.899_0.537_0.527_0.484_c862.mtx,64,1024,103.544,0.0554,141.893,0.141231,141.806
k16_0.899_0.537_0.527_0.484_c862.mtx,64,2048,103.617,0.057827,80.5729,0.142401,80.4888
k16_0.899_0.537_0.527_0.484_c862.mtx,64,4096,103.118,0.053903,44.1783,0.175949,44.0843
k16_0.899_0.537_0.527_0.484_c862.mtx,64,8192,103.347,0.055632,23.225,0.119484,23.1719
k16_0.899_0.537_0.527_0.484_c862.mtx,64,16384,103.71,0.055895,11.7554,0.130881,11.6877
k16_0.899_0.537_0.527_0.484_c862.mtx,64,32768,103.371,0.056265,5.90419,0.105165,5.84848
k16_0.899_0.537_0.527_0.484_c862.mtx,64,65536,103.196,0.053085,3.22246,0.0771587,3.18197
k16_0.899_0.537_0.527_0.484_c862.mtx,128,2,103.516,0.054868,23228.9,9.02725,23224.3
k16_0.899_0.537_0.527_0.484_c862.mtx,128,4,103.278,0.052951,11826.6,3.1762,11824.8
k16_0.899_0.537_0.527_0.484_c862.mtx,128,8,103.337,0.055487,6085.27,4.65198,6082.5
k16_0.899_0.537_0.527_0.484_c862.mtx,128,16,103.145,0.054338,3237.83,2.15968,3237.22
k16_0.899_0.537_0.527_0.484_c862.mtx,128,32,103.455,0.05761,1775.65,0.272891,1775.53
k16_0.899_0.537_0.527_0.484_c862.mtx,128,64,103.493,0.058891,1020.29,0.331849,1020.2
k16_0.899_0.537_0.527_0.484_c862.mtx,128,128,103.493,0.058559,616.748,0.245318,616.61
k16_0.899_0.537_0.527_0.484_c862.mtx,128,256,103.29,0.054944,381.689,0.252564,381.574
k16_0.899_0.537_0.527_0.484_c862.mtx,128,512,103.413,0.056117,238.967,0.22961,238.818
k16_0.899_0.537_0.527_0.484_c862.mtx,128,1024,103.334,0.059561,142.421,0.16416,142.286
k16_0.899_0.537_0.527_0.484_c862.mtx,128,2048,103.603,0.05622,80.2874,0.150759,80.22
k16_0.899_0.537_0.527_0.484_c862.mtx,128,4096,103.318,0.056918,43.942,0.13744,43.8428
k16_0.899_0.537_0.527_0.484_c862.mtx,128,8192,103.275,0.056636,23.3142,0.147198,23.2465
k16_0.899_0.537_0.527_0.484_c862.mtx,128,16384,103.279,0.056674,11.9328,0.120269,11.8613
k16_0.899_0.537_0.527_0.484_c862.mtx,128,32768,103.271,0.056872,6.00759,0.0927963,5.95679
k16_0.899_0.537_0.527_0.484_c862.mtx,128,65536,103.301,0.055525,3.25353,0.0763806,3.20663
k16_0.899_0.537_0.527_0.484_c862.mtx,256,2,103.377,0.080727,23357.6,15.5588,23358.4
k16_0.899_0.537_0.527_0.484_c862.mtx,256,4,103.27,0.054122,11905.7,24.4876,11899.9
k16_0.899_0.537_0.527_0.484_c862.mtx,256,8,103.361,0.054325,6173.8,3.60529,6172.26
k16_0.899_0.537_0.527_0.484_c862.mtx,256,16,105.767,0.060055,3297.32,1.09757,3296.84
k16_0.899_0.537_0.527_0.484_c862.mtx,256,32,103.583,0.058541,1827.36,0.420467,1827.06
k16_0.899_0.537_0.527_0.484_c862.mtx,256,64,103.543,0.055784,1068.25,0.575328,1067.87
k16_0.899_0.537_0.527_0.484_c862.mtx,256,128,103.576,0.054278,647.444,0.358894,647.192
k16_0.899_0.537_0.527_0.484_c862.mtx,256,256,103.383,0.056888,399.682,0.261943,399.58
k16_0.899_0.537_0.527_0.484_c862.mtx,256,512,103.262,0.055626,244.492,0.248631,244.416
k16_0.899_0.537_0.527_0.484_c862.mtx,256,1024,103.383,0.054944,143.71,0.157564,143.65
k16_0.899_0.537_0.527_0.484_c862.mtx,256,2048,103.52,0.057265,80.3313,0.144734,80.2582
k16_0.899_0.537_0.527_0.484_c862.mtx,256,4096,103.386,0.055973,43.5817,0.144752,43.5248
k16_0.899_0.537_0.527_0.484_c862.mtx,256,8192,103.475,0.05756,22.9405,0.116336,22.8854
k16_0.899_0.537_0.527_0.484_c862.mtx,256,16384,103.508,0.053639,11.7971,0.142195,11.7095
k16_0.899_0.537_0.527_0.484_c862.mtx,256,32768,103.385,0.053652,5.98477,0.107783,5.92987
k16_0.899_0.537_0.527_0.484_c862.mtx,256,65536,103.291,0.05755,3.27521,0.0813905,3.22716
k16_0.899_0.537_0.527_0.484_c862.mtx,512,2,103.236,0.055542,23607.4,9.32986,23604.4
k16_0.899_0.537_0.527_0.484_c862.mtx,512,4,103.554,0.057279,12134.5,20.4095,12125.4
k16_0.899_0.537_0.527_0.484_c862.mtx,512,8,103.474,0.060922,6397.55,4.38583,6397.62
k16_0.899_0.537_0.527_0.484_c862.mtx,512,16,103.665,0.062863,3477.86,2.96818,3476.1
k16_0.899_0.537_0.527_0.484_c862.mtx,512,32,103.825,0.058317,1982.37,0.875164,1982.37
k16_0.899_0.537_0.527_0.484_c862.mtx,512,64,103.305,0.053976,1175.39,0.936527,1174.82
k16_0.899_0.537_0.527_0.484_c862.mtx,512,128,103.7,0.056935,711.219,0.675941,710.868
k16_0.899_0.537_0.527_0.484_c862.mtx,512,256,103.646,0.05659,430.817,0.24458,430.706
k16_0.899_0.537_0.527_0.484_c862.mtx,512,512,105.993,0.054085,252.989,0.144865,252.905
k16_0.899_0.537_0.527_0.484_c862.mtx,512,1024,103.47,0.052876,145.534,0.182585,145.379
k16_0.899_0.537_0.527_0.484_c862.mtx,512,2048,103.398,0.05445,80.114,0.180142,80.007
k16_0.899_0.537_0.527_0.484_c862.mtx,512,4096,104.39,0.055348,43.1708,0.135592,43.1123
k16_0.899_0.537_0.527_0.484_c862.mtx,512,8192,103.577,0.053911,22.643,0.147707,22.5807
k16_0.899_0.537_0.527_0.484_c862.mtx,512,16384,103.209,0.054665,11.6801,0.127192,11.6047
k16_0.899_0.537_0.527_0.484_c862.mtx,512,32768,103.355,0.054858,5.96746,0.0982427,5.91556
k16_0.899_0.537_0.527_0.484_c862.mtx,512,65536,103.452,0.055662,3.25446,0.0784522,3.21455
k16_0.899_0.537_0.527_0.484_c862.mtx,1024,2,103.666,0.056655,25707.8,10.307,25701.3
k16_0.899_0.537_0.527_0.484_c862.mtx,1024,4,103.246,0.053336,13639.8,5.2517,13637.7
k16_0.899_0.537_0.527_0.484_c862.mtx,1024,8,103.599,0.05447,7434.72,3.97008,7433.49
k16_0.899_0.537_0.527_0.484_c862.mtx,1024,16,105.672,0.054737,4172.16,2.7848,4171.4
k16_0.899_0.537_0.527_0.484_c862.mtx,1024,32,103.299,0.059487,2402.49,1.86108,2401.66
k16_0.899_0.537_0.527_0.484_c862.mtx,1024,64,106.295,0.077048,1402.6,0.770315,1402.5
k16_0.899_0.537_0.527_0.484_c862.mtx,1024,128,103.258,0.054882,813.604,0.286664,813.404
k16_0.899_0.537_0.527_0.484_c862.mtx,1024,256,104.88,0.056296,463.384,0.321228,463.162
k16_0.899_0.537_0.527_0.484_c862.mtx,1024,512,103.711,0.056739,258.935,0.140007,258.861
k16_0.899_0.537_0.527_0.484_c862.mtx,1024,1024,103.247,0.05487,145.697,0.216856,145.558
k16_0.899_0.537_0.527_0.484_c862.mtx,1024,2048,106.526,0.074209,79.7157,0.227898,79.6024
k16_0.899_0.537_0.527_0.484_c862.mtx,1024,4096,103.228,0.056004,42.8247,0.135273,42.7571
k16_0.899_0.537_0.527_0.484_c862.mtx,1024,8192,103.304,0.05713,22.3999,0.164429,22.2941
k16_0.899_0.537_0.527_0.484_c862.mtx,1024,16384,103.258,0.055534,11.5718,0.14758,11.49
k16_0.899_0.537_0.527_0.484_c862.mtx,1024,32768,103.447,0.054352,5.98872,0.119433,5.92852
k16_0.899_0.537_0.527_0.484_c862.mtx,1024,65536,103.451,0.054913,3.25614,0.0726818,3.21723
k16_0.899_0.537_0.527_0.484_c862.mtx,2048,2,104.069,0.056603,43730.5,21.307,43721
k16_0.899_0.537_0.527_0.484_c862.mtx,2048,4,103.151,0.055113,22506.5,10.6231,22503.5
k16_0.899_0.537_0.527_0.484_c862.mtx,2048,8,103.655,0.056239,11662.6,6.95428,11662.6
k16_0.899_0.537_0.527_0.484_c862.mtx,2048,16,103.389,0.055502,6105.57,2.32028,6104.47
k16_0.899_0.537_0.527_0.484_c862.mtx,2048,32,103.48,0.056138,3223.61,1.79117,3223.06
k16_0.899_0.537_0.527_0.484_c862.mtx,2048,64,103.327,0.054379,1712.92,0.610054,1712.6
k16_0.899_0.537_0.527_0.484_c862.mtx,2048,128,103.581,0.05656,910.577,0.406744,910.343
k16_0.899_0.537_0.527_0.484_c862.mtx,2048,256,103.566,0.057345,488.092,0.202864,487.983
k16_0.899_0.537_0.527_0.484_c862.mtx,2048,512,103.317,0.057142,263.091,0.225739,263.008
k16_0.899_0.537_0.527_0.484_c862.mtx,2048,1024,103.653,0.057759,145.488,0.20276,145.475
k16_0.899_0.537_0.527_0.484_c862.mtx,2048,2048,103.502,0.055415,79.4684,0.134981,79.4266
k16_0.899_0.537_0.527_0.484_c862.mtx,2048,4096,103.527,0.055643,42.4881,0.0803815,42.4358
k16_0.899_0.537_0.527_0.484_c862.mtx,2048,8192,103.453,0.057961,22.1842,0.119696,22.1258
k16_0.899_0.537_0.527_0.484_c862.mtx,2048,16384,103.43,0.05735,11.4756,0.102481,11.434
k16_0.899_0.537_0.527_0.484_c862.mtx,2048,32768,105.45,0.054672,5.95578,0.0865751,5.92079
k16_0.899_0.537_0.527_0.484_c862.mtx,2048,65536,103.39,0.05642,3.24802,0.0804692,3.20255
k16_0.899_0.537_0.527_0.484_c862.mtx,4096,2,103.617,0.055449,56421.8,16.0789,56413.9
k16_0.899_0.537_0.527_0.484_c862.mtx,4096,4,103.355,0.054151,28414.9,13.9557,28414.9
k16_0.899_0.537_0.527_0.484_c862.mtx,4096,8,103.13,0.058528,14340.2,5.36268,14338.6
k16_0.899_0.537_0.527_0.484_c862.mtx,4096,16,103.393,0.057111,7262.44,3.41226,7260.82
k16_0.899_0.537_0.527_0.484_c862.mtx,4096,32,103.654,0.063062,3688.79,1.12517,3688.26
k16_0.899_0.537_0.527_0.484_c862.mtx,4096,64,103.636,0.056656,1883.03,0.88211,1882.66
k16_0.899_0.537_0.527_0.484_c862.mtx,4096,128,103.529,0.057563,964.437,0.356917,964.307
k16_0.899_0.537_0.527_0.484_c862.mtx,4096,256,103.521,0.057218,501.247,0.198922,501.192
k16_0.899_0.537_0.527_0.484_c862.mtx,4096,512,103.246,0.056941,265.031,0.173561,264.976
k16_0.899_0.537_0.527_0.484_c862.mtx,4096,1024,103.519,0.055422,144.472,0.285148,144.345
k16_0.899_0.537_0.527_0.484_c862.mtx,4096,2048,103.668,0.056785,79.3791,0.120001,79.3153
k16_0.899_0.537_0.527_0.484_c862.mtx,4096,4096,105.777,0.055927,42.3971,0.0883409,42.3414
k16_0.899_0.537_0.527_0.484_c862.mtx,4096,8192,103.57,0.055681,22.1066,0.0818285,22.0703
k16_0.899_0.537_0.527_0.484_c862.mtx,4096,16384,103.32,0.055782,11.3904,0.0404829,11.3695
k16_0.899_0.537_0.527_0.484_c862.mtx,4096,32768,103.448,0.056158,5.94794,0.0487168,5.9273
k16_0.899_0.537_0.527_0.484_c862.mtx,4096,65536,103.542,0.05749,3.26006,0.0738924,3.21784
k16_0.899_0.537_0.527_0.484_c862.mtx,8192,2,103.363,0.054498,60928.5,59.9438,60919.6
k16_0.899_0.537_0.527_0.484_c862.mtx,8192,4,103.381,0.054801,30521,8.38952,30517.2
k16_0.899_0.537_0.527_0.484_c862.mtx,8192,8,103.405,0.054508,15299.3,7.58709,15295.3
k16_0.899_0.537_0.527_0.484_c862.mtx,8192,16,103.843,0.057003,7679.35,3.73674,7677.4
k16_0.899_0.537_0.527_0.484_c862.mtx,8192,32,103.344,0.055766,3865.31,0.70526,3865.13
k16_0.899_0.537_0.527_0.484_c862.mtx,8192,64,103.643,0.056067,1951.85,0.779457,1951.49
k16_0.899_0.537_0.527_0.484_c862.mtx,8192,128,103.897,0.057396,987.429,0.22197,987.332
k16_0.899_0.537_0.527_0.484_c862.mtx,8192,256,103.848,0.058218,508.794,0.194334,508.697
k16_0.899_0.537_0.527_0.484_c862.mtx,8192,512,103.524,0.054691,266.913,0.167319,266.801
k16_0.899_0.537_0.527_0.484_c862.mtx,8192,1024,103.644,0.057544,144.05,0.162398,143.965
k16_0.899_0.537_0.527_0.484_c862.mtx,8192,2048,103.54,0.059064,78.7815,0.142095,78.7032
k16_0.899_0.537_0.527_0.484_c862.mtx,8192,4096,103.369,0.05449,42.2448,0.0877565,42.1894
k16_0.899_0.537_0.527_0.484_c862.mtx,8192,8192,104.034,0.056073,22.0194,0.0418256,22.0114
k16_0.899_0.537_0.527_0.484_c862.mtx,8192,16384,103.353,0.055512,11.312,0.0354786,11.2955
k16_0.899_0.537_0.527_0.484_c862.mtx,8192,32768,103.993,0.057022,5.90875,0.0475633,5.89062
k16_0.899_0.537_0.527_0.484_c862.mtx,8192,65536,103.339,0.053493,3.25238,0.0657047,3.216
k16_0.899_0.537_0.527_0.484_c862.mtx,16384,2,103.277,0.054175,62572.3,25.5303,62566.7
k16_0.899_0.537_0.527_0.484_c862.mtx,16384,4,103.99,0.057294,31323.2,14.3535,31317.6
k16_0.899_0.537_0.527_0.484_c862.mtx,16384,8,104.072,0.059169,15676.6,7.21095,15673.7
k16_0.899_0.537_0.527_0.484_c862.mtx,16384,16,103.379,0.05958,7860.68,6.45498,7859.84
k16_0.899_0.537_0.527_0.484_c862.mtx,16384,32,103.202,0.056093,3942.18,2.07032,3941.4
k16_0.899_0.537_0.527_0.484_c862.mtx,16384,64,104.15,0.06036,1984.38,0.93209,1983.78
k16_0.899_0.537_0.527_0.484_c862.mtx,16384,128,104.123,0.057884,999.397,0.35201,999.291
k16_0.899_0.537_0.527_0.484_c862.mtx,16384,256,105.519,0.054814,513.406,0.390537,513.334
k16_0.899_0.537_0.527_0.484_c862.mtx,16384,512,103.355,0.054912,268.479,0.104636,268.448
k16_0.899_0.537_0.527_0.484_c862.mtx,16384,1024,103.337,0.054322,144.058,0.16325,144.033
k16_0.899_0.537_0.527_0.484_c862.mtx,16384,2048,103.879,0.057406,78.1329,0.0740027,78.0895
k16_0.899_0.537_0.527_0.484_c862.mtx,16384,4096,103.321,0.054648,41.9514,0.04826,41.9307
k16_0.899_0.537_0.527_0.484_c862.mtx,16384,8192,103.237,0.058786,21.9109,0.0537723,21.8843
k16_0.899_0.537_0.527_0.484_c862.mtx,16384,16384,103.823,0.054801,11.3411,0.0274636,11.3302
k16_0.899_0.537_0.527_0.484_c862.mtx,16384,32768,103.934,0.056634,5.9396,0.0646447,5.91647
k16_0.899_0.537_0.527_0.484_c862.mtx,16384,65536,104.213,0.054629,3.26648,0.0773073,3.22041
k16_0.899_0.537_0.527_0.484_c862.mtx,32768,2,104.121,0.057298,63147,24.8571,63140.1
k16_0.899_0.537_0.527_0.484_c862.mtx,32768,4,103.677,0.05553,31589.9,17.1258,31581
k16_0.899_0.537_0.527_0.484_c862.mtx,32768,8,103.785,0.054659,15791.9,5.47789,15788.5
k16_0.899_0.537_0.527_0.484_c862.mtx,32768,16,103.61,0.054911,7909.71,3.68736,7906.86
k16_0.899_0.537_0.527_0.484_c862.mtx,32768,32,103.683,0.057276,3969.89,2.29608,3968.87
k16_0.899_0.537_0.527_0.484_c862.mtx,32768,64,103.613,0.058933,1995.82,0.740518,1995.49
k16_0.899_0.537_0.527_0.484_c862.mtx,32768,128,103.679,0.06304,1006.79,0.433924,1006.53
k16_0.899_0.537_0.527_0.484_c862.mtx,32768,256,103.293,0.05783,516.238,0.274036,516.104
k16_0.899_0.537_0.527_0.484_c862.mtx,32768,512,103.412,0.054329,269.743,0.101106,269.671
k16_0.899_0.537_0.527_0.484_c862.mtx,32768,1024,104.329,0.057233,144.38,0.171082,144.339
k16_0.899_0.537_0.527_0.484_c862.mtx,32768,2048,103.346,0.055798,78.1125,0.0622578,78.0737
k16_0.899_0.537_0.527_0.484_c862.mtx,32768,4096,103.61,0.056148,41.7164,0.107601,41.648
k16_0.899_0.537_0.527_0.484_c862.mtx,32768,8192,103.72,0.054707,21.8364,0.0733796,21.8035
k16_0.899_0.537_0.527_0.484_c862.mtx,32768,16384,103.546,0.056414,11.3379,0.046616,11.3181
k16_0.899_0.537_0.527_0.484_c862.mtx,32768,32768,103.886,0.056932,5.92348,0.0668293,5.88067
k16_0.899_0.537_0.527_0.484_c862.mtx,32768,65536,103.538,0.055678,3.24314,0.068503,3.20308
k16_0.899_0.537_0.527_0.484_c862.mtx,65536,2,103.637,0.056555,63658,24.8671,63651.6
k16_0.899_0.537_0.527_0.484_c862.mtx,65536,4,103.5,0.057379,31780.9,17.8492,31770.8
k16_0.899_0.537_0.527_0.484_c862.mtx,65536,8,104.1,0.057233,15916.5,4.24695,15916.6
k16_0.899_0.537_0.527_0.484_c862.mtx,65536,16,103.309,0.055243,7958.64,4.08362,7955.94
k16_0.899_0.537_0.527_0.484_c862.mtx,65536,32,104.055,0.058013,4001.23,1.84321,4000.14
k16_0.899_0.537_0.527_0.484_c862.mtx,65536,64,104.144,0.058496,2013.79,0.887741,2013.27
k16_0.899_0.537_0.527_0.484_c862.mtx,65536,128,104.137,0.05779,1011.04,0.409748,1010.86
k16_0.899_0.537_0.527_0.484_c862.mtx,65536,256,104.327,0.060546,518.82,0.362678,518.598
k16_0.899_0.537_0.527_0.484_c862.mtx,65536,512,103.865,0.05864,270.501,0.268538,270.368
k16_0.899_0.537_0.527_0.484_c862.mtx,65536,1024,104.06,0.062867,144.832,0.13733,144.785
k16_0.899_0.537_0.527_0.484_c862.mtx,65536,2048,104.037,0.056815,78.2036,0.0447688,78.1841
k16_0.899_0.537_0.527_0.484_c862.mtx,65536,4096,104.268,0.058878,41.6448,0.0382433,41.6253
k16_0.899_0.537_0.527_0.484_c862.mtx,65536,8192,104.086,0.064985,21.6925,0.0590092,21.649
k16_0.899_0.537_0.527_0.484_c862.mtx,65536,16384,103.374,0.054717,11.2925,0.0469065,11.2734
