filename,rows_per_block,cols_per_block,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.528_0.484_c862.mtx,4,512,103.611,0.054753,234.068,0.0602157,234.053
k16_0.899_0.537_0.528_0.484_c862.mtx,4,1024,102.949,0.056321,148.718,0.0715397,148.703
k16_0.899_0.537_0.528_0.484_c862.mtx,4,2048,102.919,0.055217,88.5798,0.111391,88.5069
k16_0.899_0.537_0.528_0.484_c862.mtx,4,4096,104.916,0.061335,49.1464,0.085673,49.0904
k16_0.899_0.537_0.528_0.484_c862.mtx,4,8192,102.956,0.056001,25.5538,0.0949375,25.5091
k16_0.899_0.537_0.528_0.484_c862.mtx,4,16384,102.863,0.054816,12.6965,0.0531096,12.6662
k16_0.899_0.537_0.528_0.484_c862.mtx,4,32768,104.728,0.069741,6.26522,0.0633632,6.22965
k16_0.899_0.537_0.528_0.484_c862.mtx,4,65536,103.052,0.05445,3.39151,0.0743907,3.34957
k16_0.899_0.537_0.528_0.484_c862.mtx,8,2,103.021,0.055647,25097.9,11.8728,25093.3
k16_0.899_0.537_0.528_0.484_c862.mtx,8,4,105.015,0.059761,12531,1.47075,12530.8
k16_0.899_0.537_0.528_0.484_c862.mtx,8,8,103.021,0.056964,6465.01,3.23587,6463.93
k16_0.899_0.537_0.528_0.484_c862.mtx,8,16,104.923,0.062975,3328.65,11.9676,3316.91
k16_0.899_0.537_0.528_0.484_c862.mtx,8,32,103.061,0.057961,1768.15,0.165839,1768.07
k16_0.899_0.537_0.528_0.484_c862.mtx,8,64,103.167,0.056313,990.816,0.195489,990.729
k16_0.899_0.537_0.528_0.484_c862.mtx,8,128,105.107,0.063893,583.747,0.268641,583.604
k16_0.899_0.537_0.528_0.484_c862.mtx,8,256,102.915,0.054635,354.855,0.0434784,354.832
k16_0.899_0.537_0.528_0.484_c862.mtx,8,512,103.165,0.055898,229.951,0.105576,229.946
k16_0.899_0.537_0.528_0.484_c862.mtx,8,1024,103.014,0.055867,146.581,0.0663325,146.556
k16_0.899_0.537_0.528_0.484_c862.mtx,8,2048,105.916,0.054891,87.0985,0.108604,87.0347
k16_0.899_0.537_0.528_0.484_c862.mtx,8,4096,105.546,0.064542,47.8456,0.135627,47.7484
k16_0.899_0.537_0.528_0.484_c862.mtx,8,8192,103.178,0.054624,24.8022,0.108231,24.7392
k16_0.899_0.537_0.528_0.484_c862.mtx,8,16384,105.26,0.064519,12.3046,0.0905773,12.2525
k16_0.899_0.537_0.528_0.484_c862.mtx,8,32768,103.062,0.055054,6.11307,0.0946684,6.06294
k16_0.899_0.537_0.528_0.484_c862.mtx,8,65536,105.052,0.062773,3.3595,0.0979473,3.30013
k16_0.899_0.537_0.528_0.484_c862.mtx,16,2,103.281,0.055559,24837.3,54.9909,24791.1
k16_0.899_0.537_0.528_0.484_c862.mtx,16,4,105.398,0.061047,12599.2,5.38584,12598
k16_0.899_0.537_0.528_0.484_c862.mtx,16,8,105.278,0.063751,6375.13,0.81864,6374.69
k16_0.899_0.537_0.528_0.484_c862.mtx,16,16,103.184,0.055182,3329.13,1.07887,3329.18
k16_0.899_0.537_0.528_0.484_c862.mtx,16,32,103.344,0.056852,1781.63,0.360442,1781.37
k16_0.899_0.537_0.528_0.484_c862.mtx,16,64,106.566,0.077144,991.723,0.887595,991.271
k16_0.899_0.537_0.528_0.484_c862.mtx,16,128,103.34,0.058153,587.081,0.514311,586.682
k16_0.899_0.537_0.528_0.484_c862.mtx,16,256,105.441,0.061803,355.616,0.235212,355.477
k16_0.899_0.537_0.528_0.484_c862.mtx,16,512,103.163,0.055871,230.01,0.086513,229.974
k16_0.899_0.537_0.528_0.484_c862.mtx,16,1024,103.188,0.055971,143.946,0.146793,143.846
k16_0.899_0.537_0.528_0.484_c862.mtx,16,2048,105.425,0.063178,84.5511,0.170075,84.4698
k16_0.899_0.537_0.528_0.484_c862.mtx,16,4096,103.142,0.055364,46.5819,0.124613,46.5263
k16_0.899_0.537_0.528_0.484_c862.mtx,16,8192,105.069,0.063607,24.3037,0.132123,24.2493
k16_0.899_0.537_0.528_0.484_c862.mtx,16,16384,103.991,0.082476,12.1871,0.244697,12.0564
k16_0.899_0.537_0.528_0.484_c862.mtx,16,32768,103.195,0.055572,6.00718,0.10886,5.94909
k16_0.899_0.537_0.528_0.484_c862.mtx,16,65536,105.385,0.060567,3.26137,0.0849953,3.20985
k16_0.899_0.537_0.528_0.484_c862.mtx,32,2,102.717,0.05518,24926.7,5.3691,24924.9
k16_0.899_0.537_0.528_0.484_c862.mtx,32,4,103.509,0.055288,12609.4,2.67373,12608
k16_0.899_0.537_0.528_0.484_c862.mtx,32,8,105.001,0.061555,6429.76,1.3016,6429.23
k16_0.899_0.537_0.528_0.484_c862.mtx,32,16,103.197,0.05489,3356.44,0.68266,3356
k16_0.899_0.537_0.528_0.484_c862.mtx,32,32,104.957,0.062903,1790.56,0.50205,1790.21
k16_0.899_0.537_0.528_0.484_c862.mtx,32,64,103.408,0.056998,1011.36,0.623758,1010.98
k16_0.899_0.537_0.528_0.484_c862.mtx,32,128,103.049,0.054862,598.877,0.177689,598.83
k16_0.899_0.537_0.528_0.484_c862.mtx,32,256,105.178,0.061526,362.484,0.15939,362.404
k16_0.899_0.537_0.528_0.484_c862.mtx,32,512,102.827,0.053061,231.272,0.202091,231.131
k16_0.899_0.537_0.528_0.484_c862.mtx,32,1024,102.964,0.055905,142.25,0.142285,142.176
k16_0.899_0.537_0.528_0.484_c862.mtx,32,2048,103.007,0.056648,82.2392,0.143357,82.1711
k16_0.899_0.537_0.528_0.484_c862.mtx,32,4096,105.108,0.054873,45.3843,0.121969,45.3467
k16_0.899_0.537_0.528_0.484_c862.mtx,32,8192,102.973,0.061388,23.8165,0.123184,23.7379
k16_0.899_0.537_0.528_0.484_c862.mtx,32,16384,102.954,0.053881,12.0168,0.129967,11.9484
k16_0.899_0.537_0.528_0.484_c862.mtx,32,32768,105.049,0.061534,5.95666,0.11401,5.88681
k16_0.899_0.537_0.528_0.484_c862.mtx,32,65536,103.02,0.054091,3.23836,0.0791597,3.19324
k16_0.899_0.537_0.528_0.484_c862.mtx,64,2,103.027,0.054771,24942.7,29.4177,24940.1
k16_0.899_0.537_0.528_0.484_c862.mtx,64,4,105.016,0.06446,12652.6,23.6712,12649
k16_0.899_0.537_0.528_0.484_c862.mtx,64,8,105.104,0.063182,6421.27,7.52144,6424.44
k16_0.899_0.537_0.528_0.484_c862.mtx,64,16,102.971,0.055953,3398.65,2.80301,3399.01
k16_0.899_0.537_0.528_0.484_c862.mtx,64,32,105.167,0.06267,1831.58,0.413001,1831.43
k16_0.899_0.537_0.528_0.484_c862.mtx,64,64,103.039,0.054015,1028.2,0.202188,1028.09
k16_0.899_0.537_0.528_0.484_c862.mtx,64,128,105.082,0.067659,611.855,0.225925,611.75
k16_0.899_0.537_0.528_0.484_c862.mtx,64,256,102.965,0.054818,377.965,0.170065,377.871
k16_0.899_0.537_0.528_0.484_c862.mtx,64,512,103.067,0.05513,235.968,0.221268,235.883
k16_0.899_0.537_0.528_0.484_c862.mtx,64,1024,103.112,0.054698,142.214,0.177454,142.149
k16_0.899_0.537_0.528_0.484_c862.mtx,64,2048,102.859,0.054687,80.7727,0.0856695,80.723
k16_0.899_0.537_0.528_0.484_c862.mtx,64,4096,104.936,0.060816,44.2158,0.0944282,44.1727
k16_0.899_0.537_0.528_0.484_c862.mtx,64,8192,103.031,0.053121,23.2894,0.135639,23.2252
k16_0.899_0.537_0.528_0.484_c862.mtx,64,16384,102.894,0.055556,11.7754,0.143481,11.6951
k16_0.899_0.537_0.528_0.484_c862.mtx,64,32768,102.855,0.054731,5.91788,0.113666,5.8487
k16_0.899_0.537_0.528_0.484_c862.mtx,64,65536,105.139,0.064152,3.22209,0.0885905,3.17341
k16_0.899_0.537_0.528_0.484_c862.mtx,128,2,102.737,0.05675,23295,22.0055,23283.7
k16_0.899_0.537_0.528_0.484_c862.mtx,128,4,104.949,0.062841,11849.4,8.99971,11844.2
k16_0.899_0.537_0.528_0.484_c862.mtx,128,8,104.908,0.065102,6115.31,2.88975,6113.65
k16_0.899_0.537_0.528_0.484_c862.mtx,128,16,103.03,0.056452,3236.56,2.60799,3235.19
k16_0.899_0.537_0.528_0.484_c862.mtx,128,32,105.506,0.059642,1776.86,0.462875,1776.68
k16_0.899_0.537_0.528_0.484_c862.mtx,128,64,103.048,0.055049,1023.77,0.439256,1023.48
k16_0.899_0.537_0.528_0.484_c862.mtx,128,128,104.93,0.060902,618.041,0.264927,617.854
k16_0.899_0.537_0.528_0.484_c862.mtx,128,256,102.846,0.054908,384.198,0.264199,384.102
k16_0.899_0.537_0.528_0.484_c862.mtx,128,512,102.767,0.053178,239.765,0.201354,239.699
k16_0.899_0.537_0.528_0.484_c862.mtx,128,1024,102.843,0.054958,142.737,0.165131,142.66
k16_0.899_0.537_0.528_0.484_c862.mtx,128,2048,105.088,0.070573,80.5102,0.145814,80.4322
k16_0.899_0.537_0.528_0.484_c862.mtx,128,4096,102.878,0.054193,44.0653,0.132784,44.0308
k16_0.899_0.537_0.528_0.484_c862.mtx,128,8192,103.005,0.055833,23.3602,0.157323,23.2927
k16_0.899_0.537_0.528_0.484_c862.mtx,128,16384,103.136,0.056667,11.9374,0.131414,11.8577
k16_0.899_0.537_0.528_0.484_c862.mtx,128,32768,102.76,0.055064,6.01729,0.111504,5.97121
k16_0.899_0.537_0.528_0.484_c862.mtx,128,65536,102.865,0.055148,3.26981,0.0730758,3.22546
k16_0.899_0.537_0.528_0.484_c862.mtx,256,2,102.957,0.062048,23368.1,22.2851,23360.5
k16_0.899_0.537_0.528_0.484_c862.mtx,256,4,104.906,0.066146,11910.4,9.38917,11910.6
k16_0.899_0.537_0.528_0.484_c862.mtx,256,8,104.821,0.068317,6187.53,4.44241,6183.68
k16_0.899_0.537_0.528_0.484_c862.mtx,256,16,103.366,0.054962,3303.21,1.41023,3302.77
k16_0.899_0.537_0.528_0.484_c862.mtx,256,32,103.983,0.054724,1838.05,0.614232,1837.72
k16_0.899_0.537_0.528_0.484_c862.mtx,256,64,105.929,0.086245,1072.24,0.55799,1071.97
k16_0.899_0.537_0.528_0.484_c862.mtx,256,128,103.139,0.055548,649.213,0.270952,649.041
k16_0.899_0.537_0.528_0.484_c862.mtx,256,256,103.021,0.055143,402.029,0.21083,401.915
k16_0.899_0.537_0.528_0.484_c862.mtx,256,512,105.098,0.060724,245.296,0.230698,245.238
k16_0.899_0.537_0.528_0.484_c862.mtx,256,1024,102.998,0.05937,143.844,0.104945,143.812
k16_0.899_0.537_0.528_0.484_c862.mtx,256,2048,102.992,0.053561,80.5457,0.161478,80.4602
k16_0.899_0.537_0.528_0.484_c862.mtx,256,4096,104.938,0.062032,43.6832,0.161566,43.6007
k16_0.899_0.537_0.528_0.484_c862.mtx,256,8192,102.913,0.054351,22.9898,0.153138,22.9254
k16_0.899_0.537_0.528_0.484_c862.mtx,256,16384,103.101,0.054581,11.8043,0.122633,11.7283
k16_0.899_0.537_0.528_0.484_c862.mtx,256,32768,103.015,0.066575,6.003,0.106662,5.956
k16_0.899_0.537_0.528_0.484_c862.mtx,256,65536,104.989,0.08453,3.29618,0.149573,3.2214
k16_0.899_0.537_0.528_0.484_c862.mtx,512,2,102.997,0.055188,23646.3,37.0979,23641.5
k16_0.899_0.537_0.528_0.484_c862.mtx,512,4,105.133,0.059856,12168.7,12.2816,12161.5
k16_0.899_0.537_0.528_0.484_c862.mtx,512,8,104.949,0.067021,6427.39,3.99478,6425.34
k16_0.899_0.537_0.528_0.484_c862.mtx,512,16,103.135,0.057305,3498.97,2.40715,3499.42
k16_0.899_0.537_0.528_0.484_c862.mtx,512,32,104.829,0.054563,1989.82,0.833354,1989.26
k16_0.899_0.537_0.528_0.484_c862.mtx,512,64,102.915,0.05498,1181.52,0.636079,1181.59
k16_0.899_0.537_0.528_0.484_c862.mtx,512,128,105.112,0.064827,712.654,0.235246,712.519
k16_0.899_0.537_0.528_0.484_c862.mtx,512,256,102.917,0.054548,432.18,0.358136,431.915
k16_0.899_0.537_0.528_0.484_c862.mtx,512,512,103.127,0.055961,254.39,0.26215,254.282
k16_0.899_0.537_0.528_0.484_c862.mtx,512,1024,105.058,0.062808,145.563,0.176495,145.499
k16_0.899_0.537_0.528_0.484_c862.mtx,512,2048,102.706,0.054006,80.4597,0.114994,80.3843
k16_0.899_0.537_0.528_0.484_c862.mtx,512,4096,104.952,0.060481,43.221,0.116235,43.1622
k16_0.899_0.537_0.528_0.484_c862.mtx,512,8192,102.915,0.055715,22.7059,0.17112,22.6311
k16_0.899_0.537_0.528_0.484_c862.mtx,512,16384,103.065,0.055075,11.7165,0.151584,11.6235
k16_0.899_0.537_0.528_0.484_c862.mtx,512,32768,103.025,0.054613,5.97372,0.112905,5.91213
k16_0.899_0.537_0.528_0.484_c862.mtx,512,65536,105.111,0.062298,3.26213,0.0806463,3.21583
k16_0.899_0.537_0.528_0.484_c862.mtx,1024,2,102.928,0.053253,25756.2,11.5714,25752.3
k16_0.899_0.537_0.528_0.484_c862.mtx,1024,4,105.497,0.060602,13704.4,9.60125,13698.7
k16_0.899_0.537_0.528_0.484_c862.mtx,1024,8,104.869,0.063348,7470.07,3.5856,7468.74
k16_0.899_0.537_0.528_0.484_c862.mtx,1024,16,103.139,0.054049,4189.38,1.91061,4189.78
k16_0.899_0.537_0.528_0.484_c862.mtx,1024,32,105.105,0.062761,2410.22,1.61282,2409.97
k16_0.899_0.537_0.528_0.484_c862.mtx,1024,64,103.111,0.054498,1407.41,0.596683,1407.29
k16_0.899_0.537_0.528_0.484_c862.mtx,1024,128,105.09,0.067222,814.865,0.38813,814.69
k16_0.899_0.537_0.528_0.484_c862.mtx,1024,256,103.007,0.059838,464.844,0.27536,464.695
k16_0.899_0.537_0.528_0.484_c862.mtx,1024,512,105.159,0.060041,260.397,0.181575,260.306
k16_0.899_0.537_0.528_0.484_c862.mtx,1024,1024,102.838,0.054771,145.893,0.161573,145.86
k16_0.899_0.537_0.528_0.484_c862.mtx,1024,2048,105.069,0.060921,79.8393,0.156923,79.7708
k16_0.899_0.537_0.528_0.484_c862.mtx,1024,4096,102.99,0.056416,42.8842,0.0872833,42.8369
k16_0.899_0.537_0.528_0.484_c862.mtx,1024,8192,105.203,0.064495,22.4309,0.154748,22.349
k16_0.899_0.537_0.528_0.484_c862.mtx,1024,16384,102.886,0.054615,11.5975,0.131116,11.5333
k16_0.899_0.537_0.528_0.484_c862.mtx,1024,32768,102.962,0.054155,5.95768,0.0957348,5.89869
k16_0.899_0.537_0.528_0.484_c862.mtx,1024,65536,102.861,0.05368,3.26363,0.0800332,3.21992
k16_0.899_0.537_0.528_0.484_c862.mtx,2048,2,104.996,0.062992,43861.8,18.7758,43854.7
k16_0.899_0.537_0.528_0.484_c862.mtx,2048,4,104.953,0.063284,22585.9,10.0379,22581.6
k16_0.899_0.537_0.528_0.484_c862.mtx,2048,8,104.798,0.062464,11714,5.09181,11710.9
k16_0.899_0.537_0.528_0.484_c862.mtx,2048,16,104.927,0.065317,6126.69,3.10331,6125.28
k16_0.899_0.537_0.528_0.484_c862.mtx,2048,32,103.386,0.061333,3233.01,2.08104,3232.49
k16_0.899_0.537_0.528_0.484_c862.mtx,2048,64,104.411,0.055926,1715.63,0.603982,1715.31
k16_0.899_0.537_0.528_0.484_c862.mtx,2048,128,105.16,0.063309,912.722,0.35102,912.513
k16_0.899_0.537_0.528_0.484_c862.mtx,2048,256,102.914,0.055111,489.266,0.373162,489.139
k16_0.899_0.537_0.528_0.484_c862.mtx,2048,512,103.109,0.056634,263.836,0.329378,263.684
k16_0.899_0.537_0.528_0.484_c862.mtx,2048,1024,105.188,0.062271,145.87,0.295843,145.703
k16_0.899_0.537_0.528_0.484_c862.mtx,2048,2048,103.169,0.061823,79.5011,0.135996,79.4276
k16_0.899_0.537_0.528_0.484_c862.mtx,2048,4096,102.997,0.061143,42.5636,0.188807,42.4768
k16_0.899_0.537_0.528_0.484_c862.mtx,2048,8192,103,0.055571,22.2622,0.131007,22.1906
k16_0.899_0.537_0.528_0.484_c862.mtx,2048,16384,105.197,0.061477,11.5131,0.0991395,11.4694
k16_0.899_0.537_0.528_0.484_c862.mtx,2048,32768,102.83,0.055704,5.97835,0.0886793,5.93436
k16_0.899_0.537_0.528_0.484_c862.mtx,2048,65536,105.121,0.061896,3.26422,0.0871406,3.21751
k16_0.899_0.537_0.528_0.484_c862.mtx,4096,2,102.966,0.055073,56428.3,34.1314,56411.7
k16_0.899_0.537_0.528_0.484_c862.mtx,4096,4,104.977,0.062794,28483.6,13.4094,28484.5
k16_0.899_0.537_0.528_0.484_c862.mtx,4096,8,105.161,0.06349,14380.3,7.20011,14375.3
k16_0.899_0.537_0.528_0.484_c862.mtx,4096,16,103.009,0.055741,7280.85,3.28787,7279.71
k16_0.899_0.537_0.528_0.484_c862.mtx,4096,32,105.208,0.062768,3700.04,1.53539,3699.5
k16_0.899_0.537_0.528_0.484_c862.mtx,4096,64,103.095,0.054047,1888.77,0.722257,1888.4
k16_0.899_0.537_0.528_0.484_c862.mtx,4096,128,103.076,0.056217,966.201,0.352815,966.109
k16_0.899_0.537_0.528_0.484_c862.mtx,4096,256,103.077,0.055592,502.364,0.165884,502.259
k16_0.899_0.537_0.528_0.484_c862.mtx,4096,512,103.321,0.061136,265.923,0.303382,265.79
k16_0.899_0.537_0.528_0.484_c862.mtx,4096,1024,103.213,0.055785,144.581,0.168391,144.527
k16_0.899_0.537_0.528_0.484_c862.mtx,4096,2048,103.02,0.054746,79.3887,0.129284,79.3618
k16_0.899_0.537_0.528_0.484_c862.mtx,4096,4096,103.049,0.056724,42.5532,0.108559,42.4932
k16_0.899_0.537_0.528_0.484_c862.mtx,4096,8192,103.102,0.056738,22.1305,0.0365665,22.1112
k16_0.899_0.537_0.528_0.484_c862.mtx,4096,16384,103.022,0.058378,11.4172,0.0569001,11.3872
k16_0.899_0.537_0.528_0.484_c862.mtx,4096,32768,103.001,0.055338,5.94466,0.0596265,5.91862
k16_0.899_0.537_0.528_0.484_c862.mtx,4096,65536,103.11,0.056188,3.27021,0.0717201,3.23468
k16_0.899_0.537_0.528_0.484_c862.mtx,8192,2,105.203,0.062605,61039.4,21.0037,61037.3
k16_0.899_0.537_0.528_0.484_c862.mtx,8192,4,104.988,0.060655,30556.1,16.0597,30550.4
k16_0.899_0.537_0.528_0.484_c862.mtx,8192,8,103.056,0.055139,15324.3,9.23355,15321.7
k16_0.899_0.537_0.528_0.484_c862.mtx,8192,16,105.075,0.067827,7702.2,2.67696,7702.13
k16_0.899_0.537_0.528_0.484_c862.mtx,8192,32,104.96,0.063021,3871.6,2.26423,3870.43
k16_0.899_0.537_0.528_0.484_c862.mtx,8192,64,102.878,0.054434,1956.15,1.42755,1955.48
k16_0.899_0.537_0.528_0.484_c862.mtx,8192,128,105.121,0.059595,987.611,0.545613,987.294
k16_0.899_0.537_0.528_0.484_c862.mtx,8192,256,105.713,0.054061,509.691,0.181536,509.641
k16_0.899_0.537_0.528_0.484_c862.mtx,8192,512,102.899,0.054854,267.987,0.210668,267.845
k16_0.899_0.537_0.528_0.484_c862.mtx,8192,1024,102.824,0.056242,144.701,0.189773,144.601
k16_0.899_0.537_0.528_0.484_c862.mtx,8192,2048,105.057,0.067348,79.0254,0.186048,78.9078
k16_0.899_0.537_0.528_0.484_c862.mtx,8192,4096,102.908,0.055749,42.4339,0.0871278,42.4213
k16_0.899_0.537_0.528_0.484_c862.mtx,8192,8192,105.132,0.060735,22.0628,0.0400821,22.0433
k16_0.899_0.537_0.528_0.484_c862.mtx,8192,16384,102.949,0.058537,11.3495,0.0290163,11.3368
k16_0.899_0.537_0.528_0.484_c862.mtx,8192,32768,104.921,0.063226,5.96426,0.0428101,5.94691
k16_0.899_0.537_0.528_0.484_c862.mtx,8192,65536,102.854,0.053771,3.2661,0.0747063,3.2222
k16_0.899_0.537_0.528_0.484_c862.mtx,16384,2,105.192,0.068796,62750.1,18.7868,62740.1
k16_0.899_0.537_0.528_0.484_c862.mtx,16384,4,103.174,0.055939,31356,8.67809,31350.9
k16_0.899_0.537_0.528_0.484_c862.mtx,16384,8,105.295,0.064323,15697.3,7.12121,15694.7
k16_0.899_0.537_0.528_0.484_c862.mtx,16384,16,105.263,0.062298,7858.74,3.6908,7857.12
k16_0.899_0.537_0.528_0.484_c862.mtx,16384,32,104.899,0.061395,3943.65,1.42325,3943.47
k16_0.899_0.537_0.528_0.484_c862.mtx,16384,64,105.004,0.065387,1986.86,0.819902,1986.57
k16_0.899_0.537_0.528_0.484_c862.mtx,16384,128,103.105,0.054675,1000.33,0.378545,1000.17
k16_0.899_0.537_0.528_0.484_c862.mtx,16384,256,103.052,0.055654,514.62,0.257456,514.531
k16_0.899_0.537_0.528_0.484_c862.mtx,16384,512,105.017,0.059716,269.2,0.21623,269.131
k16_0.899_0.537_0.528_0.484_c862.mtx,16384,1024,102.857,0.056397,144.17,0.113991,144.134
k16_0.899_0.537_0.528_0.484_c862.mtx,16384,2048,103.162,0.054989,78.3555,0.133579,78.3153
k16_0.899_0.537_0.528_0.484_c862.mtx,16384,4096,105.095,0.062807,41.9418,0.118897,41.8604
k16_0.899_0.537_0.528_0.484_c862.mtx,16384,8192,102.951,0.054249,21.9205,0.0721577,21.8753
k16_0.899_0.537_0.528_0.484_c862.mtx,16384,16384,104.935,0.060579,11.3643,0.0549529,11.3311
k16_0.899_0.537_0.528_0.484_c862.mtx,16384,32768,102.99,0.055476,5.94805,0.0562732,5.92614
k16_0.899_0.537_0.528_0.484_c862.mtx,16384,65536,105.002,0.060896,3.26919,0.087185,3.22326
k16_0.899_0.537_0.528_0.484_c862.mtx,32768,2,103.057,0.054181,63307.8,29.6022,63295.2
k16_0.899_0.537_0.528_0.484_c862.mtx,32768,4,105.088,0.060839,31616.6,10.3492,31612
k16_0.899_0.537_0.528_0.484_c862.mtx,32768,8,105.139,0.064435,15800,6.12264,15796.2
k16_0.899_0.537_0.528_0.484_c862.mtx,32768,16,103.178,0.05561,7921.09,3.52117,7920.21
k16_0.899_0.537_0.528_0.484_c862.mtx,32768,32,103.123,0.056784,3974.36,1.36007,3974.27
k16_0.899_0.537_0.528_0.484_c862.mtx,32768,64,105.02,0.060903,2000.06,0.931484,1999.58
k16_0.899_0.537_0.528_0.484_c862.mtx,32768,128,103.076,0.055488,1008.41,0.52653,1008.39
k16_0.899_0.537_0.528_0.484_c862.mtx,32768,256,105.256,0.064101,516.917,0.262648,516.905
k16_0.899_0.537_0.528_0.484_c862.mtx,32768,512,103.039,0.054574,270.37,0.14396,270.286
k16_0.899_0.537_0.528_0.484_c862.mtx,32768,1024,105.145,0.062483,144.636,0.223607,144.538
k16_0.899_0.537_0.528_0.484_c862.mtx,32768,2048,103.048,0.054628,78.2635,0.0767548,78.2197
k16_0.899_0.537_0.528_0.484_c862.mtx,32768,4096,105.018,0.059826,41.8453,0.0768689,41.8165
k16_0.899_0.537_0.528_0.484_c862.mtx,32768,8192,103.016,0.053732,21.8645,0.0739962,21.8238
k16_0.899_0.537_0.528_0.484_c862.mtx,32768,16384,105.085,0.062248,11.3502,0.0553783,11.3305
k16_0.899_0.537_0.528_0.484_c862.mtx,32768,32768,103.823,0.05786,5.96492,0.135308,5.90823
k16_0.899_0.537_0.528_0.484_c862.mtx,32768,65536,103.073,0.054872,3.26272,0.079028,3.21501
k16_0.899_0.537_0.528_0.484_c862.mtx,65536,2,105.149,0.068158,63719,27.1405,63720
k16_0.899_0.537_0.528_0.484_c862.mtx,65536,4,105.365,0.064693,31832.5,29.7106,31821.5
k16_0.899_0.537_0.528_0.484_c862.mtx,65536,8,103.132,0.054725,15932.9,7.85769,15929
k16_0.899_0.537_0.528_0.484_c862.mtx,65536,16,105.58,0.060277,7977.34,4.1442,7976.9
k16_0.899_0.537_0.528_0.484_c862.mtx,65536,32,104.811,0.061676,4003.58,1.36348,4003.04
k16_0.899_0.537_0.528_0.484_c862.mtx,65536,64,103.024,0.055249,2016.76,1.19221,2015.91
k16_0.899_0.537_0.528_0.484_c862.mtx,65536,128,103.022,0.054682,1014.05,0.681895,1013.85
k16_0.899_0.537_0.528_0.484_c862.mtx,65536,256,103.091,0.055336,518.811,0.124082,518.79
k16_0.899_0.537_0.528_0.484_c862.mtx,65536,512,105.039,0.063549,271.301,0.147241,271.219
k16_0.899_0.537_0.528_0.484_c862.mtx,65536,1024,103.277,0.055986,144.994,0.157069,144.894
k16_0.899_0.537_0.528_0.484_c862.mtx,65536,2048,104.687,0.054622,78.4074,0.0997422,78.3371
k16_0.899_0.537_0.528_0.484_c862.mtx,65536,4096,103.123,0.054733,41.8238,0.0916021,41.7613
k16_0.899_0.537_0.528_0.484_c862.mtx,65536,8192,105.071,0.066407,21.8449,0.08006,21.8025
k16_0.899_0.537_0.528_0.484_c862.mtx,65536,16384,104.03,0.055369,11.3151,0.0503239,11.2781
k16_0.899_0.537_0.528_0.484_c862.mtx,65536,32768,102.765,0.053704,5.93739,0.0775618,5.90137
