filename,rows_per_block,cols_per_block,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.537_0.486_c862.mtx,4,32768,105.647,0.070618,6.47524,0.0823058,6.43214
k16_0.899_0.537_0.537_0.486_c862.mtx,4,65536,102.614,0.051729,3.54385,0.0844758,3.49868
k16_0.899_0.537_0.537_0.486_c862.mtx,8,2,102.823,0.053307,25575.1,6.76328,25572.5
k16_0.899_0.537_0.537_0.486_c862.mtx,8,4,105.913,0.088471,12924.4,3.98934,12921.9
k16_0.899_0.537_0.537_0.486_c862.mtx,8,8,105.536,0.06146,6604.21,2.51775,6603.83
k16_0.899_0.537_0.537_0.486_c862.mtx,8,16,105.075,0.054771,3415.76,0.850893,3415.26
k16_0.899_0.537_0.537_0.486_c862.mtx,8,32,102.806,0.053226,1813.78,0.346406,1813.82
k16_0.899_0.537_0.537_0.486_c862.mtx,8,64,105.227,0.063126,1021.13,0.529936,1020.75
k16_0.899_0.537_0.537_0.486_c862.mtx,8,128,105.246,0.063437,604.241,0.227461,604.141
k16_0.899_0.537_0.537_0.486_c862.mtx,8,256,103.036,0.053204,369.376,0.0969771,369.347
k16_0.899_0.537_0.537_0.486_c862.mtx,8,512,105.376,0.058606,240.084,0.147058,240.018
k16_0.899_0.537_0.537_0.486_c862.mtx,8,1024,106.139,0.057464,151.979,0.203667,151.863
k16_0.899_0.537_0.537_0.486_c862.mtx,8,2048,103.014,0.052605,89.7808,0.17839,89.7278
k16_0.899_0.537_0.537_0.486_c862.mtx,8,4096,105.381,0.056882,49.0739,0.0745654,49.0401
k16_0.899_0.537_0.537_0.486_c862.mtx,8,8192,102.741,0.051618,25.3978,0.120628,25.3392
k16_0.899_0.537_0.537_0.486_c862.mtx,8,16384,102.884,0.05345,12.6196,0.112131,12.5574
k16_0.899_0.537_0.537_0.486_c862.mtx,8,32768,105.115,0.061559,6.3319,0.102765,6.27592
k16_0.899_0.537_0.537_0.486_c862.mtx,8,65536,102.741,0.053895,3.46975,0.0839999,3.41884
k16_0.899_0.537_0.537_0.486_c862.mtx,16,2,105.645,0.057894,25454.9,20.7207,25451
k16_0.899_0.537_0.537_0.486_c862.mtx,16,4,105.798,0.063055,12853.6,2.2699,12852.7
k16_0.899_0.537_0.537_0.486_c862.mtx,16,8,105.79,0.062943,6565.93,1.50031,6564.97
k16_0.899_0.537_0.537_0.486_c862.mtx,16,16,103.339,0.051421,3399.82,0.558148,3399.46
k16_0.899_0.537_0.537_0.486_c862.mtx,16,32,105.755,0.057759,1827.31,1.10337,1826.88
k16_0.899_0.537_0.537_0.486_c862.mtx,16,64,105.771,0.064221,1025.91,0.168174,1025.91
k16_0.899_0.537_0.537_0.486_c862.mtx,16,128,105.906,0.066582,607.432,0.229495,607.318
k16_0.899_0.537_0.537_0.486_c862.mtx,16,256,103.37,0.052963,371.043,0.212072,370.987
k16_0.899_0.537_0.537_0.486_c862.mtx,16,512,105.928,0.058931,239.139,0.0998131,239.092
k16_0.899_0.537_0.537_0.486_c862.mtx,16,1024,105.755,0.060683,148.883,0.104043,148.854
k16_0.899_0.537_0.537_0.486_c862.mtx,16,2048,103.101,0.052231,86.7889,0.0952445,86.7534
k16_0.899_0.537_0.537_0.486_c862.mtx,16,4096,103.28,0.052798,47.847,0.197502,47.7612
k16_0.899_0.537_0.537_0.486_c862.mtx,16,8192,103.038,0.052304,24.8884,0.135422,24.8187
k16_0.899_0.537_0.537_0.486_c862.mtx,16,16384,105.786,0.072096,12.4388,0.139382,12.3662
k16_0.899_0.537_0.537_0.486_c862.mtx,16,32768,103.032,0.052049,6.21138,0.110818,6.14486
k16_0.899_0.537_0.537_0.486_c862.mtx,16,65536,105.667,0.057258,3.44242,0.0930416,3.37433
k16_0.899_0.537_0.537_0.486_c862.mtx,32,2,102.794,0.053212,25414.9,15.004,25411.9
k16_0.899_0.537_0.537_0.486_c862.mtx,32,4,104.228,0.056443,12773.9,1.76522,12773.2
k16_0.899_0.537_0.537_0.486_c862.mtx,32,8,104.544,0.06026,6547.49,1.3885,6546.78
k16_0.899_0.537_0.537_0.486_c862.mtx,32,16,103.109,0.052316,3442.18,1.96592,3441.87
k16_0.899_0.537_0.537_0.486_c862.mtx,32,32,104.151,0.058003,1847.48,3.55809,1846.88
k16_0.899_0.537_0.537_0.486_c862.mtx,32,64,103.513,0.053572,1042.52,0.187984,1042.41
k16_0.899_0.537_0.537_0.486_c862.mtx,32,128,104.275,0.056431,618.472,0.293754,618.289
k16_0.899_0.537_0.537_0.486_c862.mtx,32,256,104.365,0.057849,377.116,0.135956,377.058
k16_0.899_0.537_0.537_0.486_c862.mtx,32,512,103.433,0.052834,240.166,0.154861,240.077
k16_0.899_0.537_0.537_0.486_c862.mtx,32,1024,104.357,0.05818,146.808,0.250883,146.667
k16_0.899_0.537_0.537_0.486_c862.mtx,32,2048,103.361,0.056987,84.5187,0.187447,84.4192
k16_0.899_0.537_0.537_0.486_c862.mtx,32,4096,103.26,0.068225,46.4575,0.121695,46.3977
k16_0.899_0.537_0.537_0.486_c862.mtx,32,8192,104.188,0.058949,24.4051,0.141827,24.3264
k16_0.899_0.537_0.537_0.486_c862.mtx,32,16384,103.149,0.053325,12.2985,0.148902,12.2155
k16_0.899_0.537_0.537_0.486_c862.mtx,32,32768,103.236,0.053719,6.16384,0.105771,6.10516
k16_0.899_0.537_0.537_0.486_c862.mtx,32,65536,104.128,0.05675,3.42266,0.0931865,3.37073
k16_0.899_0.537_0.537_0.486_c862.mtx,64,2,103.32,0.053454,25457,11.4625,25451.3
k16_0.899_0.537_0.537_0.486_c862.mtx,64,4,105.718,0.070355,12895.1,18.4701,12887.1
k16_0.899_0.537_0.537_0.486_c862.mtx,64,8,103.395,0.051368,6642.45,1.19152,6642.41
k16_0.899_0.537_0.537_0.486_c862.mtx,64,16,103.561,0.053893,3483.85,0.985334,3483.44
k16_0.899_0.537_0.537_0.486_c862.mtx,64,32,102.974,0.054705,1883.53,0.46542,1883.37
k16_0.899_0.537_0.537_0.486_c862.mtx,64,64,103.52,0.055254,1059.42,0.246583,1059.26
k16_0.899_0.537_0.537_0.486_c862.mtx,64,128,103.007,0.053674,636.564,0.413642,636.341
k16_0.899_0.537_0.537_0.486_c862.mtx,64,256,103.099,0.051962,392.026,0.176938,391.933
k16_0.899_0.537_0.537_0.486_c862.mtx,64,512,103.187,0.079494,245.133,0.348958,244.947
k16_0.899_0.537_0.537_0.486_c862.mtx,64,1024,103.182,0.052958,146.616,0.161274,146.545
k16_0.899_0.537_0.537_0.486_c862.mtx,64,2048,103.071,0.053677,82.8036,0.132335,82.7368
k16_0.899_0.537_0.537_0.486_c862.mtx,64,4096,102.896,0.053514,45.1886,0.133252,45.107
k16_0.899_0.537_0.537_0.486_c862.mtx,64,8192,102.988,0.059606,23.8023,0.135867,23.7237
k16_0.899_0.537_0.537_0.486_c862.mtx,64,16384,103.099,0.051491,12.0525,0.144703,11.9704
k16_0.899_0.537_0.537_0.486_c862.mtx,64,32768,103.066,0.054182,6.12904,0.133572,6.05323
k16_0.899_0.537_0.537_0.486_c862.mtx,64,65536,103.118,0.053329,3.3735,0.0871683,3.32656
k16_0.899_0.537_0.537_0.486_c862.mtx,128,2,103.139,0.053051,23782.7,11.4502,23782.4
k16_0.899_0.537_0.537_0.486_c862.mtx,128,4,103.045,0.052307,12107.4,2.94938,12107.1
k16_0.899_0.537_0.537_0.486_c862.mtx,128,8,103.147,0.054368,6261.05,3.47081,6259.64
k16_0.899_0.537_0.537_0.486_c862.mtx,128,16,103.033,0.054141,3320.31,0.971697,3319.74
k16_0.899_0.537_0.537_0.486_c862.mtx,128,32,103.086,0.053144,1831.65,0.572139,1831.37
k16_0.899_0.537_0.537_0.486_c862.mtx,128,64,103.102,0.052052,1062.5,0.223229,1062.46
k16_0.899_0.537_0.537_0.486_c862.mtx,128,128,103.146,0.058727,641.293,0.277685,641.173
k16_0.899_0.537_0.537_0.486_c862.mtx,128,256,103.09,0.052972,398.24,0.256205,398.144
k16_0.899_0.537_0.537_0.486_c862.mtx,128,512,103.112,0.05475,248.896,0.245585,248.849
k16_0.899_0.537_0.537_0.486_c862.mtx,128,1024,103.056,0.053843,147.02,0.169345,146.925
k16_0.899_0.537_0.537_0.486_c862.mtx,128,2048,103.048,0.055091,82.6723,0.165102,82.5727
k16_0.899_0.537_0.537_0.486_c862.mtx,128,4096,106.156,0.072664,45.2612,0.300095,45.1063
k16_0.899_0.537_0.537_0.486_c862.mtx,128,8192,102.863,0.052258,23.8981,0.124625,23.8221
k16_0.899_0.537_0.537_0.486_c862.mtx,128,16384,102.812,0.051832,12.2297,0.153033,12.1393
k16_0.899_0.537_0.537_0.486_c862.mtx,128,32768,102.901,0.052375,6.2169,0.116645,6.15774
k16_0.899_0.537_0.537_0.486_c862.mtx,128,65536,103.035,0.052804,3.4275,0.0869462,3.37669
k16_0.899_0.537_0.537_0.486_c862.mtx,256,2,102.99,0.053338,23865.4,11.3796,23858.9
k16_0.899_0.537_0.537_0.486_c862.mtx,256,4,103.139,0.053702,12163.2,5.80119,12160.6
k16_0.899_0.537_0.537_0.486_c862.mtx,256,8,104.196,0.053678,6345.65,5.42663,6342.52
k16_0.899_0.537_0.537_0.486_c862.mtx,256,16,102.824,0.052743,3399.02,1.70081,3398.01
k16_0.899_0.537_0.537_0.486_c862.mtx,256,32,103.142,0.053947,1896.98,0.496788,1896.69
k16_0.899_0.537_0.537_0.486_c862.mtx,256,64,102.93,0.059468,1110.33,0.616438,1109.87
k16_0.899_0.537_0.537_0.486_c862.mtx,256,128,102.84,0.051864,675.522,0.313877,675.344
k16_0.899_0.537_0.537_0.486_c862.mtx,256,256,103.079,0.05392,415.865,0.344337,415.724
k16_0.899_0.537_0.537_0.486_c862.mtx,256,512,103.097,0.051956,253.644,0.144235,253.593
k16_0.899_0.537_0.537_0.486_c862.mtx,256,1024,103.218,0.051742,148.356,0.310268,148.206
k16_0.899_0.537_0.537_0.486_c862.mtx,256,2048,102.976,0.05185,82.6163,0.156439,82.5788
k16_0.899_0.537_0.537_0.486_c862.mtx,256,4096,103.298,0.053683,44.7015,0.17015,44.6185
k16_0.899_0.537_0.537_0.486_c862.mtx,256,8192,102.759,0.053774,23.543,0.143556,23.4576
k16_0.899_0.537_0.537_0.486_c862.mtx,256,16384,102.688,0.052776,12.1174,0.128066,12.0504
k16_0.899_0.537_0.537_0.486_c862.mtx,256,32768,102.743,0.051471,6.20253,0.118878,6.13848
k16_0.899_0.537_0.537_0.486_c862.mtx,256,65536,102.723,0.0524,3.42861,0.0724929,3.38946
k16_0.899_0.537_0.537_0.486_c862.mtx,512,2,103.269,0.053494,24193.9,7.15802,24189.2
k16_0.899_0.537_0.537_0.486_c862.mtx,512,4,103.164,0.055225,12469.4,6.08323,12470
k16_0.899_0.537_0.537_0.486_c862.mtx,512,8,102.95,0.054244,6583.27,2.00159,6582.54
k16_0.899_0.537_0.537_0.486_c862.mtx,512,16,103.26,0.053624,3609.45,0.85835,3609.13
k16_0.899_0.537_0.537_0.486_c862.mtx,512,32,103.018,0.053575,2063.24,0.74618,2062.99
k16_0.899_0.537_0.537_0.486_c862.mtx,512,64,103.13,0.056023,1229.42,0.423077,1229.39
k16_0.899_0.537_0.537_0.486_c862.mtx,512,128,102.854,0.052668,743.297,0.66891,743.077
k16_0.899_0.537_0.537_0.486_c862.mtx,512,256,103.126,0.052951,448.166,0.293884,448.047
k16_0.899_0.537_0.537_0.486_c862.mtx,512,512,103.455,0.054574,262.2,0.257813,262.109
k16_0.899_0.537_0.537_0.486_c862.mtx,512,1024,102.938,0.057341,149.928,0.170196,149.841
k16_0.899_0.537_0.537_0.486_c862.mtx,512,2048,103.264,0.054595,82.4695,0.130957,82.4001
k16_0.899_0.537_0.537_0.486_c862.mtx,512,4096,104.096,0.055838,44.3395,0.159774,44.2831
k16_0.899_0.537_0.537_0.486_c862.mtx,512,8192,103.007,0.051952,23.2096,0.134901,23.1187
k16_0.899_0.537_0.537_0.486_c862.mtx,512,16384,103.119,0.05171,11.9782,0.139568,11.9138
k16_0.899_0.537_0.537_0.486_c862.mtx,512,32768,102.941,0.052008,6.18123,0.111357,6.12785
k16_0.899_0.537_0.537_0.486_c862.mtx,512,65536,102.942,0.052583,3.432,0.0883506,3.38325
k16_0.899_0.537_0.537_0.486_c862.mtx,1024,2,103.072,0.052235,26628,8.61568,26624.9
k16_0.899_0.537_0.537_0.486_c862.mtx,1024,4,103.242,0.052581,14142,6.57837,14137.7
k16_0.899_0.537_0.537_0.486_c862.mtx,1024,8,103.327,0.053636,7756.83,1.91277,7756.07
k16_0.899_0.537_0.537_0.486_c862.mtx,1024,16,102.893,0.052237,4354.46,1.87236,4353.96
k16_0.899_0.537_0.537_0.486_c862.mtx,1024,32,103.282,0.053063,2507.68,1.367,2507.59
k16_0.899_0.537_0.537_0.486_c862.mtx,1024,64,102.908,0.053332,1464.09,1.08244,1463.28
k16_0.899_0.537_0.537_0.486_c862.mtx,1024,128,103.157,0.052473,841.17,0.290241,841.077
k16_0.899_0.537_0.537_0.486_c862.mtx,1024,256,103.288,0.054592,479.195,0.305416,479.071
k16_0.899_0.537_0.537_0.486_c862.mtx,1024,512,103.304,0.053194,267.542,0.235453,267.418
k16_0.899_0.537_0.537_0.486_c862.mtx,1024,1024,103.277,0.053854,149.976,0.145074,149.898
k16_0.899_0.537_0.537_0.486_c862.mtx,1024,2048,102.795,0.056654,81.8986,0.115919,81.8296
k16_0.899_0.537_0.537_0.486_c862.mtx,1024,4096,102.852,0.052369,43.8764,0.0676825,43.8603
k16_0.899_0.537_0.537_0.486_c862.mtx,1024,8192,102.977,0.052655,22.9153,0.121528,22.8499
k16_0.899_0.537_0.537_0.486_c862.mtx,1024,16384,102.915,0.052889,11.8893,0.172259,11.8085
k16_0.899_0.537_0.537_0.486_c862.mtx,1024,32768,102.825,0.05318,6.17573,0.120721,6.10496
k16_0.899_0.537_0.537_0.486_c862.mtx,1024,65536,102.767,0.056102,3.42794,0.0783233,3.38659
k16_0.899_0.537_0.537_0.486_c862.mtx,2048,2,103.113,0.053178,45365.8,19.5936,45356.6
k16_0.899_0.537_0.537_0.486_c862.mtx,2048,4,103.316,0.054842,23330.2,9.14947,23331.2
k16_0.899_0.537_0.537_0.486_c862.mtx,2048,8,103.309,0.054935,12092.2,7.38117,12088.6
k16_0.899_0.537_0.537_0.486_c862.mtx,2048,16,105.107,0.065159,6325.49,4.6468,6324.37
k16_0.899_0.537_0.537_0.486_c862.mtx,2048,32,103.442,0.05485,3332.68,2.06738,3331.72
k16_0.899_0.537_0.537_0.486_c862.mtx,2048,64,103.225,0.054251,1768.77,0.981755,1768.38
k16_0.899_0.537_0.537_0.486_c862.mtx,2048,128,103.357,0.053046,935.459,0.342275,935.246
k16_0.899_0.537_0.537_0.486_c862.mtx,2048,256,103.259,0.054015,501.571,0.338313,501.417
k16_0.899_0.537_0.537_0.486_c862.mtx,2048,512,103.148,0.05604,270.593,0.199167,270.488
k16_0.899_0.537_0.537_0.486_c862.mtx,2048,1024,102.968,0.052261,149.557,0.255822,149.434
k16_0.899_0.537_0.537_0.486_c862.mtx,2048,2048,103.084,0.054579,81.6819,0.113935,81.6461
k16_0.899_0.537_0.537_0.486_c862.mtx,2048,4096,103.282,0.052488,43.5724,0.147111,43.5207
k16_0.899_0.537_0.537_0.486_c862.mtx,2048,8192,103.103,0.051992,22.7251,0.0867293,22.6646
k16_0.899_0.537_0.537_0.486_c862.mtx,2048,16384,102.886,0.051199,11.8037,0.116133,11.75
k16_0.899_0.537_0.537_0.486_c862.mtx,2048,32768,103.034,0.0529,6.16921,0.0971905,6.11779
k16_0.899_0.537_0.537_0.486_c862.mtx,2048,65536,102.818,0.055009,3.41834,0.0833955,3.37348
k16_0.899_0.537_0.537_0.486_c862.mtx,4096,2,102.908,0.058388,57937.7,25.527,57928.7
k16_0.899_0.537_0.537_0.486_c862.mtx,4096,4,103.23,0.053445,29085.3,12.7836,29078.8
k16_0.899_0.537_0.537_0.486_c862.mtx,4096,8,105.747,0.075694,14724.3,14.1831,14720.1
k16_0.899_0.537_0.537_0.486_c862.mtx,4096,16,107.178,0.071997,7456.53,2.69596,7454.94
k16_0.899_0.537_0.537_0.486_c862.mtx,4096,32,103.087,0.055575,3784.17,2.71449,3783.45
k16_0.899_0.537_0.537_0.486_c862.mtx,4096,64,103.152,0.053172,1932.31,0.557884,1932.07
k16_0.899_0.537_0.537_0.486_c862.mtx,4096,128,103.421,0.05314,988.538,0.755994,988.166
k16_0.899_0.537_0.537_0.486_c862.mtx,4096,256,103.091,0.054016,514.204,0.309799,514.107
k16_0.899_0.537_0.537_0.486_c862.mtx,4096,512,103.14,0.055647,272.469,0.23581,272.37
k16_0.899_0.537_0.537_0.486_c862.mtx,4096,1024,103.198,0.057646,148.536,0.239623,148.482
k16_0.899_0.537_0.537_0.486_c862.mtx,4096,2048,103.233,0.052996,81.4006,0.146627,81.3
k16_0.899_0.537_0.537_0.486_c862.mtx,4096,4096,103.217,0.054417,43.5083,0.0847654,43.4784
k16_0.899_0.537_0.537_0.486_c862.mtx,4096,8192,103.094,0.05389,22.6353,0.0426663,22.6061
k16_0.899_0.537_0.537_0.486_c862.mtx,4096,16384,143.222,0.053526,11.7157,0.0317134,11.7013
k16_0.899_0.537_0.537_0.486_c862.mtx,4096,32768,103.196,0.053126,6.14974,0.0720625,6.11477
k16_0.899_0.537_0.537_0.486_c862.mtx,4096,65536,103.232,0.052764,3.41278,0.0783958,3.37051
k16_0.899_0.537_0.537_0.486_c862.mtx,8192,2,103.108,0.051379,62316.7,25.0469,62312.9
k16_0.899_0.537_0.537_0.486_c862.mtx,8192,4,103.181,0.058983,31236.4,21.553,31219.3
k16_0.899_0.537_0.537_0.486_c862.mtx,8192,8,103.303,0.054184,15665.3,8.53045,15660.2
k16_0.899_0.537_0.537_0.486_c862.mtx,8192,16,103.457,0.054143,7845.1,3.99331,7842.17
k16_0.899_0.537_0.537_0.486_c862.mtx,8192,32,103.323,0.0556,3957.24,1.81668,3957.39
k16_0.899_0.537_0.537_0.486_c862.mtx,8192,64,103.228,0.052124,1997.74,1.28433,1997.29
k16_0.899_0.537_0.537_0.486_c862.mtx,8192,128,103.604,0.054014,1010.25,0.381839,1009.99
k16_0.899_0.537_0.537_0.486_c862.mtx,8192,256,103.419,0.053444,521.633,0.183298,521.619
k16_0.899_0.537_0.537_0.486_c862.mtx,8192,512,103.174,0.052281,274.099,0.100064,274.049
k16_0.899_0.537_0.537_0.486_c862.mtx,8192,1024,103.337,0.054149,148.277,0.201517,148.184
k16_0.899_0.537_0.537_0.486_c862.mtx,8192,2048,103.176,0.052331,81.0219,0.0712083,80.9763
k16_0.899_0.537_0.537_0.486_c862.mtx,8192,4096,103.359,0.052839,43.3312,0.085139,43.3176
k16_0.899_0.537_0.537_0.486_c862.mtx,8192,8192,103.023,0.053245,22.5543,0.0346119,22.54
k16_0.899_0.537_0.537_0.486_c862.mtx,8192,16384,103.306,0.053232,11.6696,0.0267935,11.6507
k16_0.899_0.537_0.537_0.486_c862.mtx,8192,32768,105.654,0.065964,6.1695,0.0700576,6.14643
k16_0.899_0.537_0.537_0.486_c862.mtx,8192,65536,103.231,0.052727,3.4245,0.0806453,3.38049
k16_0.899_0.537_0.537_0.486_c862.mtx,16384,2,103.306,0.052767,64009.6,35.0565,63993.5
k16_0.899_0.537_0.537_0.486_c862.mtx,16384,4,103.375,0.055211,32031.4,17.287,32019
k16_0.899_0.537_0.537_0.486_c862.mtx,16384,8,105.913,0.076308,16016.2,5.33302,16012.8
k16_0.899_0.537_0.537_0.486_c862.mtx,16384,16,105.421,0.053345,8029.09,2.70167,8027.4
k16_0.899_0.537_0.537_0.486_c862.mtx,16384,32,103.266,0.053913,4032.76,2.05369,4031.53
k16_0.899_0.537_0.537_0.486_c862.mtx,16384,64,103.201,0.060876,2027.62,1.45453,2027.33
k16_0.899_0.537_0.537_0.486_c862.mtx,16384,128,104.082,0.054365,1022.62,0.58589,1022.37
k16_0.899_0.537_0.537_0.486_c862.mtx,16384,256,103.3,0.054695,525.694,0.499194,525.367
k16_0.899_0.537_0.537_0.486_c862.mtx,16384,512,103.168,0.053055,275.55,0.30408,275.392
k16_0.899_0.537_0.537_0.486_c862.mtx,16384,1024,105.189,0.080966,147.734,0.1436,147.724
k16_0.899_0.537_0.537_0.486_c862.mtx,16384,2048,103.369,0.052803,80.3709,0.163397,80.2972
k16_0.899_0.537_0.537_0.486_c862.mtx,16384,4096,103.252,0.055084,42.9853,0.154214,42.9287
k16_0.899_0.537_0.537_0.486_c862.mtx,16384,8192,103.145,0.051953,22.4596,0.0625293,22.4272
k16_0.899_0.537_0.537_0.486_c862.mtx,16384,16384,103.116,0.052579,11.6182,0.0427469,11.5887
k16_0.899_0.537_0.537_0.486_c862.mtx,16384,32768,103.196,0.053029,6.13658,0.0773352,6.10326
k16_0.899_0.537_0.537_0.486_c862.mtx,16384,65536,103.137,0.053011,3.4133,0.0861161,3.36618
k16_0.899_0.537_0.537_0.486_c862.mtx,32768,2,103.101,0.052695,64387.7,43.1629,64368.1
k16_0.899_0.537_0.537_0.486_c862.mtx,32768,4,103.06,0.055236,32255.8,24.7761,32244.1
k16_0.899_0.537_0.537_0.486_c862.mtx,32768,8,103.619,0.054247,16155.5,6.12664,16156.5
k16_0.899_0.537_0.537_0.486_c862.mtx,32768,16,103.065,0.052776,8086.82,5.90962,8084.58
k16_0.899_0.537_0.537_0.486_c862.mtx,32768,32,103.328,0.054477,4060.36,1.28322,4060.19
k16_0.899_0.537_0.537_0.486_c862.mtx,32768,64,103.313,0.05504,2044.44,1.34675,2043.67
k16_0.899_0.537_0.537_0.486_c862.mtx,32768,128,103.18,0.053861,1029.49,0.465599,1029.32
k16_0.899_0.537_0.537_0.486_c862.mtx,32768,256,103.16,0.053654,529.828,0.372722,529.575
k16_0.899_0.537_0.537_0.486_c862.mtx,32768,512,103.161,0.052519,277.314,0.187247,277.319
k16_0.899_0.537_0.537_0.486_c862.mtx,32768,1024,106.77,0.058158,148.405,0.0711439,148.363
k16_0.899_0.537_0.537_0.486_c862.mtx,32768,2048,103.181,0.05423,80.3146,0.121787,80.2678
k16_0.899_0.537_0.537_0.486_c862.mtx,32768,4096,103.014,0.051756,42.8409,0.0755493,42.8133
k16_0.899_0.537_0.537_0.486_c862.mtx,32768,8192,103.185,0.052353,22.4285,0.0560724,22.4117
k16_0.899_0.537_0.537_0.486_c862.mtx,32768,16384,103.366,0.052513,11.6261,0.0384651,11.6064
k16_0.899_0.537_0.537_0.486_c862.mtx,32768,32768,103.188,0.053986,6.13891,0.0720089,6.11012
k16_0.899_0.537_0.537_0.486_c862.mtx,32768,65536,103.244,0.053541,3.44037,0.0895331,3.38567
k16_0.899_0.537_0.537_0.486_c862.mtx,65536,2,103.336,0.052296,64923.2,17.6629,64909.6
k16_0.899_0.537_0.537_0.486_c862.mtx,65536,4,103.137,0.055397,32519.4,9.24406,32514.5
k16_0.899_0.537_0.537_0.486_c862.mtx,65536,8,105.753,0.05434,16286.2,9.88578,16279.3
k16_0.899_0.537_0.537_0.486_c862.mtx,65536,16,103.009,0.052774,8156.24,2.82347,8155.69
k16_0.899_0.537_0.537_0.486_c862.mtx,65536,32,103.14,0.054416,4092.35,1.22793,4091.63
k16_0.899_0.537_0.537_0.486_c862.mtx,65536,64,103.312,0.054933,2060.12,1.61644,2059.49
k16_0.899_0.537_0.537_0.486_c862.mtx,65536,128,103.432,0.053791,1034.61,0.43566,1034.49
k16_0.899_0.537_0.537_0.486_c862.mtx,65536,256,103.37,0.057833,531.806,0.596751,531.459
k16_0.899_0.537_0.537_0.486_c862.mtx,65536,512,103.319,0.052968,277.485,0.248645,277.398
k16_0.899_0.537_0.537_0.486_c862.mtx,65536,1024,103.305,0.054336,148.593,0.111944,148.519
k16_0.899_0.537_0.537_0.486_c862.mtx,65536,2048,103.131,0.053497,80.4031,0.296077,80.2924
k16_0.899_0.537_0.537_0.486_c862.mtx,65536,4096,103.57,0.051794,42.7362,0.0443846,42.7189
k16_0.899_0.537_0.537_0.486_c862.mtx,65536,8192,103.341,0.051876,22.2826,0.0588512,22.2445
k16_0.899_0.537_0.537_0.486_c862.mtx,65536,16384,103.453,0.05265,11.6373,0.0292326,11.6238
