rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,4.38094,0.07786,4.34896,0
8192,8192,158.33061,34.29468,0.01996,34.29389,0
8192,16384,122.60644,23.61601,0.03418,23.60318,0
8192,32768,101.13672,16.10054,0.03638,16.07934,0
8192,65536,73.77565,10.63230,0.03121,10.62029,0
8192,131072,56.13521,7.10893,0.03704,7.08929,0
8192,262144,40.19839,4.94958,0.09194,4.90504,0
16384,8192,142.22342,34.03288,0.03051,34.01558,0
16384,16384,111.14745,23.42117,0.03642,23.40321,0
16384,32768,88.84352,16.04573,0.03821,16.02887,0
16384,65536,66.49394,10.68098,0.03817,10.65671,0
16384,131072,50.11008,7.02637,0.04664,7.00368,0
16384,262144,38.03897,5.18854,0.18568,5.09774,0
32768,8192,144.75966,33.81704,0.06183,33.79501,0
32768,16384,101.91760,23.36448,0.04956,23.34934,0
32768,32768,81.55076,16.05181,0.03808,16.03954,0
32768,65536,58.95535,10.74824,0.02929,10.73361,0
32768,131072,47.26801,7.06930,0.05701,7.03790,0
32768,262144,34.01851,5.00001,0.15103,4.92662,0
65536,8192,135.95789,33.72662,0.03254,33.70927,0
65536,16384,93.93357,23.26534,0.02645,23.25337,0
65536,32768,73.19123,16.03270,0.02565,16.02363,0
65536,65536,55.35842,10.96234,0.03160,10.94626,0
65536,131072,42.59495,7.21137,0.04775,7.18548,0
65536,262144,34.58671,4.79975,0.25628,4.66263,0
131072,8192,131.27916,33.66719,0.00884,33.66387,0
131072,16384,88.51039,23.25069,0.01746,23.23976,0
131072,32768,69.65971,16.00471,0.05016,15.98584,0
131072,65536,51.29894,10.90529,0.05389,10.87054,0
131072,131072,42.95223,6.91868,0.06134,6.89094,0
131072,262144,32.77182,5.05321,0.21432,4.94039,0
262144,8192,128.19386,33.68909,0.03277,33.66696,0
262144,16384,101.92849,23.22772,0.03194,23.21046,0
262144,32768,65.09005,15.94055,0.06856,15.90836,0
262144,65536,51.67371,11.01051,0.04273,10.99135,0
262144,131072,40.88347,7.62577,0.06273,7.59510,0
262144,262144,33.86213,4.64428,0.22791,4.53147,0
