rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,13.06326,0.16553,12.95144,0
8192,8192,517.35899,107.49344,0.01476,107.49322,0
8192,16384,382.82843,72.23682,0.07240,72.19895,0
8192,32768,302.94246,49.54338,0.07357,49.49589,0
8192,65536,253.66250,33.70869,0.03609,33.69444,0
8192,131072,200.57829,23.23834,0.07429,23.19478,0
8192,262144,143.49993,16.98813,0.03489,16.97417,0
16384,8192,463.67216,105.98910,0.06980,105.96457,0
16384,16384,339.67355,71.34377,0.04509,71.32091,0
16384,32768,285.77549,49.27673,0.02537,49.26762,0
16384,65536,231.72001,33.70189,0.02379,33.70657,0
16384,131072,167.24346,23.42721,0.03038,23.40745,0
16384,262144,147.62541,17.15131,0.09363,17.09841,0
32768,8192,444.13345,105.55563,0.09319,105.48659,0
32768,16384,333.32492,71.46231,0.02254,71.45143,0
32768,32768,265.59578,49.16889,0.05243,49.14738,0
32768,65536,211.01452,33.70642,0.05244,33.69942,0
32768,131072,168.75495,22.89454,0.06648,22.88989,0
32768,262144,114.88976,17.13731,0.05816,17.11631,0
65536,8192,409.15561,105.48007,0.04404,105.45635,0
65536,16384,316.60458,71.06037,0.07978,71.01764,0
65536,32768,245.90975,49.00980,0.10299,48.93902,0
65536,65536,199.52869,33.87976,0.06134,33.88248,0
65536,131072,133.58437,23.08539,0.07531,23.04942,0
65536,262144,126.21260,16.49317,0.15014,16.40545,0
131072,8192,411.15162,105.25974,0.04584,105.23347,0
131072,16384,291.10802,71.11489,0.06727,71.09271,0
131072,32768,232.08806,48.93317,0.03441,48.90832,0
131072,65536,183.63514,33.70122,0.06817,33.66507,0
131072,131072,147.22512,22.73985,0.06641,22.69983,0
131072,262144,100.57208,17.14031,0.16804,17.04847,0
262144,8192,406.28060,105.13408,0.07069,105.10318,0
262144,16384,296.37807,71.00196,0.09730,70.95775,0
262144,32768,224.40956,48.83597,0.03547,48.82800,0
262144,65536,182.23840,33.64739,0.04554,33.63175,0
262144,131072,141.61668,23.40506,0.04279,23.39023,0
262144,262144,120.48904,16.74581,0.17889,16.63649,0
