rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,6.19977,0.25174,6.07685,0
8192,8192,275.14717,51.75868,0.04046,51.74043,0
8192,16384,218.81333,36.84471,0.02031,36.83198,0
8192,32768,175.19933,24.03466,0.04886,24.02069,0
8192,65536,132.45239,14.24569,0.02664,14.23294,0
8192,131072,100.55631,8.42964,0.05846,8.40309,0
8192,262144,70.99985,6.56338,0.14111,6.49013,0
16384,8192,252.53232,51.32856,0.04068,51.29670,0
16384,16384,199.64265,36.44257,0.02852,36.42219,0
16384,32768,159.12923,23.84685,0.02406,23.83494,0
16384,65536,119.27275,14.26628,0.02914,14.25037,0
16384,131072,90.84725,8.53581,0.06459,8.50259,0
16384,262144,65.88732,6.44178,0.22295,6.31327,0
32768,8192,242.03361,51.02987,0.04714,51.00057,0
32768,16384,180.76963,36.39452,0.02768,36.38049,0
32768,32768,145.07983,23.84801,0.09983,23.79513,0
32768,65536,105.20958,14.32060,0.03307,14.30539,0
32768,131072,80.68417,8.39733,0.07300,8.35728,0
32768,262144,58.31243,6.46677,0.22755,6.33541,0
65536,8192,227.28563,51.02569,0.02328,51.01310,0
65536,16384,167.21654,36.37081,0.02952,36.34870,0
65536,32768,130.33455,23.90844,0.04883,23.88530,0
65536,65536,94.89811,14.33948,0.05249,14.30465,0
65536,131072,74.36773,8.53927,0.09501,8.47849,0
65536,262144,54.76484,6.51512,0.29454,6.33905,0
131072,8192,210.04546,50.89942,0.03160,50.88819,0
131072,16384,157.33529,36.40218,0.03220,36.38332,0
131072,32768,118.54926,24.01790,0.04501,24.00160,0
131072,65536,89.48915,14.01345,0.09715,13.95691,0
131072,131072,71.34922,8.69828,0.12630,8.62291,0
131072,262144,53.08884,6.38642,0.24988,6.22897,0
262144,8192,204.65396,50.77734,0.05113,50.74967,0
262144,16384,163.52238,36.32465,0.03560,36.29938,0
262144,32768,117.76480,23.93244,0.05523,23.90396,0
262144,65536,87.50971,14.76398,0.10850,14.70656,0
262144,131072,67.80018,8.17690,0.10624,8.11769,0
262144,262144,75.10808,6.76335,0.32968,6.57172,0
