rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.26971,0.01201,1.26074,0
8192,8192,13.12767,5.44000,0.00828,5.43946,0
8192,16384,10.03433,3.63987,0.00892,3.63368,0
8192,32768,7.27325,2.61731,0.00690,2.61412,0
8192,65536,5.08582,1.91995,0.00851,1.91681,0
8192,131072,2.82562,1.33451,0.00177,1.33376,0
16384,8192,11.85377,5.36109,0.00835,5.35748,0
16384,16384,9.15014,3.59474,0.01043,3.58923,0
16384,32768,6.55598,2.58888,0.00401,2.58833,0
16384,65536,4.64320,1.91014,0.00534,1.90712,0
16384,131072,2.55596,1.32437,0.00220,1.32413,0
32768,8192,10.97843,5.32479,0.00425,5.32262,0
32768,16384,8.45869,3.59103,0.00403,3.59061,0
32768,32768,6.05333,2.58072,0.00628,2.57730,0
32768,65536,4.34128,1.91330,0.00580,1.91108,0
32768,131072,2.35970,1.32745,0.00306,1.32616,0
65536,8192,10.72284,5.29920,0.00539,5.29794,0
65536,16384,7.97563,3.56617,0.01169,3.55753,0
65536,32768,5.75422,2.57901,0.00667,2.57585,0
65536,65536,4.15349,1.89842,0.00349,1.89768,0
65536,131072,2.40556,1.31890,0.00430,1.31603,0
131072,8192,10.23837,5.29154,0.00781,5.28779,0
131072,16384,7.68783,3.62781,0.00887,3.62389,0
131072,32768,5.64829,2.56713,0.00739,2.56453,0
131072,65536,4.07640,1.90079,0.00408,1.89804,0
131072,131072,2.34231,1.32679,0.00418,1.32408,0
