rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,19.44368,0.09740,19.40082,0
8192,8192,795.21455,270.19659,0.07153,270.18804,0
8192,16384,584.80733,165.43311,0.16548,165.37887,1
8192,32768,445.85192,105.42456,0.04624,105.40209,1
8192,65536,358.33072,70.18050,0.02853,70.17026,1
8192,131072,297.49823,48.31559,0.03584,48.29861,1
8192,262144,224.40071,34.45693,0.09368,34.40563,1
16384,8192,717.01776,272.46704,0.19369,272.39216,0
16384,16384,548.46949,164.25879,0.09412,164.28991,1
16384,32768,426.81536,104.18980,0.06041,104.16800,1
16384,65536,343.16751,69.24447,0.03337,69.22727,1
16384,131072,259.36093,47.78770,0.04828,47.76145,1
16384,262144,213.72089,34.05196,0.05315,34.02315,1
32768,8192,713.21698,274.20800,0.11672,274.19240,0
32768,16384,506.44837,164.61303,1.60912,163.97354,1
32768,32768,417.19935,103.64436,0.04840,103.61183,1
32768,65536,322.36588,68.76457,0.03254,68.74587,1
32768,131072,251.38641,47.53015,0.01454,47.52737,1
32768,262144,194.48527,33.93379,0.07180,33.90518,1
65536,8192,691.14160,274.52230,0.04655,274.50652,0
65536,16384,497.59513,163.43916,0.05764,163.41563,1
65536,32768,377.55247,103.23650,0.04798,103.22786,1
65536,65536,301.22361,68.40438,0.04301,68.39911,1
65536,131072,233.24719,47.13252,0.05455,47.10116,1
65536,262144,180.79079,33.76383,0.06370,33.72433,1
131072,8192,740.03655,274.92415,0.15427,274.82136,0
131072,16384,513.22239,163.36266,0.04318,163.35817,1
131072,32768,362.54598,102.91470,0.09216,102.86019,1
131072,65536,280.14102,68.17879,0.04123,68.15918,1
131072,131072,217.61739,46.89412,0.06959,46.85709,1
131072,262144,164.59790,33.62922,0.05014,33.60994,1
262144,8192,729.49172,274.66753,0.09073,274.63762,0
262144,16384,496.48561,163.35769,0.17073,163.32036,1
262144,32768,351.61251,102.68501,0.10450,102.63062,1
262144,65536,273.82071,68.22585,0.08145,68.17875,1
262144,131072,202.57777,46.84683,0.07195,46.81740,1
262144,262144,159.68253,33.60680,0.14565,33.51170,1
