rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,8.50260,0.05520,8.49177,0
8192,8192,369.78509,238.69693,0.05513,238.66938,0
8192,16384,246.41508,126.63464,0.03336,126.61083,0
8192,32768,181.47365,70.92313,0.04279,70.89437,0
8192,65536,119.59614,42.22741,0.05713,42.18461,0
8192,131072,86.89707,27.19254,0.15042,27.10217,0
8192,262144,64.35503,18.23622,0.14741,18.16195,0
16384,8192,374.86978,233.35751,0.01764,233.34685,0
16384,16384,264.11486,124.34724,0.03662,124.32618,0
16384,32768,161.75525,69.06485,0.05277,69.04078,0
16384,65536,105.42043,41.09859,0.02284,41.08726,0
16384,131072,78.86677,26.76880,0.14698,26.70558,0
16384,262144,56.99814,18.06506,0.12742,18.00988,0
32768,8192,376.50107,230.50467,0.03377,230.48845,0
32768,16384,235.98384,122.09867,0.01583,122.09401,0
32768,32768,152.88885,68.04041,0.05016,68.02194,0
32768,65536,96.45418,40.63920,0.01666,40.62874,0
32768,131072,71.56910,26.47923,0.13859,26.39783,0
32768,262144,51.77105,17.88505,0.12215,17.82362,0
65536,8192,319.21521,228.32461,0.14118,228.27179,0
65536,16384,249.17445,121.29216,0.03359,121.27456,0
65536,32768,151.91531,67.57832,0.03400,67.55916,0
65536,65536,106.78513,40.29473,0.04424,40.26919,0
65536,131072,65.50674,26.20181,0.12493,26.14235,0
65536,262144,46.95224,17.84127,0.11499,17.78736,0
131072,8192,372.00399,228.64205,0.17159,228.53443,0
131072,16384,234.89282,121.16302,0.04755,121.13803,0
131072,32768,154.23710,67.56806,0.04013,67.55205,0
131072,65536,84.31495,40.25072,0.04019,40.22650,0
131072,131072,61.16951,26.00462,0.08793,25.96238,0
131072,262144,42.70593,17.77415,0.10417,17.71513,0
262144,8192,403.19408,228.35197,0.10793,228.28590,0
262144,16384,234.01966,121.27631,0.16802,121.17740,0
262144,32768,139.04730,67.55660,0.06641,67.51712,0
262144,65536,96.78850,40.25919,0.05488,40.23118,0
262144,131072,56.98166,25.96464,0.08511,25.90220,0
262144,262144,40.33454,17.76621,0.11396,17.71897,0
