rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,7.58724,0.14294,7.55324,0
8192,8192,295.27557,81.94543,0.03055,81.94309,0
8192,16384,222.41716,53.18857,0.02804,53.17158,0
8192,32768,167.74421,37.21978,0.03311,37.19673,0
8192,65536,133.35531,27.22092,0.02077,27.21709,0
8192,131072,99.97419,19.52690,0.02689,19.51507,0
8192,262144,74.57115,12.92631,0.04929,12.90185,0
16384,8192,262.00471,80.84964,0.03023,80.83680,0
16384,16384,198.95185,52.42028,0.01635,52.41210,0
16384,32768,152.51819,36.70823,0.03309,36.69487,0
16384,65536,122.11590,26.94055,0.01765,26.93131,0
16384,131072,91.17860,19.38005,0.02993,19.36500,0
16384,262144,67.48421,12.90348,0.05243,12.88429,0
32768,8192,261.98500,79.90826,0.03124,79.89668,0
32768,16384,189.04804,51.98377,0.01986,51.98189,0
32768,32768,149.88287,36.56766,0.01220,36.56218,0
32768,65536,110.01650,26.82107,0.03072,26.80268,0
32768,131072,82.30072,19.26470,0.03623,19.24465,0
32768,262144,60.49571,12.82459,0.04273,12.80461,0
65536,8192,249.32215,79.45606,0.02260,79.45249,0
65536,16384,176.45474,51.78342,0.02010,51.77654,0
65536,32768,140.47736,36.40704,0.02588,36.41439,0
65536,65536,99.74838,26.67752,0.02301,26.67403,0
65536,131072,73.66247,19.17457,0.03145,19.15609,0
65536,262144,55.09690,12.76848,0.05681,12.74398,0
131072,8192,253.25706,79.36650,0.02221,79.35547,0
131072,16384,164.82687,51.66984,0.04209,51.64220,0
131072,32768,129.22384,36.42197,0.01329,36.41353,0
131072,65536,91.13718,26.61782,0.02391,26.61920,0
131072,131072,67.54468,19.10340,0.03588,19.08648,0
131072,262144,51.60345,12.73408,0.06206,12.70924,0
262144,8192,251.58431,79.35017,0.14276,79.26046,0
262144,16384,154.91435,51.58813,0.02881,51.56949,0
262144,32768,126.05671,36.35424,0.02742,36.34624,0
262144,65536,85.22102,26.68650,0.03078,26.67063,0
262144,131072,63.96889,19.11302,0.02336,19.10346,0
262144,262144,50.00986,12.75314,0.08097,12.71269,0
